pca__n_components,svm__C,svm__kernel,fold,threshold,accuracy,precision,recall,f1,mcc
0.9,100.0,linear,1,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,100.0,linear,1,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,2,0.1,0.23333333333333334,0.1509433962264151,0.8888888888888888,0.25806451612903225,0.007269891966936623
0.9,100.0,linear,2,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,100.0,linear,2,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,100.0,linear,2,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,linear,2,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,linear,2,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,linear,2,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,linear,2,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,linear,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.1,0.2,0.15789473684210525,1.0,0.2727272727272727,0.09637388493048533
0.9,100.0,linear,3,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,linear,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.1,0.25,0.16666666666666666,1.0,0.2857142857142857,0.140028008402801
0.9,100.0,linear,4,0.2,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,100.0,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.1,0.13559322033898305,0.13793103448275862,0.8888888888888888,0.23880597014925373,-0.30949223029508643
0.9,100.0,linear,5,0.2,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,linear,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,rbf,1,0.1,0.43333333333333335,0.12121212121212122,0.4444444444444444,0.19047619047619047,-0.08913118097215814
0.9,100.0,rbf,1,0.2,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,100.0,rbf,1,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,100.0,rbf,1,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,1,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,1,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,2,0.1,0.5833333333333334,0.23333333333333334,0.7777777777777778,0.358974358974359,0.2333800140046683
0.9,100.0,rbf,2,0.2,0.7833333333333333,0.3,0.3333333333333333,0.3157894736842105,0.18786728732554486
0.9,100.0,rbf,2,0.30000000000000004,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
0.9,100.0,rbf,2,0.4,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,100.0,rbf,2,0.5,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,100.0,rbf,2,0.6,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
0.9,100.0,rbf,2,0.7000000000000001,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
0.9,100.0,rbf,2,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,100.0,rbf,2,0.9,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,100.0,rbf,3,0.1,0.4166666666666667,0.15789473684210525,0.6666666666666666,0.2553191489361702,0.029057819627573304
0.9,100.0,rbf,3,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.9,100.0,rbf,3,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,100.0,rbf,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,100.0,rbf,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,100.0,rbf,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.1,0.3333333333333333,0.1702127659574468,0.8888888888888888,0.2857142857142857,0.1076336102855037
0.9,100.0,rbf,4,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.9,100.0,rbf,4,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,100.0,rbf,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,rbf,5,0.1,0.3898305084745763,0.2,1.0,0.3333333333333333,0.23664319132398462
0.9,100.0,rbf,5,0.2,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.9,100.0,rbf,5,0.30000000000000004,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,100.0,rbf,5,0.4,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,100.0,rbf,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,rbf,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,rbf,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,rbf,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,rbf,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,1,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,100.0,poly,1,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.30000000000000004,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,poly,2,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,100.0,poly,2,0.2,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,100.0,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,100.0,poly,4,0.2,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.1,0.13559322033898305,0.13793103448275862,0.8888888888888888,0.23880597014925373,-0.30949223029508643
0.9,100.0,poly,5,0.2,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,poly,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,1,0.1,0.16666666666666666,0.15254237288135594,1.0,0.2647058823529412,0.054690281762322934
0.9,100.0,sigmoid,1,0.2,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,100.0,sigmoid,1,0.30000000000000004,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,2,0.1,0.3,0.14893617021276595,0.7777777777777778,0.25,-0.005664926857131773
0.9,100.0,sigmoid,2,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,2,0.30000000000000004,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,2,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,2,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,2,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,2,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,100.0,sigmoid,3,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.1,0.31666666666666665,0.16666666666666666,0.8888888888888888,0.2807017543859649,0.09335200560186731
0.9,100.0,sigmoid,4,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,100.0,sigmoid,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.1,0.15254237288135594,0.15254237288135594,1.0,0.2647058823529412,0.0
0.9,100.0,sigmoid,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,100.0,sigmoid,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,100.0,sigmoid,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,linear,1,0.1,0.2833333333333333,0.13043478260869565,0.6666666666666666,0.21818181818181817,-0.0993217775284653
0.95,0.01,linear,1,0.2,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.95,0.01,linear,1,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,0.01,linear,1,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,0.01,linear,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,0.01,linear,1,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,0.01,linear,1,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,1,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,2,0.1,0.3333333333333333,0.1702127659574468,0.8888888888888888,0.2857142857142857,0.1076336102855037
0.95,0.01,linear,2,0.2,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
0.95,0.01,linear,2,0.30000000000000004,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.95,0.01,linear,2,0.4,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.95,0.01,linear,2,0.5,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.95,0.01,linear,2,0.6,0.8,0.0,0.0,0.0,-0.09637388493048533
0.95,0.01,linear,2,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,linear,2,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,linear,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.95,0.01,linear,3,0.2,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.4,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.1,0.16666666666666666,0.15254237288135594,1.0,0.2647058823529412,0.054690281762322934
0.95,0.01,linear,4,0.2,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,linear,5,0.1,0.423728813559322,0.1794871794871795,0.7777777777777778,0.2916666666666667,0.10464973459864554
0.95,0.01,linear,5,0.2,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
0.95,0.01,linear,5,0.30000000000000004,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,linear,5,0.4,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,linear,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,linear,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,linear,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,linear,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,linear,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,rbf,1,0.1,0.7,0.23529411764705882,0.4444444444444444,0.3076923076923077,0.15019456637319467
0.95,0.01,rbf,1,0.2,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.95,0.01,rbf,1,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,0.01,rbf,1,0.4,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
0.95,0.01,rbf,1,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.95,0.01,rbf,1,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.95,0.01,rbf,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.95,0.01,rbf,1,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.95,0.01,rbf,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,0.01,rbf,2,0.1,0.6833333333333333,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32394177193585005
0.95,0.01,rbf,2,0.2,0.7833333333333333,0.25,0.2222222222222222,0.23529411764705882,0.10984700727621793
0.95,0.01,rbf,2,0.30000000000000004,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
0.95,0.01,rbf,2,0.4,0.8,0.2,0.1111111111111111,0.14285714285714285,0.04222003309207491
0.95,0.01,rbf,2,0.5,0.8,0.2,0.1111111111111111,0.14285714285714285,0.04222003309207491
0.95,0.01,rbf,2,0.6,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
0.95,0.01,rbf,2,0.7000000000000001,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.95,0.01,rbf,2,0.8,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.95,0.01,rbf,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,3,0.1,0.4166666666666667,0.20454545454545456,1.0,0.33962264150943394,0.25332019855244947
0.95,0.01,rbf,3,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.95,0.01,rbf,3,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.95,0.01,rbf,3,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,0.01,rbf,3,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.1,0.31666666666666665,0.15217391304347827,0.7777777777777778,0.2545454545454545,0.011035753058718368
0.95,0.01,rbf,4,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.95,0.01,rbf,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.4,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,rbf,5,0.1,0.7627118644067796,0.3684210526315789,0.7777777777777778,0.5,0.41381126867434553
0.95,0.01,rbf,5,0.2,0.8983050847457628,0.7142857142857143,0.5555555555555556,0.625,0.573232804884585
0.95,0.01,rbf,5,0.30000000000000004,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
0.95,0.01,rbf,5,0.4,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.95,0.01,rbf,5,0.5,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.95,0.01,rbf,5,0.6,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,rbf,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,rbf,5,0.8,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,0.01,rbf,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,0.01,poly,1,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.95,0.01,poly,1,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.30000000000000004,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.95,0.01,poly,2,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.95,0.01,poly,2,0.2,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.4,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.95,0.01,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.95,0.01,poly,4,0.2,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.95,0.01,poly,4,0.4,0.85,1.0,0.0,0.0,0.0
