learning_rate,max_depth,n_estimators,accuracy,precision,recall,f1,mcc,preparationTime
0.3,3,200,0.8666666666666666,0.9134615384615385,0.8444444444444444,0.8594346829640948,0.7611189860283875,0.2853805544443377
0.3,3,300,0.8666666666666666,0.9134615384615385,0.8444444444444444,0.8594346829640948,0.7611189860283875,0.28538062777758266
0.3,5,50,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.285380701111151
0.3,5,100,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538077222215685
0.3,5,200,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538084111092354
0.3,5,300,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.2853809100000136
0.3,7,50,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538098333325856
0.3,7,100,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538105222202526
0.3,7,200,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538112111111535
0.3,7,300,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538118999988205
0.3,10,50,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538125999976827
0.3,10,100,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538132999997795
0.3,10,200,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538140222210334
0.3,10,300,0.8666666666666666,0.925,0.8222222222222223,0.8539915966386555,0.7591649765199985,0.28538147444422873
0.5,3,50,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538154333331883
0.5,3,100,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.2853816166665638
0.5,3,200,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.2853816855553305
0.5,3,300,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.2853817566666597
0.5,5,50,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.2853818277776655
0.5,5,100,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538189666675556
0.5,5,200,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538196555552225
0.5,5,300,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538203444428895
0.5,7,50,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538210444449863
0.5,7,100,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.2853821733332653
0.5,7,200,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.285382242222032
0.5,7,300,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538231111112206
0.5,10,50,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538237999988875
0.5,10,100,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538244777785926
0.5,10,200,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538252111110424
0.5,10,300,0.8777777777777779,0.925,0.8444444444444444,0.8672268907563024,0.7785056076764885,0.28538258888875134
