pca__n_components,rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.95,300,gini,300,5,2,0.7000000000000001,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,300,gini,300,5,2,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,300,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,500,2,1,0.1,0.6457062146892655,0.06894345444366663,0.2851910774410774,0.04181249558933686,0.8666666666666666,0.09296222517045283,0.4273360852339887,0.05032010025977721,0.342804615787491,0.07845224149502107
0.95,300,gini,500,2,1,0.2,0.8596610169491525,0.0340752210103399,0.5356900452488688,0.09301064108051467,0.7777777777777778,0.13608276348795437,0.6262191142191142,0.06809477918213688,0.5651902046554272,0.08901476273632383
0.95,300,gini,500,2,1,0.30000000000000004,0.872994350282486,0.05826355931587066,0.6253679653679654,0.21525462004666604,0.5555555555555556,0.15713484026367724,0.574593837535014,0.15396284075171146,0.5108441260304027,0.18950817738407122
0.95,300,gini,500,2,1,0.4,0.8996610169491526,0.03727550719215901,0.8,0.2173067468400883,0.4666666666666666,0.14487116456005888,0.58,0.15563490039905004,0.5571985720069593,0.17407314117841038
0.95,300,gini,500,2,1,0.5,0.8862146892655367,0.030207766829096223,0.9,0.22360679774997896,0.31111111111111106,0.14487116456005886,0.4388811188811189,0.17786558977996955,0.4701371185661635,0.15993812112431324
0.95,300,gini,500,2,1,0.6,0.8761581920903956,0.019907339052958023,1.0,0.0,0.17777777777777776,0.12668615834434868,0.28545454545454546,0.191729837475841,0.3480233845325796,0.21183367801697123
0.95,300,gini,500,2,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.95,300,gini,500,2,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,300,gini,500,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,500,2,2,0.1,0.6289265536723164,0.05056757560445276,0.27901500638569604,0.018135009616986896,0.9111111111111111,0.09296222517045284,0.42575277810194373,0.017414736615812693,0.3535785323897782,0.02833519303275084
0.95,300,gini,500,2,2,0.2,0.8362146892655368,0.024046501281517602,0.47473193473193476,0.05353536481257697,0.7555555555555555,0.14487116456005888,0.5790909090909091,0.06227254294745261,0.5079865109182575,0.0884617724699348
0.95,300,gini,500,2,2,0.30000000000000004,0.872994350282486,0.06394596772743708,0.6177200577200577,0.21354340602976937,0.5333333333333333,0.18257418583505539,0.5631746031746031,0.18033660193504944,0.49722659509027867,0.21767299326798545
0.95,300,gini,500,2,2,0.4,0.8996610169491526,0.03727550719215901,0.8,0.2173067468400883,0.4666666666666666,0.14487116456005888,0.58,0.15563490039905004,0.5571985720069593,0.17407314117841038
0.95,300,gini,500,2,2,0.5,0.8828248587570622,0.03398200589195131,0.9,0.22360679774997896,0.28888888888888886,0.18592445034090566,0.3988811188811189,0.25204023471638076,0.4082386725071463,0.2638114157682362
0.95,300,gini,500,2,2,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,300,gini,500,2,2,0.7000000000000001,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.95,300,gini,500,2,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,300,gini,500,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,500,5,1,0.1,0.6123728813559322,0.08469452311597551,0.2678607001656003,0.043225755359376845,0.8666666666666666,0.09296222517045283,0.4066844071973573,0.04897237874879966,0.31574650876932703,0.0714975236819189
0.95,300,gini,500,5,1,0.2,0.8463276836158192,0.035509609445703166,0.5039775910364146,0.0998485306256323,0.7555555555555555,0.14487116456005888,0.5971571906354515,0.07976849607800365,0.5295163844625954,0.1062026018066343
0.95,300,gini,500,5,1,0.30000000000000004,0.872994350282486,0.05328308163571645,0.6182251082251082,0.18309081001119748,0.5555555555555556,0.15713484026367724,0.5716526610644258,0.13783268886748284,0.5076084939330187,0.1678435696056432
0.95,300,gini,500,5,1,0.4,0.8929943502824859,0.03830335562652321,0.7857142857142858,0.2428104530282279,0.4444444444444445,0.11111111111111113,0.5578571428571428,0.13573412553395375,0.5334070284176381,0.1659041379386884
0.95,300,gini,500,5,1,0.5,0.8895480225988701,0.025812315958545717,0.9199999999999999,0.17888543819998318,0.31111111111111106,0.14487116456005886,0.44459540459540464,0.17675969217684873,0.48078677421059124,0.14942971963957558
0.95,300,gini,500,5,1,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,300,gini,500,5,1,0.7000000000000001,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.95,300,gini,500,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,300,gini,500,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,500,5,2,0.1,0.6390395480225989,0.058104055508700396,0.2862295919091051,0.025077971462397104,0.9111111111111111,0.09296222517045284,0.43340353885463845,0.019272358755195736,0.36341196600358794,0.016751617960436962
0.95,300,gini,500,5,2,0.2,0.8328813559322035,0.03058723355667176,0.4681875477463713,0.06496017593490071,0.7555555555555555,0.14487116456005888,0.574809364548495,0.07594839233325226,0.5022792984900122,0.10367776080928696
0.95,300,gini,500,5,2,0.30000000000000004,0.8696610169491527,0.060347472899839924,0.6121645021645021,0.2086434359301981,0.5111111111111111,0.14907119849998596,0.5487955182072829,0.16075007687487516,0.48133058552108654,0.19762153019963988
0.95,300,gini,500,5,2,0.4,0.8896610169491526,0.030145756549459675,0.7833333333333333,0.21730674684008833,0.4,0.09938079899999067,0.5218315018315018,0.1184543119073594,0.5042849433021019,0.14345718142028235
0.95,300,gini,500,5,2,0.5,0.8761581920903956,0.030852191230526616,0.9,0.22360679774997896,0.2444444444444444,0.18257418583505536,0.3430769230769231,0.24504558204159999,0.3637942615625602,0.2470198400149413
0.95,300,gini,500,5,2,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,300,gini,500,5,2,0.7000000000000001,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,300,gini,500,5,2,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,300,gini,500,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,10,2,1,0.1,0.662316384180791,0.03489278069267035,0.29213920955155176,0.016150255863828008,0.8666666666666666,0.0929622251704528,0.4358283383283383,0.019013784934206752,0.3561300979459442,0.03764848295988186
0.95,500,entropy,10,2,1,0.2,0.8562711864406779,0.04474588754762022,0.5313636363636364,0.1016953398576372,0.7333333333333333,0.09938079899999065,0.6103157894736843,0.08134056852913346,0.5406740396596064,0.10005131205596351
0.95,500,entropy,10,2,1,0.30000000000000004,0.8829378531073446,0.0372782900886646,0.6253968253968254,0.12478250163195902,0.5555555555555556,0.15713484026367724,0.5844444444444444,0.1355373393953503,0.5205704091135883,0.15445552850711733
0.95,500,entropy,10,2,1,0.4,0.8929943502824859,0.03644527628325814,0.7666666666666666,0.22360679774997902,0.4444444444444445,0.13608276348795434,0.5533333333333333,0.14832396974191328,0.5260812368063369,0.16989540867516217
0.95,500,entropy,10,2,1,0.5,0.8862146892655367,0.030207766829096223,0.9,0.22360679774997896,0.31111111111111106,0.14487116456005886,0.4388811188811189,0.17786558977996955,0.4701371185661635,0.15993812112431324
0.95,500,entropy,10,2,1,0.6,0.8761581920903956,0.019907339052958023,1.0,0.0,0.17777777777777776,0.12668615834434868,0.28545454545454546,0.191729837475841,0.3480233845325796,0.21183367801697123
0.95,500,entropy,10,2,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.95,500,entropy,10,2,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,500,entropy,10,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,10,2,2,0.1,0.642316384180791,0.04801611787440297,0.2833340491946673,0.027805194371573385,0.888888888888889,0.11111111111111109,0.4284273182957394,0.037609382289640364,0.3512539710309327,0.06684055876104322
0.95,500,entropy,10,2,2,0.2,0.846271186440678,0.04735300884605491,0.5072549019607843,0.09786160382141221,0.7555555555555555,0.14487116456005888,0.5995758627337574,0.08641924482925031,0.5316291752900544,0.11268544702485377
0.95,500,entropy,10,2,2,0.30000000000000004,0.8729378531073447,0.0449296427225256,0.5936796536796536,0.13727094569363252,0.5555555555555556,0.15713484026367724,0.5673684210526316,0.13443451095119727,0.49804176210939133,0.15776920346087406
0.95,500,entropy,10,2,2,0.4,0.8929378531073446,0.036660637774441285,0.7933333333333333,0.21653842358548953,0.4222222222222222,0.16480441082434807,0.5336796536796536,0.1725808490895243,0.5185827957434755,0.1736042423948366
0.95,500,entropy,10,2,2,0.5,0.8795480225988701,0.02209772733673944,0.9,0.22360679774997896,0.26666666666666666,0.09938079899999064,0.3927272727272727,0.12354943468068705,0.4341009869631229,0.1142524023359634
0.95,500,entropy,10,2,2,0.6,0.8694915254237288,0.022336935398781826,1.0,0.0,0.13333333333333333,0.14487116456005886,0.21272727272727274,0.22134076790593746,0.25961472005888114,0.251343438480856
0.95,500,entropy,10,2,2,0.7000000000000001,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.95,500,entropy,10,2,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,10,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,10,5,1,0.1,0.6590395480225989,0.04354682637862858,0.29411150378892315,0.022816292675832142,0.888888888888889,0.0785674201318386,0.4406400409626216,0.02316485428727611,0.3662476182595204,0.03531386317265488
0.95,500,entropy,10,5,1,0.2,0.8463276836158192,0.05147641452039237,0.5147058823529412,0.11846123503524086,0.7333333333333333,0.09938079899999065,0.5963369963369963,0.08521503896612657,0.5250873245282639,0.10516933658297035
0.95,500,entropy,10,5,1,0.30000000000000004,0.8729378531073447,0.050736853969568875,0.594949494949495,0.16296783252317718,0.5555555555555556,0.15713484026367724,0.5696732026143791,0.15218628289570152,0.4990930162548124,0.1796697869283189
0.95,500,entropy,10,5,1,0.4,0.8963276836158192,0.03610131914961424,0.7933333333333333,0.21653842358548953,0.4444444444444445,0.13608276348795434,0.5609523809523809,0.14801789436468213,0.5393895837238021,0.16820818254974965
0.95,500,entropy,10,5,1,0.5,0.8828248587570622,0.03398200589195131,0.9,0.22360679774997896,0.28888888888888886,0.18592445034090566,0.3988811188811189,0.25204023471638076,0.4082386725071463,0.2638114157682362
0.95,500,entropy,10,5,1,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,500,entropy,10,5,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.95,500,entropy,10,5,1,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,10,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,10,5,2,0.1,0.6289830508474576,0.04108912188536619,0.2722919790104948,0.022991485763938523,0.8666666666666666,0.0929622251704528,0.4132398605280505,0.027652182361723177,0.32654320921652147,0.049101086884798
0.95,500,entropy,10,5,2,0.2,0.846271186440678,0.045863041306542965,0.5073714520773345,0.09340772410850216,0.7555555555555555,0.14487116456005888,0.5992295423874371,0.08051803838178287,0.5316304240400285,0.1061937350469923
0.95,500,entropy,10,5,2,0.30000000000000004,0.8796045197740113,0.04146936913817299,0.6176190476190475,0.1380295410229685,0.5555555555555556,0.15713484026367724,0.579422084623323,0.13627746194825197,0.5142164994890297,0.1583469990954296
0.95,500,entropy,10,5,2,0.4,0.8896045197740113,0.03039802669273485,0.7933333333333333,0.21653842358548953,0.4,0.12668615834434868,0.5165367965367965,0.14085385369079667,0.5034324987333558,0.14447732844020136
0.95,500,entropy,10,5,2,0.5,0.8762146892655368,0.02263450580162752,0.9,0.22360679774997896,0.2444444444444444,0.12171612389003691,0.36,0.15165750888103102,0.4076746418200571,0.1265727173840411
0.95,500,entropy,10,5,2,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,500,entropy,10,5,2,0.7000000000000001,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,500,entropy,10,5,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,10,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,30,2,1,0.1,0.6556497175141243,0.03083110429297685,0.287551238269754,0.012165164244169802,0.8666666666666666,0.0929622251704528,0.4307572344299294,0.013748144673852134,0.34993018346533467,0.03277892569440262
0.95,500,entropy,30,2,1,0.2,0.8529378531073446,0.051629114369133165,0.526951871657754,0.11028988810558273,0.7333333333333333,0.09938079899999065,0.6066234817813765,0.08881085940848175,0.5361498771955986,0.10922507386861592
0.95,500,entropy,30,2,1,0.30000000000000004,0.8796045197740113,0.04311145399550966,0.6165079365079364,0.14137502772091307,0.5555555555555556,0.15713484026367724,0.579766081871345,0.1418352306473327,0.5139117924704693,0.1642481174498785
0.95,500,entropy,30,2,1,0.4,0.8929943502824859,0.03644527628325814,0.7666666666666666,0.22360679774997902,0.4444444444444445,0.13608276348795434,0.5533333333333333,0.14832396974191328,0.5260812368063369,0.16989540867516217
0.95,500,entropy,30,2,1,0.5,0.8862146892655367,0.030207766829096223,0.9,0.22360679774997896,0.31111111111111106,0.14487116456005886,0.4388811188811189,0.17786558977996955,0.4701371185661635,0.15993812112431324
0.95,500,entropy,30,2,1,0.6,0.8761581920903956,0.019907339052958023,1.0,0.0,0.17777777777777776,0.12668615834434868,0.28545454545454546,0.191729837475841,0.3480233845325796,0.21183367801697123
0.95,500,entropy,30,2,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.95,500,entropy,30,2,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,500,entropy,30,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,30,2,2,0.1,0.642316384180791,0.04801611787440297,0.2833340491946673,0.027805194371573385,0.888888888888889,0.11111111111111109,0.4284273182957394,0.037609382289640364,0.3512539710309327,0.06684055876104322
0.95,500,entropy,30,2,2,0.2,0.846271186440678,0.04735300884605491,0.5072549019607843,0.09786160382141221,0.7555555555555555,0.14487116456005888,0.5995758627337574,0.08641924482925031,0.5316291752900544,0.11268544702485377
0.95,500,entropy,30,2,2,0.30000000000000004,0.876271186440678,0.03829377114059348,0.6042857142857143,0.11535216707535052,0.5777777777777777,0.14487116456005886,0.5826065162907268,0.11339177932059201,0.5160278935815275,0.12984863322470722
0.95,500,entropy,30,2,2,0.4,0.8929378531073446,0.036660637774441285,0.7933333333333333,0.21653842358548953,0.4222222222222222,0.16480441082434807,0.5336796536796536,0.1725808490895243,0.5185827957434755,0.1736042423948366
0.95,500,entropy,30,2,2,0.5,0.8795480225988701,0.02209772733673944,0.9,0.22360679774997896,0.26666666666666666,0.09938079899999064,0.3927272727272727,0.12354943468068705,0.4341009869631229,0.1142524023359634
0.95,500,entropy,30,2,2,0.6,0.8694915254237288,0.022336935398781826,1.0,0.0,0.13333333333333333,0.14487116456005886,0.21272727272727274,0.22134076790593746,0.25961472005888114,0.251343438480856
0.95,500,entropy,30,2,2,0.7000000000000001,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.95,500,entropy,30,2,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,30,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,30,5,1,0.1,0.6557062146892656,0.04345483081513583,0.28869839837581773,0.02524926696293882,0.8666666666666666,0.0929622251704528,0.43175115207373277,0.029105496095234877,0.3505276842320207,0.04807991882393917
0.95,500,entropy,30,5,1,0.2,0.8429943502824859,0.05304397288839577,0.5094771241830065,0.12143502392150159,0.7333333333333333,0.09938079899999065,0.5917785917785918,0.08454839586210568,0.5201491554716602,0.10341977327224872
0.95,500,entropy,30,5,1,0.30000000000000004,0.8729378531073447,0.050736853969568875,0.594949494949495,0.16296783252317718,0.5555555555555556,0.15713484026367724,0.5696732026143791,0.15218628289570152,0.4990930162548124,0.1796697869283189
0.95,500,entropy,30,5,1,0.4,0.8963276836158192,0.03610131914961424,0.7933333333333333,0.21653842358548953,0.4444444444444445,0.13608276348795434,0.5609523809523809,0.14801789436468213,0.5393895837238021,0.16820818254974965
0.95,500,entropy,30,5,1,0.5,0.8828248587570622,0.03398200589195131,0.9,0.22360679774997896,0.28888888888888886,0.18592445034090566,0.3988811188811189,0.25204023471638076,0.4082386725071463,0.2638114157682362
0.95,500,entropy,30,5,1,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,500,entropy,30,5,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.95,500,entropy,30,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,500,entropy,30,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,30,5,2,0.1,0.632316384180791,0.040512158150684964,0.2741438308623466,0.021036910122671414,0.8666666666666666,0.0929622251704528,0.41534196263015255,0.024566875428740493,0.3295046805154613,0.04445983921091146
0.95,500,entropy,30,5,2,0.2,0.8496045197740113,0.04679794396946197,0.5132538050185109,0.09375291780383832,0.7555555555555555,0.14487116456005888,0.6043577475156423,0.08648251534521519,0.5369140072984383,0.11344800156465518
0.95,500,entropy,30,5,2,0.30000000000000004,0.8796045197740113,0.04146936913817299,0.6176190476190475,0.1380295410229685,0.5555555555555556,0.15713484026367724,0.579422084623323,0.13627746194825197,0.5142164994890297,0.1583469990954296
0.95,500,entropy,30,5,2,0.4,0.8896045197740113,0.03039802669273485,0.7933333333333333,0.21653842358548953,0.4,0.12668615834434868,0.5165367965367965,0.14085385369079667,0.5034324987333558,0.14447732844020136
0.95,500,entropy,30,5,2,0.5,0.8762146892655368,0.02263450580162752,0.9,0.22360679774997896,0.2444444444444444,0.12171612389003691,0.36,0.15165750888103102,0.4076746418200571,0.1265727173840411
0.95,500,entropy,30,5,2,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,500,entropy,30,5,2,0.7000000000000001,0.8594915254237288,0.015369672039525563,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.16484402846026383,0.15039098380433108,0.2111635956684501
0.95,500,entropy,30,5,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,30,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,50,2,1,0.1,0.6556497175141243,0.03083110429297685,0.287551238269754,0.012165164244169802,0.8666666666666666,0.0929622251704528,0.4307572344299294,0.013748144673852134,0.34993018346533467,0.03277892569440262
0.95,500,entropy,50,2,1,0.2,0.8529378531073446,0.051629114369133165,0.526951871657754,0.11028988810558273,0.7333333333333333,0.09938079899999065,0.6066234817813765,0.08881085940848175,0.5361498771955986,0.10922507386861592
0.95,500,entropy,50,2,1,0.30000000000000004,0.8796045197740113,0.04311145399550966,0.6165079365079364,0.14137502772091307,0.5555555555555556,0.15713484026367724,0.579766081871345,0.1418352306473327,0.5139117924704693,0.1642481174498785
0.95,500,entropy,50,2,1,0.4,0.8929943502824859,0.03644527628325814,0.7666666666666666,0.22360679774997902,0.4444444444444445,0.13608276348795434,0.5533333333333333,0.14832396974191328,0.5260812368063369,0.16989540867516217
0.95,500,entropy,50,2,1,0.5,0.8862146892655367,0.030207766829096223,0.9,0.22360679774997896,0.31111111111111106,0.14487116456005886,0.4388811188811189,0.17786558977996955,0.4701371185661635,0.15993812112431324
0.95,500,entropy,50,2,1,0.6,0.8761581920903956,0.019907339052958023,1.0,0.0,0.17777777777777776,0.12668615834434868,0.28545454545454546,0.191729837475841,0.3480233845325796,0.21183367801697123
0.95,500,entropy,50,2,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.95,500,entropy,50,2,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.95,500,entropy,50,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,50,2,2,0.1,0.642316384180791,0.04801611787440297,0.2833340491946673,0.027805194371573385,0.888888888888889,0.11111111111111109,0.4284273182957394,0.037609382289640364,0.3512539710309327,0.06684055876104322
0.95,500,entropy,50,2,2,0.2,0.846271186440678,0.04735300884605491,0.5072549019607843,0.09786160382141221,0.7555555555555555,0.14487116456005888,0.5995758627337574,0.08641924482925031,0.5316291752900544,0.11268544702485377
0.95,500,entropy,50,2,2,0.30000000000000004,0.876271186440678,0.03829377114059348,0.6042857142857143,0.11535216707535052,0.5777777777777777,0.14487116456005886,0.5826065162907268,0.11339177932059201,0.5160278935815275,0.12984863322470722
0.95,500,entropy,50,2,2,0.4,0.8929378531073446,0.036660637774441285,0.7933333333333333,0.21653842358548953,0.4222222222222222,0.16480441082434807,0.5336796536796536,0.1725808490895243,0.5185827957434755,0.1736042423948366
0.95,500,entropy,50,2,2,0.5,0.8795480225988701,0.02209772733673944,0.9,0.22360679774997896,0.26666666666666666,0.09938079899999064,0.3927272727272727,0.12354943468068705,0.4341009869631229,0.1142524023359634
0.95,500,entropy,50,2,2,0.6,0.8694915254237288,0.022336935398781826,1.0,0.0,0.13333333333333333,0.14487116456005886,0.21272727272727274,0.22134076790593746,0.25961472005888114,0.251343438480856
0.95,500,entropy,50,2,2,0.7000000000000001,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.95,500,entropy,50,2,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.95,500,entropy,50,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,500,entropy,50,5,1,0.1,0.6557062146892656,0.04345483081513583,0.28869839837581773,0.02524926696293882,0.8666666666666666,0.0929622251704528,0.43175115207373277,0.029105496095234877,0.3505276842320207,0.04807991882393917
0.95,500,entropy,50,5,1,0.2,0.8429943502824859,0.05304397288839577,0.5094771241830065,0.12143502392150159,0.7333333333333333,0.09938079899999065,0.5917785917785918,0.08454839586210568,0.5201491554716602,0.10341977327224872
0.95,500,entropy,50,5,1,0.30000000000000004,0.8729378531073447,0.050736853969568875,0.594949494949495,0.16296783252317718,0.5555555555555556,0.15713484026367724,0.5696732026143791,0.15218628289570152,0.4990930162548124,0.1796697869283189
0.95,500,entropy,50,5,1,0.4,0.8963276836158192,0.03610131914961424,0.7933333333333333,0.21653842358548953,0.4444444444444445,0.13608276348795434,0.5609523809523809,0.14801789436468213,0.5393895837238021,0.16820818254974965
0.95,500,entropy,50,5,1,0.5,0.8828248587570622,0.03398200589195131,0.9,0.22360679774997896,0.28888888888888886,0.18592445034090566,0.3988811188811189,0.25204023471638076,0.4082386725071463,0.2638114157682362
0.95,500,entropy,50,5,1,0.6,0.8728248587570622,0.023042433658854795,1.0,0.0,0.15555555555555553,0.14907119849998596,0.24545454545454545,0.23088045634909624,0.28604106520194694,0.264552809863605
0.95,500,entropy,50,5,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.95,500,entropy,50,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
