pca__n_components,rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,fold,threshold,accuracy,precision,recall,f1,mcc
0.95,50,gini,30,5,2,5,0.30000000000000004,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
0.95,50,gini,30,5,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.95,50,gini,30,5,2,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,50,gini,30,5,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,30,5,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,30,5,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,30,5,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,1,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.95,50,gini,50,2,1,1,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.95,50,gini,50,2,1,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.95,50,gini,50,2,1,1,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.95,50,gini,50,2,1,1,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,50,2,1,1,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.95,50,gini,50,2,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,2,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,50,2,1,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.95,50,gini,50,2,1,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.95,50,gini,50,2,1,2,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.95,50,gini,50,2,1,2,0.5,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.95,50,gini,50,2,1,2,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.95,50,gini,50,2,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,2,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,3,0.1,0.5333333333333333,0.24324324324324326,1.0,0.391304347826087,0.3312067831843801
0.95,50,gini,50,2,1,3,0.2,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
0.95,50,gini,50,2,1,3,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.95,50,gini,50,2,1,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.95,50,gini,50,2,1,3,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.95,50,gini,50,2,1,3,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,4,0.1,0.5333333333333333,0.21212121212121213,0.7777777777777778,0.3333333333333333,0.19233570630834124
0.95,50,gini,50,2,1,4,0.2,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
0.95,50,gini,50,2,1,4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,50,2,1,4,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.95,50,gini,50,2,1,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.95,50,gini,50,2,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,1,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,5,0.1,0.6779661016949152,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32042052395143505
0.95,50,gini,50,2,1,5,0.2,0.864406779661017,0.5454545454545454,0.6666666666666666,0.6,0.5231388366621641
0.95,50,gini,50,2,1,5,0.30000000000000004,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
0.95,50,gini,50,2,1,5,0.4,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.95,50,gini,50,2,1,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,50,gini,50,2,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,1,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,50,2,2,1,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.95,50,gini,50,2,2,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.95,50,gini,50,2,2,1,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,50,2,2,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.95,50,gini,50,2,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,2,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,2,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,50,2,2,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.95,50,gini,50,2,2,2,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
0.95,50,gini,50,2,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,2,2,2,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,2,2,2,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,2,2,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,2,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,3,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
0.95,50,gini,50,2,2,3,0.2,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
0.95,50,gini,50,2,2,3,0.30000000000000004,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
0.95,50,gini,50,2,2,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.95,50,gini,50,2,2,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,2,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,4,0.1,0.6333333333333333,0.25925925925925924,0.7777777777777778,0.3888888888888889,0.276775772492491
0.95,50,gini,50,2,2,4,0.2,0.8333333333333334,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5120196528544808
0.95,50,gini,50,2,2,4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,50,2,2,4,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.95,50,gini,50,2,2,4,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.95,50,gini,50,2,2,4,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,2,2,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,2,2,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,5,0.1,0.6779661016949152,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32042052395143505
0.95,50,gini,50,2,2,5,0.2,0.8135593220338984,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.3711895983026745
0.95,50,gini,50,2,2,5,0.30000000000000004,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
0.95,50,gini,50,2,2,5,0.4,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,50,gini,50,2,2,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,2,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,1,0.1,0.6333333333333333,0.27586206896551724,0.8888888888888888,0.42105263157894735,0.34092427546309295
0.95,50,gini,50,5,1,1,0.2,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
0.95,50,gini,50,5,1,1,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,50,5,1,1,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,50,5,1,1,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.95,50,gini,50,5,1,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,1,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,5,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,2,0.1,0.5166666666666667,0.20588235294117646,0.7777777777777778,0.32558139534883723,0.17896676013509738
0.95,50,gini,50,5,1,2,0.2,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.31607251530568425
0.95,50,gini,50,5,1,2,0.30000000000000004,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
0.95,50,gini,50,5,1,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,5,1,2,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,5,1,2,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,5,1,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,3,0.1,0.48333333333333334,0.225,1.0,0.3673469387755102,0.2970442628930023
0.95,50,gini,50,5,1,3,0.2,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
0.95,50,gini,50,5,1,3,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.95,50,gini,50,5,1,3,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,50,5,1,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,1,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,4,0.1,0.5833333333333334,0.23333333333333334,0.7777777777777778,0.358974358974359,0.2333800140046683
0.95,50,gini,50,5,1,4,0.2,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
0.95,50,gini,50,5,1,4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,50,5,1,4,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.95,50,gini,50,5,1,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.95,50,gini,50,5,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,1,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,5,0.1,0.711864406779661,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35523847791923696
0.95,50,gini,50,5,1,5,0.2,0.8813559322033898,0.625,0.5555555555555556,0.5882352941176471,0.5204374312304103
0.95,50,gini,50,5,1,5,0.30000000000000004,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
0.95,50,gini,50,5,1,5,0.4,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.95,50,gini,50,5,1,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,1,0.1,0.6166666666666667,0.26666666666666666,0.8888888888888888,0.41025641025641024,0.3267320196065356
0.95,50,gini,50,5,2,1,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.95,50,gini,50,5,2,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.95,50,gini,50,5,2,1,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.95,50,gini,50,5,2,1,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,5,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,5,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,2,0.1,0.5,0.2,0.7777777777777778,0.3181818181818182,0.16568337391590282
0.95,50,gini,50,5,2,2,0.2,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.31607251530568425
0.95,50,gini,50,5,2,2,0.30000000000000004,0.85,0.5,0.6666666666666666,0.5714285714285714,0.4900980294098034
0.95,50,gini,50,5,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,5,2,2,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,50,5,2,2,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,5,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,5,2,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,3,0.1,0.5166666666666667,0.23684210526315788,1.0,0.3829787234042553,0.31963601590330637
0.95,50,gini,50,5,2,3,0.2,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
0.95,50,gini,50,5,2,3,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.95,50,gini,50,5,2,3,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,5,2,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,2,3,0.6,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,4,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.95,50,gini,50,5,2,4,0.2,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
0.95,50,gini,50,5,2,4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,50,5,2,4,0.4,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.95,50,gini,50,5,2,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,50,5,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,50,5,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,50,5,2,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,5,0.1,0.6779661016949152,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32042052395143505
0.95,50,gini,50,5,2,5,0.2,0.8305084745762712,0.45454545454545453,0.5555555555555556,0.5,0.40209887053248694
0.95,50,gini,50,5,2,5,0.30000000000000004,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
0.95,50,gini,50,5,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.95,50,gini,50,5,2,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,50,gini,50,5,2,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,50,5,2,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,1,0.1,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
0.95,50,gini,100,2,1,1,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.95,50,gini,100,2,1,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.95,50,gini,100,2,1,1,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.95,50,gini,100,2,1,1,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,100,2,1,1,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.95,50,gini,100,2,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,1,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,2,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,100,2,1,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.95,50,gini,100,2,1,2,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.95,50,gini,100,2,1,2,0.4,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.95,50,gini,100,2,1,2,0.5,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.95,50,gini,100,2,1,2,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.95,50,gini,100,2,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,100,2,1,2,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,2,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,3,0.1,0.5333333333333333,0.24324324324324326,1.0,0.391304347826087,0.3312067831843801
0.95,50,gini,100,2,1,3,0.2,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
0.95,50,gini,100,2,1,3,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
0.95,50,gini,100,2,1,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.95,50,gini,100,2,1,3,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.95,50,gini,100,2,1,3,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,3,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,3,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,4,0.1,0.5333333333333333,0.21212121212121213,0.7777777777777778,0.3333333333333333,0.19233570630834124
0.95,50,gini,100,2,1,4,0.2,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
0.95,50,gini,100,2,1,4,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.95,50,gini,100,2,1,4,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.95,50,gini,100,2,1,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.95,50,gini,100,2,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,1,4,0.8,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,4,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,5,0.1,0.6779661016949152,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32042052395143505
0.95,50,gini,100,2,1,5,0.2,0.864406779661017,0.5454545454545454,0.6666666666666666,0.6,0.5231388366621641
0.95,50,gini,100,2,1,5,0.30000000000000004,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
0.95,50,gini,100,2,1,5,0.4,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.95,50,gini,100,2,1,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.95,50,gini,100,2,1,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,1,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,2,1,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,100,2,2,1,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
0.95,50,gini,100,2,2,1,0.30000000000000004,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.95,50,gini,100,2,2,1,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.95,50,gini,100,2,2,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.95,50,gini,100,2,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.95,50,gini,100,2,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.95,50,gini,100,2,2,1,0.9,0.85,1.0,0.0,0.0,0.0
0.95,50,gini,100,2,2,2,0.1,0.5833333333333334,0.25,0.8888888888888888,0.3902439024390244,0.2993924754260479
0.95,50,gini,100,2,2,2,0.2,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
0.95,50,gini,100,2,2,2,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
0.95,50,gini,100,2,2,2,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,100,2,2,2,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.95,50,gini,100,2,2,2,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.95,50,gini,100,2,2,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
