rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
200,gini,10,5,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,10,10,2,0.6,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,10,10,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,20,5,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,20,10,2,0.6,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,20,10,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,30,5,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,30,10,2,0.6,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
200,gini,30,10,5,0.5,0.857592257,0.014989419,1,0,0.088888889,0.092962225,0.152727273,0.154598921,0.21172456,0.200663064
50,entropy,10,5,2,0.7,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
50,entropy,10,10,2,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
50,entropy,20,5,2,0.7,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
50,entropy,20,10,2,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
50,entropy,30,5,2,0.7,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
50,entropy,30,10,2,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,10,5,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,10,10,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,20,5,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,20,10,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,30,5,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
100,entropy,30,10,5,0.6,0.854143981,0.009844329,1,0,0.066666667,0.060858062,0.12,0.109544512,0.18534436,0.169195578
200,entropy,10,5,2,0.7,0.854083485,0.016376734,1,0,0.066666667,0.099380799,0.112727273,0.164844028,0.15000322,0.210627742
200,entropy,20,5,2,0.7,0.854083485,0.016376734,1,0,0.066666667,0.099380799,0.112727273,0.164844028,0.15000322,0.210627742
200,entropy,30,5,2,0.7,0.854083485,0.016376734,1,0,0.066666667,0.099380799,0.112727273,0.164844028,0.15000322,0.210627742
50,entropy,10,5,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,10,10,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,20,5,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,20,10,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,30,5,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,30,10,5,0.6,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,gini,10,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,gini,10,5,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,10,10,2,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,10,10,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,20,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,gini,20,5,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,20,10,2,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,20,10,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,30,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,gini,30,5,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,30,10,2,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
50,gini,30,10,5,0.5,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,10,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
100,gini,10,5,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,10,10,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,20,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
100,gini,20,5,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,20,10,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,30,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
100,gini,30,5,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
100,gini,30,10,5,0.6,0.850695705,0.009383231,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12353285,0.169154396
200,gini,10,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
200,gini,20,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
200,gini,30,5,2,0.7,0.850635209,0.010496547,1,0,0.044444444,0.060858062,0.08,0.109544512,0.12362302,0.169277792
50,entropy,10,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,10,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,20,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,20,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,30,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,30,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,gini,10,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
50,gini,20,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
50,gini,30,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
100,entropy,10,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,entropy,10,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,entropy,20,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,entropy,20,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,entropy,30,5,2,0.8,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,entropy,30,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
100,gini,10,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
100,gini,20,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
100,gini,30,10,2,0.7,0.847247429,0.007032261,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06172134,0.138013112
200,entropy,10,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,10,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,10,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,20,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,20,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,20,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,30,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,30,10,2,0.7,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,entropy,30,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,10,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,10,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,20,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,20,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,30,5,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
200,gini,30,10,5,0.6,0.847186933,0.008429927,1,0,0.022222222,0.049690399,0.04,0.089442719,0.06181151,0.138214738
50,entropy,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,entropy,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,5,0.6,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
50,gini,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,entropy,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
100,gini,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,entropy,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,2,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,10,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,2,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,20,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,5,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,5,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,5,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,5,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,5,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,2,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,2,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,2,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,5,0.7,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,5,0.8,0.843738657,0.001491078,1,0,0,0,0,0,0,0
200,gini,30,10,5,0.9,0.843738657,0.001491078,1,0,0,0,0,0,0,0
