criterion,max_depth,min_samples_split,min_samples_leaf,max_features,threshold,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_mcc
gini,100,2,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,100,5,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,100,10,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,300,2,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,300,5,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,300,10,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,500,2,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,500,5,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,500,10,5,log2,0.5,0.8406010928961749,0.4877344877344877,0.40444444444444444,0.43693744164332404,0.35078924608258244
gini,,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,10,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,10,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,10,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,30,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,30,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,30,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,50,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,50,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,50,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,100,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,100,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,100,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,300,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,300,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,300,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,500,2,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,500,5,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,500,10,5,sqrt,0.4,0.8038797814207651,0.4023809523809524,0.5,0.43611111111111106,0.3301359562209939
gini,,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,10,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,10,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,10,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,30,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,30,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,30,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,50,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,50,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,50,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,100,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,100,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,100,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,300,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,300,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,300,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,500,2,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,500,5,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
gini,500,10,10,sqrt,0.5,0.8537704918032787,0.4805555555555555,0.4022222222222222,0.43532163742690055,0.358150856
entropy,,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,10,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,10,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,10,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,30,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,30,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,30,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,50,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,50,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,50,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,100,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,100,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,100,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,300,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,300,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,300,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,500,2,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,500,5,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,500,10,10,log2,0.5,0.8605464480874317,0.6042857142857143,0.34444444444444444,0.4349267399267399,0.38309408495342756
entropy,,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,10,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,10,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,10,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,30,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,30,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,30,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,50,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,50,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,50,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,100,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,100,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,100,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,300,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,300,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,300,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,500,2,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,500,5,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
entropy,500,10,10,sqrt,0.2,0.7773770491803278,0.3610542398777693,0.5666666666666667,0.4348707517586236,0.3228489140273038
gini,,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,10,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,30,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,50,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,100,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,300,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,500,10,1,log2,0.7000000000000001,0.853825137,0.5805555555555555,0.3844444444444445,0.43474107591754657,0.38179382908420034
gini,10,5,1,,0.6,0.8504371584699453,0.5727777777777778,0.36,0.4345299145299146,0.3701625685027608
gini,,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,10,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,10,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,10,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,30,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,30,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,30,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,50,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,50,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,50,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,100,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,100,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,100,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,300,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,300,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,300,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,500,2,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,500,5,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,500,10,5,sqrt,0.2,0.7574863387978142,0.35320802005012536,0.5888888888888889,0.43439856593653214,0.31579279827232687
gini,,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,30,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,30,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,30,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,50,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,50,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,50,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,100,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,100,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,100,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,300,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,300,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,300,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,500,2,2,,0.7000000000000001,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,500,2,2,,0.8,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,500,2,2,,0.9,0.8637704918032787,0.645,0.33777777777777773,0.433968254,0.3943274516130891
gini,,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,10,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,30,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,50,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,100,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,300,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,500,10,2,log2,0.6,0.8539344262295081,0.5244444444444445,0.4066666666666666,0.4335566188197767,0.3714214376090837
gini,,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,30,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,50,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,100,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,300,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,500,5,2,,0.6,0.8537704918032787,0.5554761904761905,0.36,0.43349206349206354,0.36697301086275286
gini,,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,10,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,30,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,50,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,100,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,300,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,500,5,1,sqrt,0.6,0.8373770491803277,0.4821428571428571,0.4066666666666666,0.4333579045653349,0.346452851
gini,10,5,2,sqrt,0.6,0.8407103825136613,0.47333333333333333,0.40888888888888886,0.4333333333333333,0.34699143883914535
gini,10,10,1,,0.7000000000000001,0.8637158469945355,0.6799999999999999,0.3355555555555555,0.4327552839317545,0.40155381177339144
entropy,,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,10,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,10,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,10,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,30,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,30,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,30,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,50,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,50,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,50,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,100,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,100,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,100,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,300,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,300,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,300,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,500,2,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,500,5,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,500,10,5,sqrt,0.2,0.7543169398907105,0.3454562594268477,0.5933333333333333,0.4317035394273246,0.3119145164355068
entropy,,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,10,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,30,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,50,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,100,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,300,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,500,10,2,log2,0.5,0.8473224043715847,0.5075757575757576,0.38666666666666666,0.43126050420168066,0.3553359940513678
entropy,10,2,1,log2,0.6,0.8473770491803279,0.5019047619047619,0.38666666666666666,0.43124355005159953,0.3534657104291224
entropy,10,2,1,log2,0.7000000000000001,0.8473770491803279,0.5019047619047619,0.38666666666666666,0.43124355005159953,0.3534657104291224
entropy,10,2,1,log2,0.8,0.8473770491803279,0.5019047619047619,0.38666666666666666,0.43124355005159953,0.3534657104291224
entropy,10,2,1,log2,0.9,0.8473770491803279,0.5019047619047619,0.38666666666666666,0.43124355005159953,0.3534657104291224
gini,,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,10,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,10,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,10,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,30,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,30,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,30,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,50,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,50,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,50,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,100,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,100,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,100,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,300,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,300,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,300,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,500,2,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,500,5,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
gini,500,10,5,sqrt,0.30000000000000004,0.7972677595628415,0.3944322344322344,0.5,0.43057864357864356,0.3215832266921628
entropy,,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,10,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,30,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,50,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,100,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,300,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
entropy,500,10,1,log2,0.7000000000000001,0.8539890710382514,0.5666666666666667,0.3622222222222222,0.43,0.3695443036154482
gini,,5,1,sqrt,0.4,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,,5,1,sqrt,0.5,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,10,5,1,sqrt,0.4,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,10,5,1,sqrt,0.5,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,30,5,1,sqrt,0.4,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,30,5,1,sqrt,0.5,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
gini,50,5,1,sqrt,0.4,0.8340437158469947,0.47305194805194806,0.4066666666666666,0.4280947466705981,0.3396026565628082
