criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,preparationTime
entropy,20,2,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,20,5,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,20,10,4,log2,0.6584795321637428,0.7611111111111111,0.5155555555555555,0.599906629318394,0.0018527457447836493
entropy,30,2,1,None,0.6818713450292397,0.6900000000000001,0.6644444444444444,0.6756793945648435,0.0018527457447836493
entropy,30,5,1,None,0.7029239766081872,0.7102020202020201,0.7044444444444443,0.7057545825347683,0.0018527457447836493
entropy,30,10,1,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,30,2,2,None,0.7239766081871345,0.7471861471861472,0.7044444444444443,0.7227652464494569,0.0018527457447836493
entropy,30,5,2,None,0.7134502923976608,0.7257575757575757,0.7044444444444443,0.7139417170376923,0.0018527457447836493
entropy,30,10,2,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,30,2,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,30,5,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,30,10,4,None,0.7134502923976609,0.7334776334776335,0.6888888888888889,0.7032026143790849,0.0018527457447836493
entropy,30,2,1,sqrt,0.7146198830409356,0.7273015873015873,0.6844444444444444,0.7012727898176814,0.0018527457447836493
entropy,30,5,1,sqrt,0.7023391812865497,0.7376190476190476,0.6422222222222221,0.6807017543859649,0.0018527457447836493
entropy,30,10,1,sqrt,0.7128654970760234,0.7272005772005772,0.6822222222222222,0.7000933706816059,0.0018527457447836493
entropy,30,2,2,sqrt,0.7029239766081872,0.7336507936507937,0.6444444444444444,0.6774337805297558,0.0018527457447836493
entropy,30,5,2,sqrt,0.6807017543859649,0.720952380952381,0.6,0.6468782249742002,0.0018527457447836493
entropy,30,10,2,sqrt,0.7128654970760234,0.7322222222222222,0.6622222222222222,0.6900653594771242,0.0018527457447836493
entropy,30,2,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,30,5,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,30,10,4,sqrt,0.6807017543859649,0.7014069264069265,0.62,0.649673202614379,0.0018527457447836493
entropy,30,2,1,log2,0.6807017543859648,0.6966666666666667,0.6444444444444444,0.6614035087719297,0.0018527457447836493
entropy,30,5,1,log2,0.7134502923976608,0.7288311688311688,0.7066666666666666,0.7094014447884417,0.0018527457447836493
entropy,30,10,1,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,30,2,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,30,5,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,30,10,2,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,30,2,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,30,5,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,30,10,4,log2,0.6584795321637428,0.7611111111111111,0.5155555555555555,0.599906629318394,0.0018527457447836493
entropy,40,2,1,None,0.6818713450292397,0.6900000000000001,0.6644444444444444,0.6756793945648435,0.0018527457447836493
entropy,40,5,1,None,0.7029239766081872,0.7102020202020201,0.7044444444444443,0.7057545825347683,0.0018527457447836493
entropy,40,10,1,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,40,2,2,None,0.7239766081871345,0.7471861471861472,0.7044444444444443,0.7227652464494569,0.0018527457447836493
entropy,40,5,2,None,0.7134502923976608,0.7257575757575757,0.7044444444444443,0.7139417170376923,0.0018527457447836493
entropy,40,10,2,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,40,2,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,40,5,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,40,10,4,None,0.7134502923976609,0.7334776334776335,0.6888888888888889,0.7032026143790849,0.0018527457447836493
entropy,40,2,1,sqrt,0.7146198830409356,0.7273015873015873,0.6844444444444444,0.7012727898176814,0.0018527457447836493
entropy,40,5,1,sqrt,0.7023391812865497,0.7376190476190476,0.6422222222222221,0.6807017543859649,0.0018527457447836493
entropy,40,10,1,sqrt,0.7128654970760234,0.7272005772005772,0.6822222222222222,0.7000933706816059,0.0018527457447836493
entropy,40,2,2,sqrt,0.7029239766081872,0.7336507936507937,0.6444444444444444,0.6774337805297558,0.0018527457447836493
entropy,40,5,2,sqrt,0.6807017543859649,0.720952380952381,0.6,0.6468782249742002,0.0018527457447836493
entropy,40,10,2,sqrt,0.7128654970760234,0.7322222222222222,0.6622222222222222,0.6900653594771242,0.0018527457447836493
entropy,40,2,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,40,5,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,40,10,4,sqrt,0.6807017543859649,0.7014069264069265,0.62,0.649673202614379,0.0018527457447836493
entropy,40,2,1,log2,0.6807017543859648,0.6966666666666667,0.6444444444444444,0.6614035087719297,0.0018527457447836493
entropy,40,5,1,log2,0.7134502923976608,0.7288311688311688,0.7066666666666666,0.7094014447884417,0.0018527457447836493
entropy,40,10,1,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,40,2,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,40,5,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,40,10,2,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,40,2,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,40,5,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,40,10,4,log2,0.6584795321637428,0.7611111111111111,0.5155555555555555,0.599906629318394,0.0018527457447836493
entropy,50,2,1,None,0.6818713450292397,0.6900000000000001,0.6644444444444444,0.6756793945648435,0.0018527457447836493
entropy,50,5,1,None,0.7029239766081872,0.7102020202020201,0.7044444444444443,0.7057545825347683,0.0018527457447836493
entropy,50,10,1,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,50,2,2,None,0.7239766081871345,0.7471861471861472,0.7044444444444443,0.7227652464494569,0.0018527457447836493
entropy,50,5,2,None,0.7134502923976608,0.7257575757575757,0.7044444444444443,0.7139417170376923,0.0018527457447836493
entropy,50,10,2,None,0.7239766081871345,0.7688888888888888,0.6666666666666666,0.7039766081871346,0.0018527457447836493
entropy,50,2,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,50,5,4,None,0.6818713450292397,0.7131746031746031,0.6666666666666666,0.6825327579197549,0.0018527457447836493
entropy,50,10,4,None,0.7134502923976609,0.7334776334776335,0.6888888888888889,0.7032026143790849,0.0018527457447836493
entropy,50,2,1,sqrt,0.7146198830409356,0.7273015873015873,0.6844444444444444,0.7012727898176814,0.0018527457447836493
entropy,50,5,1,sqrt,0.7023391812865497,0.7376190476190476,0.6422222222222221,0.6807017543859649,0.0018527457447836493
entropy,50,10,1,sqrt,0.7128654970760234,0.7272005772005772,0.6822222222222222,0.7000933706816059,0.0018527457447836493
entropy,50,2,2,sqrt,0.7029239766081872,0.7336507936507937,0.6444444444444444,0.6774337805297558,0.0018527457447836493
entropy,50,5,2,sqrt,0.6807017543859649,0.720952380952381,0.6,0.6468782249742002,0.0018527457447836493
entropy,50,10,2,sqrt,0.7128654970760234,0.7322222222222222,0.6622222222222222,0.6900653594771242,0.0018527457447836493
entropy,50,2,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,50,5,4,sqrt,0.6491228070175439,0.6565079365079365,0.6199999999999999,0.6344685242518059,0.0018527457447836493
entropy,50,10,4,sqrt,0.6807017543859649,0.7014069264069265,0.62,0.649673202614379,0.0018527457447836493
entropy,50,2,1,log2,0.6807017543859648,0.6966666666666667,0.6444444444444444,0.6614035087719297,0.0018527457447836493
entropy,50,5,1,log2,0.7134502923976608,0.7288311688311688,0.7066666666666666,0.7094014447884417,0.0018527457447836493
entropy,50,10,1,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,50,2,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,50,5,2,log2,0.7134502923976608,0.727012987012987,0.7066666666666666,0.7083488132094943,0.0018527457447836493
entropy,50,10,2,log2,0.6590643274853801,0.6472727272727272,0.7044444444444443,0.6736842105263158,0.0018527457447836493
entropy,50,2,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,50,5,4,log2,0.6578947368421053,0.7761904761904763,0.5133333333333333,0.6038625976706471,0.0018527457447836493
entropy,50,10,4,log2,0.6584795321637428,0.7611111111111111,0.5155555555555555,0.599906629318394,0.0018527457447836493
