pca__n_components,knn__n_neighbors,knn__metric,knn__weights,threshold,accuracy,precision,recall,f1,mcc
180,7,euclidean,uniform,0.6,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
180,7,euclidean,uniform,0.7000000000000001,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
180,7,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,7,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,7,euclidean,distance,0.1,0.7846944948578342,0.3907017543859649,0.6444444444444445,0.4798245614035087,0.3788627285918079
180,7,euclidean,distance,0.2,0.8785238959467634,0.711111111111111,0.4666666666666667,0.5387129210658623,0.5004062333298888
180,7,euclidean,distance,0.30000000000000004,0.8889292196007259,0.8342857142857143,0.39999999999999997,0.5285714285714286,0.5216516496527214
180,7,euclidean,distance,0.4,0.8958257713248639,0.8800000000000001,0.39999999999999997,0.5428571428571429,0.5458696514505595
180,7,euclidean,distance,0.5,0.8852994555353902,1.0,0.26666666666666666,0.39580419580419585,0.43305835259722036
180,7,euclidean,distance,0.6,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
180,7,euclidean,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
180,7,euclidean,distance,0.8,0.8644888082274651,1.0,0.13333333333333336,0.22545454545454544,0.29991627071884486
180,7,euclidean,distance,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
180,9,cosine,uniform,0.1,0.5660617059891108,0.21832440684253326,0.7111111111111111,0.33144687050295807,0.18497430479358862
180,9,cosine,uniform,0.2,0.7883847549909255,0.37926634768740025,0.5333333333333333,0.4257142857142857,0.32329340428816333
180,9,cosine,uniform,0.30000000000000004,0.8543254688445252,0.553939393939394,0.3333333333333333,0.3876190476190476,0.3431682411476301
180,9,cosine,uniform,0.4,0.8647307924984876,0.6666666666666666,0.22222222222222224,0.32913752913752914,0.33064187571714865
180,9,cosine,uniform,0.5,0.8576527525710829,0.9,0.11111111111111112,0.18909090909090906,0.2476310068155625
180,9,cosine,uniform,0.6,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
180,9,cosine,uniform,0.7000000000000001,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
180,9,cosine,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,cosine,distance,0.1,0.8022988505747127,0.42159090909090907,0.6666666666666667,0.5097096188747732,0.41687501923462617
180,9,cosine,distance,0.2,0.8715668481548701,0.6263203463203463,0.5111111111111111,0.5408771929824561,0.4846728160599933
180,9,cosine,distance,0.30000000000000004,0.889050211736237,0.7726190476190476,0.4444444444444445,0.5364075140545729,0.5175871360033282
180,9,cosine,distance,0.4,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
180,9,cosine,distance,0.5,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951684363455497
180,9,cosine,distance,0.6,0.8818511796733212,1.0,0.24444444444444446,0.3758041958041958,0.44761038262935154
180,9,cosine,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
180,9,cosine,distance,0.8,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
180,9,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
180,9,euclidean,uniform,0.1,0.6910465819721718,0.298989898989899,0.711111111111111,0.41776843118778595,0.3015895819074441
180,9,euclidean,uniform,0.2,0.8473079249848758,0.5134065934065934,0.4666666666666667,0.47622230710466,0.3969820164188411
180,9,euclidean,uniform,0.30000000000000004,0.8542649727767694,0.5876190476190477,0.28888888888888886,0.37985347985347984,0.3371035738304469
180,9,euclidean,uniform,0.4,0.8611010284331518,0.65,0.17777777777777776,0.27412587412587414,0.29002991200840833
180,9,euclidean,uniform,0.5,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
180,9,euclidean,uniform,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,euclidean,uniform,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,9,euclidean,distance,0.1,0.7846339987900786,0.3995175438596491,0.6888888888888889,0.4998686371100164,0.40397458413090676
180,9,euclidean,distance,0.2,0.8819116757410768,0.6727777777777778,0.5333333333333334,0.5807149850493504,0.5269097438291056
180,9,euclidean,distance,0.30000000000000004,0.8923169993950394,0.8266666666666665,0.4222222222222222,0.5506959706959706,0.5369680457590735
180,9,euclidean,distance,0.4,0.8887477313974592,0.95,0.31111111111111106,0.45538461538461544,0.49592992699877836
180,9,euclidean,distance,0.5,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
180,9,euclidean,distance,0.6,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
180,9,euclidean,distance,0.7000000000000001,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
180,9,euclidean,distance,0.8,0.8541439806412583,1.0,0.06666666666666667,0.12000000000000002,0.1853443599775742
180,9,euclidean,distance,0.9,0.8471869328493649,1.0,0.02222222222222222,0.04,0.06181150999636872
200,3,cosine,uniform,0.1,0.8126436781609195,0.4329004329004329,0.6,0.4932898550724638,0.39811744728891973
200,3,cosine,uniform,0.2,0.8126436781609195,0.4329004329004329,0.6,0.4932898550724638,0.39811744728891973
200,3,cosine,uniform,0.30000000000000004,0.8126436781609195,0.4329004329004329,0.6,0.4932898550724638,0.39811744728891973
200,3,cosine,uniform,0.4,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
200,3,cosine,uniform,0.5,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
200,3,cosine,uniform,0.6,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
200,3,cosine,uniform,0.7000000000000001,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,3,cosine,uniform,0.8,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,3,cosine,uniform,0.9,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,3,cosine,distance,0.1,0.8542649727767696,0.5290909090909091,0.5777777777777777,0.5463157894736842,0.46484730065796204
200,3,cosine,distance,0.2,0.864670296430732,0.5642424242424242,0.5777777777777777,0.5659649122807017,0.4895403246049397
200,3,cosine,distance,0.30000000000000004,0.87513611615245,0.6222222222222222,0.5111111111111112,0.557908496732026,0.4915490252179933
200,3,cosine,distance,0.4,0.889050211736237,0.8076190476190476,0.4,0.5238095238095238,0.5126643073492436
200,3,cosine,distance,0.5,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
200,3,cosine,distance,0.6,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
200,3,cosine,distance,0.7000000000000001,0.8819721718088325,0.86,0.28888888888888886,0.4233766233766234,0.4513328157534395
200,3,cosine,distance,0.8,0.8784633998790079,0.86,0.26666666666666666,0.39064935064935064,0.42497705452816736
200,3,cosine,distance,0.9,0.8784029038112522,0.9,0.2444444444444444,0.35944055944055947,0.38086325870547
200,3,euclidean,uniform,0.1,0.8159709618874773,0.44025641025641027,0.6,0.5004797823435594,0.4045453117850921
200,3,euclidean,uniform,0.2,0.8159709618874773,0.44025641025641027,0.6,0.5004797823435594,0.4045453117850921
200,3,euclidean,uniform,0.30000000000000004,0.8159709618874773,0.44025641025641027,0.6,0.5004797823435594,0.4045453117850921
200,3,euclidean,uniform,0.4,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
200,3,euclidean,uniform,0.5,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
200,3,euclidean,uniform,0.6,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
200,3,euclidean,uniform,0.7000000000000001,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
200,3,euclidean,uniform,0.8,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
200,3,euclidean,uniform,0.9,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
200,3,euclidean,distance,0.1,0.8506957047791893,0.5365501165501165,0.6,0.5498776585733107,0.4743071585393358
200,3,euclidean,distance,0.2,0.8645493042952207,0.5715151515151515,0.5777777777777777,0.5643107769423559,0.4914646129351311
200,3,euclidean,distance,0.30000000000000004,0.8784633998790079,0.6461904761904762,0.5555555555555556,0.5822199730094467,0.5235179254111814
200,3,euclidean,distance,0.4,0.8820326678765881,0.8242857142857142,0.3555555555555555,0.47932067932067934,0.4808762887520131
200,3,euclidean,distance,0.5,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
200,3,euclidean,distance,0.6,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
200,3,euclidean,distance,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
200,3,euclidean,distance,0.8,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
200,3,euclidean,distance,0.9,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
200,5,cosine,uniform,0.1,0.7291591046581972,0.3202679425837321,0.6444444444444445,0.4190266938693984,0.30643893178721127
200,5,cosine,uniform,0.2,0.7291591046581972,0.3202679425837321,0.6444444444444445,0.4190266938693984,0.30643893178721127
200,5,cosine,uniform,0.30000000000000004,0.8647307924984876,0.5933333333333333,0.4,0.459749373433584,0.4077975558601955
200,5,cosine,uniform,0.4,0.8647307924984876,0.5933333333333333,0.4,0.459749373433584,0.4077975558601955
200,5,cosine,uniform,0.5,0.8578342407743497,0.5761904761904761,0.22222222222222224,0.3007575757575758,0.2880467726067074
200,5,cosine,uniform,0.6,0.8578342407743497,0.5761904761904761,0.22222222222222224,0.3007575757575758,0.2880467726067074
200,5,cosine,uniform,0.7000000000000001,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
200,5,cosine,uniform,0.8,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
200,5,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,5,cosine,distance,0.1,0.82994555353902,0.47173992673992665,0.6,0.5198266119845066,0.4298838967039612
200,5,cosine,distance,0.2,0.8681790683605566,0.5888888888888888,0.5111111111111112,0.5422222222222222,0.4708210767704112
200,5,cosine,distance,0.30000000000000004,0.8994555353901996,0.8092857142857144,0.48888888888888893,0.5932773109243697,0.5717825416315259
200,5,cosine,distance,0.4,0.8924379915305505,0.8057142857142857,0.4444444444444445,0.5512987012987013,0.53557032015687
200,5,cosine,distance,0.5,0.8820931639443437,0.7742857142857142,0.3555555555555555,0.4662337662337663,0.46188476088379576
200,5,cosine,distance,0.6,0.885480943738657,0.8333333333333333,0.3333333333333333,0.46191142191142187,0.47394650878976136
200,5,cosine,distance,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
200,5,cosine,distance,0.8,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
200,5,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
200,5,euclidean,uniform,0.1,0.7845735027223231,0.38708513708513703,0.6222222222222222,0.47288244766505627,0.3666183493897017
200,5,euclidean,uniform,0.2,0.7845735027223231,0.38708513708513703,0.6222222222222222,0.47288244766505627,0.3666183493897017
200,5,euclidean,uniform,0.30000000000000004,0.8508166969147005,0.5476190476190477,0.26666666666666666,0.35128205128205126,0.30616954150028197
200,5,euclidean,uniform,0.4,0.8508166969147005,0.5476190476190477,0.26666666666666666,0.35128205128205126,0.30616954150028197
200,5,euclidean,uniform,0.5,0.8647307924984876,0.8,0.15555555555555556,0.25272727272727274,0.3092131975040808
200,5,euclidean,uniform,0.6,0.8647307924984876,0.8,0.15555555555555556,0.25272727272727274,0.3092131975040808
200,5,euclidean,uniform,0.7000000000000001,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,5,euclidean,uniform,0.8,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,5,euclidean,uniform,0.9,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
200,5,euclidean,distance,0.1,0.8192982456140351,0.4479590017825312,0.6222222222222222,0.5135186382245205,0.4211299866830888
200,5,euclidean,distance,0.2,0.8784029038112523,0.653968253968254,0.5333333333333334,0.5748584319017755,0.516451541238873
200,5,euclidean,distance,0.30000000000000004,0.8750151240169389,0.7119047619047618,0.39999999999999997,0.498974358974359,0.46431786070358666
200,5,euclidean,distance,0.4,0.892377495462795,0.8533333333333333,0.39999999999999997,0.5352380952380953,0.5324405744895311
200,5,euclidean,distance,0.5,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318687
200,5,euclidean,distance,0.6,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318687
200,5,euclidean,distance,0.7000000000000001,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
200,5,euclidean,distance,0.8,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
200,5,euclidean,distance,0.9,0.854204476709014,1.0,0.06666666666666667,0.11272727272727275,0.14988861120647756
200,7,cosine,uniform,0.1,0.6389594676346038,0.24925207039337471,0.6666666666666667,0.35703228357678574,0.22478351959899542
200,7,cosine,uniform,0.2,0.8334543254688445,0.46642857142857147,0.4444444444444445,0.4343025210084034,0.35288040907475604
200,7,cosine,uniform,0.30000000000000004,0.8543859649122807,0.5272727272727272,0.3111111111111111,0.36307692307692313,0.32077765139056347
200,7,cosine,uniform,0.4,0.8543859649122807,0.5272727272727272,0.3111111111111111,0.36307692307692313,0.32077765139056347
200,7,cosine,uniform,0.5,0.8647307924984876,0.6333333333333333,0.19999999999999998,0.2988344988344988,0.30549678175750766
200,7,cosine,uniform,0.6,0.8472474289171202,0.8,0.04444444444444444,0.08,0.11217971549207655
200,7,cosine,uniform,0.7000000000000001,0.8472474289171202,0.8,0.04444444444444444,0.08,0.11217971549207655
200,7,cosine,uniform,0.8,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
200,7,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,7,cosine,distance,0.1,0.7953418027828191,0.4023245614035088,0.6444444444444445,0.4904912280701755,0.39192146764690877
200,7,cosine,distance,0.2,0.8750756200846945,0.6391774891774891,0.48888888888888893,0.538974358974359,0.4838940787012767
200,7,cosine,distance,0.30000000000000004,0.8855414398064125,0.7376190476190476,0.4666666666666667,0.5463427800269905,0.5166016058569478
200,7,cosine,distance,0.4,0.8926194797338172,0.780952380952381,0.4444444444444445,0.5483333333333332,0.5288320075378715
200,7,cosine,distance,0.5,0.885480943738657,0.8333333333333333,0.3333333333333333,0.46191142191142187,0.47394650878976136
200,7,cosine,distance,0.6,0.8923169993950394,1.0,0.31111111111111106,0.4588811188811189,0.512775980507689
200,7,cosine,distance,0.7000000000000001,0.8852994555353902,1.0,0.2666666666666667,0.3988811188811189,0.4656311097021624
200,7,cosine,distance,0.8,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
200,7,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
200,7,euclidean,uniform,0.1,0.7429522081064731,0.33840579710144925,0.6444444444444445,0.43721532091097315,0.32466587457057894
200,7,euclidean,uniform,0.2,0.854325468844525,0.5650000000000001,0.3777777777777777,0.43646446432824143,0.3769522923185243
200,7,euclidean,uniform,0.30000000000000004,0.8716273442226254,0.7766666666666666,0.26666666666666666,0.38538128538128535,0.3977934969638558
200,7,euclidean,uniform,0.4,0.8716273442226254,0.7766666666666666,0.26666666666666666,0.38538128538128535,0.3977934969638558
200,7,euclidean,uniform,0.5,0.8577132486388386,0.8,0.11111111111111112,0.18,0.22113609629397196
200,7,euclidean,uniform,0.6,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
200,7,euclidean,uniform,0.7000000000000001,0.8437991530550516,0.8,0.02222222222222222,0.04,0.05036820549570782
200,7,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
200,7,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,7,euclidean,distance,0.1,0.7915910465819721,0.40421052631578946,0.6444444444444445,0.48877365828364017,0.39062518972821536
200,7,euclidean,distance,0.2,0.8820326678765881,0.7194444444444444,0.48888888888888893,0.5543991955756662,0.5177194644384568
200,7,euclidean,distance,0.30000000000000004,0.892377495462795,0.8533333333333333,0.39999999999999997,0.5352380952380953,0.5324405744895311
200,7,euclidean,distance,0.4,0.8992740471869329,0.9199999999999999,0.39999999999999997,0.5516483516483517,0.5634771956126989
200,7,euclidean,distance,0.5,0.8888082274652147,1.0,0.28888888888888886,0.4188811188811189,0.45108039552175994
200,7,euclidean,distance,0.6,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
200,7,euclidean,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
200,7,euclidean,distance,0.8,0.8644888082274651,1.0,0.13333333333333336,0.22545454545454544,0.29991627071884486
200,7,euclidean,distance,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
200,9,cosine,uniform,0.1,0.5763460375075621,0.22058704072434052,0.6888888888888889,0.33107786357786356,0.1815708862265632
200,9,cosine,uniform,0.2,0.7884452510586811,0.3848955722639933,0.5555555555555556,0.44027429685324415,0.3366701907006634
200,9,cosine,uniform,0.30000000000000004,0.8612825166364185,0.5872727272727272,0.3777777777777777,0.43890109890109896,0.39005197149918425
200,9,cosine,uniform,0.4,0.8647307924984876,0.6666666666666666,0.22222222222222224,0.32913752913752914,0.33064187571714865
200,9,cosine,uniform,0.5,0.8576527525710829,0.9,0.11111111111111112,0.18909090909090906,0.2476310068155625
200,9,cosine,uniform,0.6,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
200,9,cosine,uniform,0.7000000000000001,0.8472474289171202,1.0,0.02222222222222222,0.04,0.06172133998483677
200,9,cosine,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,cosine,distance,0.1,0.7954022988505747,0.40213225371120104,0.6444444444444445,0.4912964228753703,0.39187587348596226
200,9,cosine,distance,0.2,0.8681790683605566,0.6015151515151514,0.5555555555555556,0.5597586726998491,0.4948305883546644
200,9,cosine,distance,0.30000000000000004,0.8925589836660617,0.7726190476190476,0.4666666666666667,0.5636802413273001,0.5383762455835828
200,9,cosine,distance,0.4,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
200,9,cosine,distance,0.5,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951684363455497
200,9,cosine,distance,0.6,0.8818511796733212,1.0,0.24444444444444446,0.3758041958041958,0.44761038262935154
200,9,cosine,distance,0.7000000000000001,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
200,9,cosine,distance,0.8,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
200,9,cosine,distance,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
200,9,euclidean,uniform,0.1,0.6978826376285541,0.30607843137254903,0.711111111111111,0.424634762565797,0.3096465891517702
200,9,euclidean,uniform,0.2,0.840411373260738,0.491978021978022,0.4444444444444445,0.4541634835752483,0.3709790213649819
200,9,euclidean,uniform,0.30000000000000004,0.854325468844525,0.5683333333333334,0.3111111111111111,0.3909071320836027,0.34180156049500565
200,9,euclidean,uniform,0.4,0.8611010284331518,0.6333333333333333,0.2,0.2884848484848485,0.2965258711028623
200,9,euclidean,uniform,0.5,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
200,9,euclidean,uniform,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,euclidean,uniform,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,euclidean,uniform,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,euclidean,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,9,euclidean,distance,0.1,0.7950393224440411,0.41265664160401005,0.6888888888888889,0.5107660455486542,0.4176992466318521
200,9,euclidean,distance,0.2,0.8819116757410768,0.6727777777777778,0.5333333333333334,0.5807149850493504,0.5269097438291056
200,9,euclidean,distance,0.30000000000000004,0.892377495462795,0.7961904761904762,0.4444444444444445,0.5602380952380953,0.537830718081137
200,9,euclidean,distance,0.4,0.8887477313974592,0.9333333333333332,0.3333333333333333,0.46974358974358976,0.5024258860932325
200,9,euclidean,distance,0.5,0.8748941318814276,1.0,0.19999999999999998,0.3127272727272727,0.36786831557170396
200,9,euclidean,distance,0.6,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
200,9,euclidean,distance,0.7000000000000001,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
200,9,euclidean,distance,0.8,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
200,9,euclidean,distance,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
220,3,cosine,uniform,0.1,0.8160919540229885,0.44147186147186146,0.6222222222222222,0.5063333333333333,0.41506143304793175
220,3,cosine,uniform,0.2,0.8160919540229885,0.44147186147186146,0.6222222222222222,0.5063333333333333,0.41506143304793175
220,3,cosine,uniform,0.30000000000000004,0.8160919540229885,0.44147186147186146,0.6222222222222222,0.5063333333333333,0.41506143304793175
220,3,cosine,uniform,0.4,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
220,3,cosine,uniform,0.5,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
220,3,cosine,uniform,0.6,0.8577737447065941,0.59,0.2666666666666667,0.3637362637362637,0.3289289752824831
220,3,cosine,uniform,0.7000000000000001,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,3,cosine,uniform,0.8,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,3,cosine,uniform,0.9,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
220,3,cosine,distance,0.1,0.8577132486388386,0.5381818181818182,0.6,0.5606015037593985,0.4821321385041936
220,3,cosine,distance,0.2,0.868118572292801,0.5733333333333333,0.6,0.5807017543859649,0.5068955454322963
220,3,cosine,distance,0.30000000000000004,0.87513611615245,0.6222222222222222,0.5111111111111112,0.557908496732026,0.4915490252179933
220,3,cosine,distance,0.4,0.889050211736237,0.8076190476190476,0.4,0.5238095238095238,0.5126643073492436
220,3,cosine,distance,0.5,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
220,3,cosine,distance,0.6,0.8820326678765881,0.8076190476190476,0.3555555555555555,0.4767565767565768,0.4755404766760054
220,3,cosine,distance,0.7000000000000001,0.8819721718088325,0.86,0.28888888888888886,0.4233766233766234,0.4513328157534395
220,3,cosine,distance,0.8,0.8784633998790079,0.86,0.26666666666666666,0.39064935064935064,0.42497705452816736
220,3,cosine,distance,0.9,0.8784029038112522,0.9,0.2444444444444444,0.35944055944055947,0.38086325870547
220,3,euclidean,uniform,0.1,0.8124621899576528,0.4344230769230769,0.6,0.49581311567689274,0.39913809509829484
220,3,euclidean,uniform,0.2,0.8124621899576528,0.4344230769230769,0.6,0.49581311567689274,0.39913809509829484
220,3,euclidean,uniform,0.30000000000000004,0.8124621899576528,0.4344230769230769,0.6,0.49581311567689274,0.39913809509829484
220,3,euclidean,uniform,0.4,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
220,3,euclidean,uniform,0.5,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
220,3,euclidean,uniform,0.6,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
220,3,euclidean,uniform,0.7000000000000001,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
220,3,euclidean,uniform,0.8,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
220,3,euclidean,uniform,0.9,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
220,3,euclidean,distance,0.1,0.8402298850574713,0.5174567099567099,0.6,0.5353954451345755,0.4572715176977275
220,3,euclidean,distance,0.2,0.8645493042952207,0.5715151515151515,0.5777777777777777,0.5643107769423559,0.4914646129351311
220,3,euclidean,distance,0.30000000000000004,0.8749546279491833,0.6352813852813852,0.5555555555555556,0.5759041835357624,0.5156156787137243
220,3,euclidean,distance,0.4,0.8820326678765881,0.8242857142857142,0.3555555555555555,0.47932067932067934,0.4808762887520131
220,3,euclidean,distance,0.5,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
220,3,euclidean,distance,0.6,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
220,3,euclidean,distance,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
220,3,euclidean,distance,0.8,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
220,3,euclidean,distance,0.9,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
220,5,cosine,uniform,0.1,0.7257713248638838,0.3216315789473684,0.6444444444444445,0.41706137000254656,0.30510942868708185
220,5,cosine,uniform,0.2,0.7257713248638838,0.3216315789473684,0.6444444444444445,0.41706137000254656,0.30510942868708185
220,5,cosine,uniform,0.30000000000000004,0.8647307924984876,0.5933333333333333,0.4,0.459749373433584,0.4077975558601955
220,5,cosine,uniform,0.4,0.8647307924984876,0.5933333333333333,0.4,0.459749373433584,0.4077975558601955
220,5,cosine,uniform,0.5,0.8612825166364185,0.6428571428571429,0.22222222222222224,0.3068181818181818,0.31025142961326463
220,5,cosine,uniform,0.6,0.8612825166364185,0.6428571428571429,0.22222222222222224,0.3068181818181818,0.31025142961326463
220,5,cosine,uniform,0.7000000000000001,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
220,5,cosine,uniform,0.8,0.8612220205686631,1.0,0.11111111111111112,0.18545454545454548,0.23796571241658643
220,5,cosine,uniform,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
220,5,cosine,distance,0.1,0.823049001814882,0.47000000000000003,0.6,0.5121819040354509,0.423371348712104
220,5,cosine,distance,0.2,0.8681790683605566,0.5888888888888888,0.5111111111111112,0.5422222222222222,0.4708210767704112
220,5,cosine,distance,0.30000000000000004,0.8994555353901996,0.8092857142857144,0.48888888888888893,0.5932773109243697,0.5717825416315259
220,5,cosine,distance,0.4,0.8924379915305505,0.8057142857142857,0.4444444444444445,0.5512987012987013,0.53557032015687
220,5,cosine,distance,0.5,0.8855414398064125,0.7933333333333333,0.3555555555555555,0.47290043290043293,0.47267368572060553
