pca__n_components,n_neighbors,weights,metric,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.9,9,uniform,cosine,0.5,0.8562146892655367,0.014558303646017123,0.5666666666666667,0.3651483716701107,0.17777777777777776,0.12668615834434865,0.2533333333333333,0.1591644851508443,0.2489743254453939,0.1699851359634123
0.9,9,uniform,cosine,0.6,0.8528248587570622,0.018408241454373,0.7,0.447213595499958,0.06666666666666667,0.09938079899999065,0.10909090909090909,0.16262312563634834,0.11387417584569792,0.20413670647624435
0.9,9,uniform,cosine,0.7000000000000001,0.8561581920903955,0.00964886737281072,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
0.9,9,uniform,cosine,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,9,uniform,cosine,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,9,uniform,euclidean,0.1,0.5314689265536724,0.08409794770957815,0.20834694989106756,0.04982154083008979,0.7333333333333333,0.12668615834434865,0.323964202432722,0.07168073644880726,0.16427616479709042,0.13897720270115302
0.9,9,uniform,euclidean,0.2,0.755819209039548,0.05365469529356434,0.31508097165991905,0.10041712038018896,0.5333333333333333,0.19876159799998128,0.39376623376623376,0.13024828062655203,0.26949129812960826,0.1693335706487537
0.9,9,uniform,euclidean,0.30000000000000004,0.8361016949152542,0.047792068809643345,0.4815384615384616,0.19057682604980844,0.3555555555555555,0.1217161238900369,0.3954163483575248,0.12420765654867992,0.3172230221233978,0.14855766026149525
0.9,9,uniform,euclidean,0.4,0.8428248587570621,0.02513378293435498,0.47833333333333333,0.16849002608133481,0.2444444444444444,0.09296222517045283,0.3152768799827623,0.10086834805236933,0.2589103566644287,0.1162038656629745
0.9,9,uniform,euclidean,0.5,0.8562146892655367,0.018730539072288423,0.4833333333333333,0.291070819942883,0.17777777777777776,0.12668615834434865,0.2568764568764569,0.17459503111205454,0.23386969723762324,0.18874023441772575
0.9,9,uniform,euclidean,0.6,0.8628813559322033,0.018182086592199564,0.7333333333333333,0.4346134936801766,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.2676280068207502,0.1883460963975909
0.9,9,uniform,euclidean,0.7000000000000001,0.8427683615819209,0.00995256713205763,0.6,0.5477225575051662,0.0,0.0,0.0,0.0,-0.0220797766430877,0.03023612289985745
0.9,9,uniform,euclidean,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,9,uniform,euclidean,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,11,distance,cosine,0.1,0.7323728813559323,0.021477845307731648,0.30350877192982456,0.052393467224624374,0.6222222222222222,0.16850834320114555,0.40704761904761905,0.08338528992552414,0.28869365472305264,0.11660602977607377
0.9,11,distance,cosine,0.2,0.8259887005649718,0.03715951107888213,0.4065934065934066,0.1269694506405642,0.5111111111111111,0.27888667551135854,0.44545454545454544,0.1932486515407392,0.35277988377039743,0.2176117495745981
0.9,11,distance,cosine,0.30000000000000004,0.86954802259887,0.04319605314504466,0.6047619047619047,0.19748991765074023,0.4222222222222222,0.19876159799998133,0.4819298245614035,0.1903241957207808,0.42850082957813135,0.2022047386959865
0.9,11,distance,cosine,0.4,0.86954802259887,0.03619866643612671,0.6333333333333333,0.2173067468400883,0.3555555555555555,0.18257418583505539,0.4378638904954695,0.17961673253066157,0.4021996397023434,0.1905764715350247
0.9,11,distance,cosine,0.5,0.8762146892655368,0.03267837830185986,0.7,0.18257418583505539,0.3555555555555555,0.18257418583505539,0.4481203007518797,0.1706507438348265,0.430194070318562,0.16725601220895056
0.9,11,distance,cosine,0.6,0.86954802259887,0.021840561311940527,0.8,0.27386127875258304,0.22222222222222224,0.1111111111111111,0.3290909090909091,0.13581708652351343,0.361280818433037,0.13847248000358303
0.9,11,distance,cosine,0.7000000000000001,0.8761581920903956,0.025963049242090315,0.9,0.22360679774997896,0.2,0.14487116456005886,0.3090909090909091,0.2165659863558472,0.34325970470726264,0.24284145863037146
0.9,11,distance,cosine,0.8,0.8761581920903956,0.019907339052958033,1.0,0.0,0.17777777777777776,0.12668615834434865,0.28545454545454546,0.191729837475841,0.3480233845325796,0.21183367801697123
0.9,11,distance,cosine,0.9,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,11,distance,euclidean,0.1,0.7189830508474576,0.03689951139347183,0.2846570972886762,0.07456293015861543,0.6,0.21659542988464361,0.38497183819764463,0.1125939425100094,0.25997869769607185,0.15924278129774316
0.9,11,distance,euclidean,0.2,0.7961581920903955,0.05883259215419509,0.3814033189033189,0.14963675902342713,0.4222222222222222,0.18257418583505539,0.3796060943887031,0.13402286545645067,0.2748848755254118,0.1559457086985253
0.9,11,distance,euclidean,0.30000000000000004,0.8562146892655367,0.03010628920166153,0.5766666666666667,0.15438048235879215,0.37777777777777777,0.14907119849998599,0.4318465847877612,0.10962387105063584,0.3799330388520506,0.10596368757422005
0.9,11,distance,euclidean,0.4,0.8828813559322034,0.012599313412178358,0.7516666666666667,0.153704261489394,0.37777777777777777,0.14907119849998599,0.47799337916984974,0.12036401180766942,0.4651919065856808,0.08521772494141344
0.9,11,distance,euclidean,0.5,0.8929378531073446,0.009695481526401446,1.0,0.0,0.28888888888888886,0.06085806194501844,0.4454545454545455,0.07468943965979537,0.5043820303750182,0.05715057306985542
0.9,11,distance,euclidean,0.6,0.8828813559322034,0.01725200241558023,1.0,0.0,0.22222222222222224,0.1111111111111111,0.3527272727272727,0.15012391575843145,0.4307369023724485,0.11837733096630974
0.9,11,distance,euclidean,0.7000000000000001,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,11,distance,euclidean,0.8,0.862824858757062,0.01458376936736139,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259136,0.21237330313496378,0.2012340645296694
0.9,11,distance,euclidean,0.9,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,11,uniform,cosine,0.1,0.6854237288135593,0.0619686710062519,0.2586902037702953,0.08677386299427563,0.5777777777777777,0.18257418583505536,0.3569047619047619,0.11664358372230667,0.21415460629066024,0.16605583459220422
0.9,11,uniform,cosine,0.2,0.8089265536723165,0.08257062630104882,0.4228571428571429,0.20521544455719518,0.3555555555555555,0.1217161238900369,0.37478260869565216,0.14927955473476323,0.27280710759918225,0.19696533970772037
0.9,11,uniform,cosine,0.30000000000000004,0.8494350282485875,0.04113153439525834,0.5066666666666666,0.21395742047841618,0.31111111111111106,0.14487116456005886,0.3780952380952381,0.17081902213159827,0.31481673849416547,0.18880307781968697
0.9,11,uniform,cosine,0.4,0.8494915254237287,0.02044405533743827,0.5283333333333333,0.11111805533855522,0.2444444444444444,0.09296222517045283,0.32087128557716793,0.0898506433759297,0.28034430061759036,0.07705490859954348
0.9,11,uniform,cosine,0.5,0.8494915254237287,0.011839831960904672,0.6333333333333333,0.4149966532662911,0.08888888888888888,0.12171612389003691,0.1282051282051282,0.17578601539489858,0.10784652535476147,0.17582512466975825
0.9,11,uniform,cosine,0.6,0.8594915254237288,0.01536967203952554,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,11,uniform,cosine,0.7000000000000001,0.8594915254237288,0.01536967203952554,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,11,uniform,cosine,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
0.9,11,uniform,cosine,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,11,uniform,euclidean,0.1,0.7257627118644068,0.03822619494893351,0.2869495855022171,0.06829423651291648,0.5777777777777777,0.21372648957412602,0.3811135990446335,0.10658813063905405,0.25542951070983144,0.14940043006693435
0.9,11,uniform,euclidean,0.2,0.7993785310734463,0.052476798276045164,0.3682539682539682,0.1729357612693949,0.3555555555555555,0.1217161238900369,0.35020013802622496,0.12025524059035528,0.24057353553568145,0.14913545156432034
0.9,11,uniform,euclidean,0.30000000000000004,0.8394350282485876,0.03045782047230253,0.4766666666666667,0.16397831834998458,0.28888888888888886,0.06085806194501844,0.35326007326007325,0.07653556675541183,0.28240703221325225,0.10560510979757504
0.9,11,uniform,euclidean,0.4,0.8528248587570622,0.014141232780546721,0.539047619047619,0.09388321978349538,0.2444444444444444,0.09296222517045283,0.32528305028305027,0.09232642355296541,0.28761830468539795,0.07482299634737738
0.9,11,uniform,euclidean,0.5,0.8662146892655367,0.016697281085058076,0.7333333333333333,0.25276251480171835,0.17777777777777776,0.06085806194501846,0.28484848484848485,0.09486348995453653,0.315817224434576,0.13028816681098837
0.9,11,uniform,euclidean,0.6,0.8494350282485875,0.01740443141327611,0.6,0.5477225575051662,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.10188486201817763,0.19123430990084836
0.9,11,uniform,euclidean,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,11,uniform,euclidean,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,11,uniform,euclidean,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,distance,cosine,0.1,0.6956497175141243,0.04145984290666477,0.2722229486760379,0.0714429997628555,0.6222222222222222,0.18592445034090568,0.37833743842364537,0.1027563100744333,0.2485704294603301,0.1475181427870565
0.9,15,distance,cosine,0.2,0.8427118644067797,0.05258882582950321,0.4552780552780552,0.1689671384753829,0.5111111111111111,0.27888667551135854,0.47424242424242424,0.22118617531526888,0.388719909980218,0.24727851416068597
0.9,15,distance,cosine,0.30000000000000004,0.8662146892655368,0.04565473415965746,0.5956709956709957,0.20444178412238628,0.4222222222222222,0.19876159799998133,0.4766666666666667,0.18915014612148146,0.4216506350310395,0.20236746379098206
0.9,15,distance,cosine,0.4,0.8829378531073446,0.03909680039112557,0.7666666666666666,0.22360679774997902,0.37777777777777777,0.21659542988464364,0.4713237639553429,0.20045665683948266,0.46745376442810027,0.1900925610700166
0.9,15,distance,cosine,0.5,0.8796045197740113,0.024669768251991034,0.8142857142857143,0.25555062599997597,0.28888888888888886,0.14907119849998596,0.40489510489510494,0.16318597991938968,0.42614091660175457,0.1614168083260624
0.9,15,distance,cosine,0.6,0.8762146892655368,0.019324387803887108,0.85,0.22360679774997896,0.22222222222222224,0.1111111111111111,0.3413986013986014,0.14623780504116526,0.38575215713954425,0.1416164588380177
0.9,15,distance,cosine,0.7000000000000001,0.8728248587570622,0.023042433658854798,0.9,0.22360679774997896,0.17777777777777776,0.12668615834434865,0.28181818181818186,0.1939157182518322,0.32244463292641096,0.22490442347680636
0.9,15,distance,cosine,0.8,0.8728248587570622,0.0159115043646082,1.0,0.0,0.15555555555555553,0.09938079899999064,0.2581818181818182,0.16078320705043014,0.32720831275172796,0.19165443813193705
0.9,15,distance,cosine,0.9,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,15,distance,euclidean,0.1,0.7024858757062147,0.03673098569458866,0.30536130536130535,0.032014176444802735,0.7555555555555555,0.09296222517045283,0.4336005213424568,0.039874753498432836,0.3328576011761541,0.06096762228999671
0.9,15,distance,euclidean,0.2,0.8028248587570621,0.031140784766171898,0.38623043623043624,0.08306855833828686,0.4444444444444445,0.15713484026367724,0.3946421694247781,0.08421283075960619,0.29249344123838006,0.08358534532957178
0.9,15,distance,euclidean,0.30000000000000004,0.8695480225988701,0.029894427324959703,0.6385281385281385,0.1395390602708762,0.4,0.16850834320114558,0.4666666666666666,0.13944333775567927,0.4267706642831519,0.12576291893455321
0.9,15,distance,euclidean,0.4,0.8795480225988701,0.022097727336739443,0.7533333333333333,0.18499249234015477,0.3333333333333333,0.1111111111111111,0.447965367965368,0.11515086417158046,0.4394920005120461,0.11002567839530683
0.9,15,distance,euclidean,0.5,0.8896045197740113,0.009524006167516162,1.0,0.0,0.26666666666666666,0.06085806194501845,0.41818181818181815,0.07468943965979538,0.48356695859416654,0.057102063076576434
0.9,15,distance,euclidean,0.6,0.8728248587570622,0.019800627768680343,1.0,0.0,0.15555555555555553,0.12668615834434865,0.25272727272727274,0.18899473078491583,0.32159703938951384,0.20531380229138635
0.9,15,distance,euclidean,0.7000000000000001,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,15,distance,euclidean,0.8,0.8561581920903955,0.009648867372810744,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
0.9,15,distance,euclidean,0.9,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,15,uniform,cosine,0.1,0.5851977401129943,0.02888312749312364,0.22312899106002554,0.033853718025260576,0.711111111111111,0.12668615834434863,0.3395983027561975,0.05350691640559026,0.19611633866569797,0.0959965816813365
0.9,15,uniform,cosine,0.2,0.765593220338983,0.09402397139987204,0.3418803418803419,0.18802811761763033,0.48888888888888893,0.2018433569398328,0.39821938685096575,0.19481318026029976,0.2696199273900055,0.2459246111558404
0.9,15,uniform,cosine,0.30000000000000004,0.8527683615819208,0.032521105927502986,0.5349999999999999,0.1728438601744361,0.28888888888888886,0.12668615834434865,0.3640947288006111,0.14717099092555308,0.31348846427398674,0.15193276567416938
0.9,15,uniform,cosine,0.4,0.8494350282485875,0.03760352834416662,0.5171428571428571,0.21794754824693044,0.22222222222222224,0.13608276348795434,0.30064935064935067,0.1650963295655564,0.26346871670439154,0.18035903810868373
0.9,15,uniform,cosine,0.5,0.8461016949152542,0.014658540226013723,0.4333333333333333,0.4346134936801766,0.06666666666666667,0.09938079899999065,0.10303030303030303,0.15090787391501492,0.08071468958904404,0.17091258607176393
0.9,15,uniform,cosine,0.6,0.8594915254237288,0.01536967203952554,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,15,uniform,cosine,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,uniform,cosine,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,uniform,cosine,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,uniform,euclidean,0.1,0.6489265536723163,0.02980821693214825,0.26597890997890994,0.025282596447999694,0.7555555555555555,0.09296222517045283,0.39292544916833344,0.03725239022965546,0.2791865128642801,0.06427532989719956
0.9,15,uniform,euclidean,0.2,0.762768361581921,0.04362024654793109,0.33257309941520463,0.07899814265021628,0.5333333333333333,0.14487116456005888,0.4028888888888889,0.07592068635941032,0.2829617646481036,0.10450149138939172
0.9,15,uniform,euclidean,0.30000000000000004,0.8427683615819209,0.03053501147619642,0.4966666666666667,0.15828946760778356,0.28888888888888886,0.06085806194501844,0.3576556776556777,0.0721944476187977,0.2925806823207357,0.09927903714477473
0.9,15,uniform,euclidean,0.4,0.8361016949152542,0.018429253828119094,0.42666666666666664,0.13824294235551812,0.2,0.049690399499995326,0.2676190476190476,0.06157420904855089,0.20828365875130758,0.07885432624705731
0.9,15,uniform,euclidean,0.5,0.8594915254237288,0.019367904055200714,0.7,0.4472135954999579,0.11111111111111112,0.07856742013183861,0.18909090909090912,0.12894998710179742,0.2376391312089437,0.18767656288840315
0.9,15,uniform,euclidean,0.6,0.8528248587570622,0.014141232780546721,0.8,0.4472135954999579,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.11302658230880074,0.18111210675809866
0.9,15,uniform,euclidean,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,uniform,euclidean,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,15,uniform,euclidean,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,distance,cosine,0.1,0.7391525423728813,0.014304779050829998,0.33588516746411484,0.02674026942855128,0.7555555555555555,0.09296222517045283,0.4648021611314158,0.04240845000392078,0.37153908475443237,0.06462514605549374
0.9,20,distance,cosine,0.2,0.8528248587570622,0.03807853023100563,0.49727272727272726,0.12577765447595574,0.48888888888888893,0.25579698740491863,0.47642567958357435,0.19139479020096845,0.40282633973870297,0.19964913029931422
0.9,20,distance,cosine,0.30000000000000004,0.8728813559322035,0.038480860135441136,0.6347619047619047,0.18508440190265732,0.4,0.20184335693983277,0.471380374011953,0.183216088869598,0.4298457974554064,0.1884785674515742
0.9,20,distance,cosine,0.4,0.886271186440678,0.027460475079569308,0.7916666666666666,0.19094065395649337,0.3555555555555555,0.18257418583505539,0.4665648077412783,0.17483197000688094,0.4689867235784667,0.1604489679631487
0.9,20,distance,cosine,0.5,0.8796045197740113,0.024669768251991034,0.82,0.24899799195977465,0.26666666666666666,0.12668615834434865,0.3906093906093906,0.15573525229989954,0.4163522509576373,0.16268490512250508
0.9,20,distance,cosine,0.6,0.8728248587570622,0.023042433658854798,0.9,0.22360679774997896,0.17777777777777776,0.12668615834434865,0.28181818181818186,0.1939157182518322,0.32244463292641096,0.22490442347680636
0.9,20,distance,cosine,0.7000000000000001,0.8694915254237288,0.01897497810592844,0.9,0.22360679774997896,0.15555555555555553,0.09938079899999064,0.2545454545454545,0.16262312563634834,0.3016295611455594,0.20275319315867227
0.9,20,distance,cosine,0.8,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,20,distance,cosine,0.9,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,20,distance,euclidean,0.1,0.6955367231638417,0.031305247374819316,0.290137398833051,0.04387206030747893,0.711111111111111,0.12668615834434865,0.41198924731182796,0.0652200620367691,0.29915624039762956,0.10095745035134718
0.9,20,distance,euclidean,0.2,0.8262146892655368,0.037789494571439916,0.4386868686868686,0.13908140926897622,0.48888888888888893,0.21659542988464364,0.44713595583160803,0.14201332423389637,0.35638499570655113,0.16637561406736479
0.9,20,distance,euclidean,0.30000000000000004,0.8728813559322035,0.030417446329496896,0.6555555555555556,0.13833221775543036,0.37777777777777777,0.14907119849998599,0.4622222222222222,0.14177011473543627,0.4259095177420343,0.13443158614623227
0.9,20,distance,euclidean,0.4,0.886271186440678,0.007722256610033244,0.8433333333333334,0.15073892072793352,0.3333333333333333,0.1111111111111111,0.4587146187146187,0.09534163698707084,0.4727643894005067,0.04572472400970313
0.9,20,distance,euclidean,0.5,0.8728248587570622,0.019800627768680343,0.9333333333333332,0.14907119849998599,0.17777777777777776,0.12668615834434865,0.2793939393939394,0.18910159254979014,0.3260056185665488,0.20523680168123515
0.9,20,distance,euclidean,0.6,0.8694915254237288,0.01487147959120323,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.30078196760866216,0.18065577280333708
0.9,20,distance,euclidean,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183861,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,20,distance,euclidean,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,20,distance,euclidean,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,cosine,0.1,0.4917514124293786,0.040053967073641616,0.2039868191543978,0.009632418876142333,0.8222222222222222,0.12668615834434868,0.32621696699972363,0.020147582308253996,0.1904913087699452,0.05496645781420785
0.9,20,uniform,cosine,0.2,0.8027683615819209,0.0657292491601315,0.38909090909090904,0.13974351852522324,0.4444444444444445,0.17568209223157663,0.40414514547237657,0.1508396392616065,0.2963041549511393,0.1776322843851947
0.9,20,uniform,cosine,0.30000000000000004,0.8527683615819208,0.030310615992733977,0.5123809523809524,0.21075396451808615,0.2444444444444444,0.14487116456005886,0.32261904761904764,0.16837980095490823,0.27970277760845924,0.17894114876683315
0.9,20,uniform,cosine,0.4,0.8461581920903954,0.021662817592829398,0.32999999999999996,0.32710854467592254,0.13333333333333333,0.14487116456005886,0.18581418581418582,0.19689698926801802,0.14636554744140465,0.21087891654025248
0.9,20,uniform,cosine,0.5,0.8527683615819208,0.01905722661625835,0.7,0.4472135954999579,0.06666666666666667,0.09938079899999065,0.10909090909090909,0.16262312563634834,0.11367051190753938,0.20434732339607947
0.9,20,uniform,cosine,0.6,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,cosine,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,cosine,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,cosine,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.1,0.5317514124293785,0.048719846878279044,0.21318026322336667,0.02575019711488092,0.7777777777777778,0.0785674201318386,0.3343001257763774,0.036944196337347725,0.1917528911722422,0.07253585270213198
0.9,20,uniform,euclidean,0.2,0.7827118644067796,0.030370450492917898,0.3451734539969834,0.06971756462735217,0.5111111111111111,0.2018433569398328,0.4050164737223561,0.10514450099849992,0.2923305474029668,0.13197748250399513
0.9,20,uniform,euclidean,0.30000000000000004,0.8461016949152542,0.030154887597238795,0.45904761904761904,0.1951102949894863,0.2444444444444444,0.14487116456005886,0.3130952380952381,0.16896795574317403,0.2555319121928665,0.17827973938007466
0.9,20,uniform,euclidean,0.4,0.8527683615819208,0.01905722661625831,0.5166666666666667,0.14907119849998596,0.22222222222222224,0.1111111111111111,0.3035431235431235,0.1302265309548856,0.2672379724316498,0.12908982672957212
0.9,20,uniform,euclidean,0.5,0.8528248587570622,0.007815726176416373,0.9,0.22360679774997896,0.04444444444444444,0.06085806194501846,0.07636363636363637,0.1047626202973668,0.09838588705509674,0.1421062784140472
0.9,20,uniform,euclidean,0.6,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,3,distance,cosine,0.1,0.7757062146892656,0.06419425487406845,0.34102564102564104,0.13804543363997754,0.5333333333333333,0.24088314876309777,0.41128448079446256,0.17059671762927112,0.29622898313105167,0.20971909605192357
0.95,3,distance,cosine,0.2,0.7891525423728813,0.055572805263552,0.35,0.14142135623730953,0.4888888888888888,0.23040490392586357,0.40367585630743524,0.17056770041335317,0.28942492015729787,0.2043833019549313
0.95,3,distance,cosine,0.30000000000000004,0.8193785310734464,0.06503331644685563,0.4072222222222222,0.2121465833792903,0.4444444444444445,0.26057865332352387,0.4151056071551428,0.2235913519944977,0.3170882044440485,0.25647522576846965
0.95,3,distance,cosine,0.4,0.8528813559322034,0.03183917841688826,0.5457142857142857,0.1872222054004582,0.3555555555555555,0.14487116456005886,0.41454887218045106,0.12954951523067118,0.35457047289235705,0.14492944037492136
0.95,3,distance,cosine,0.5,0.8628813559322033,0.036094466266568696,0.611111111111111,0.24845199749997662,0.3555555555555555,0.14487116456005886,0.43418803418803414,0.14745014176204402,0.3884348713376204,0.17577167201125385
0.95,3,distance,cosine,0.6,0.8662146892655368,0.03536978113949337,0.6311111111111111,0.24119046313271356,0.3555555555555555,0.14487116456005886,0.4399023199023199,0.1463434628651681,0.3990845269820481,0.1726846003565986
0.95,3,distance,cosine,0.7000000000000001,0.8662146892655368,0.02637168675492915,0.6633333333333333,0.23285665595430638,0.31111111111111106,0.09296222517045284,0.41023486317603963,0.09454045169071483,0.3843471771060429,0.1257237167302707
0.95,3,distance,cosine,0.8,0.8728813559322035,0.015191332948868647,0.8533333333333333,0.20221001184137471,0.22222222222222224,0.1111111111111111,0.33238095238095233,0.13453539773097037,0.3754914597176025,0.0996065793990308
0.95,3,distance,cosine,0.9,0.8795480225988701,0.014509713149166764,0.95,0.1118033988749895,0.22222222222222224,0.1111111111111111,0.345034965034965,0.14142446831663352,0.41133090874571276,0.1014810832862956
0.95,3,distance,euclidean,0.1,0.7626553672316384,0.053966411032623764,0.3173245614035088,0.10808000523302769,0.5111111111111111,0.23040490392586357,0.386120082815735,0.14337246270360293,0.26478746296839867,0.18243907183952976
0.95,3,distance,euclidean,0.2,0.7793785310734463,0.061241478499092714,0.34585020242914977,0.12637623612098312,0.5111111111111111,0.23040490392586357,0.4053143787159133,0.15574180069099378,0.2906197790059912,0.19333156042728294
0.95,3,distance,euclidean,0.30000000000000004,0.7927683615819209,0.055533662576378984,0.3657259407259407,0.121873367887208,0.4666666666666667,0.18257418583505539,0.40260173160173157,0.13266447283524913,0.2889668036897278,0.16506358230238138
0.95,3,distance,euclidean,0.4,0.8728813559322035,0.03663178548575667,0.6583333333333333,0.2364376826518518,0.37777777777777777,0.14907119849998599,0.4673906485671192,0.15741311962829765,0.42848202684934267,0.18061292754722616
0.95,3,distance,euclidean,0.5,0.8762146892655368,0.030479296572437045,0.6716666666666666,0.21437894797142126,0.37777777777777777,0.14907119849998599,0.47120017237664297,0.15145889085461078,0.4364729912207329,0.16673148019174136
0.95,3,distance,euclidean,0.6,0.8761581920903956,0.03506615863625155,0.665,0.2395307913400697,0.3555555555555555,0.18257418583505536,0.44851618969266027,0.20006638933203244,0.4197924625263916,0.20884191997608406
0.95,3,distance,euclidean,0.7000000000000001,0.8762146892655368,0.028108693151082026,0.8300000000000001,0.26362852652928137,0.26666666666666666,0.09938079899999064,0.38945054945054947,0.13810480821086582,0.41238369428800664,0.1485084713378219
0.95,3,distance,euclidean,0.8,0.8828813559322034,0.012599313412178358,0.95,0.1118033988749895,0.2444444444444444,0.09296222517045284,0.3777622377622378,0.1161454045593045,0.43775725388877856,0.08420103615299043
