pca__n_components,max_depth,learning_rate,n_estimators,fold,threshold,accuracy,precision,recall,f1,mcc
180,5,0.01,100,2,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.01,100,2,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.01,100,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,5,0.01,100,2,0.8,0.85,1.0,0.0,0.0,0.0
180,5,0.01,100,2,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,100,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,5,0.01,100,3,0.2,0.31666666666666665,0.18,1.0,0.3050847457627119,0.18786728732554486
180,5,0.01,100,3,0.30000000000000004,0.5833333333333334,0.23333333333333334,0.7777777777777778,0.358974358974359,0.2333800140046683
180,5,0.01,100,3,0.4,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.31607251530568425
180,5,0.01,100,3,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
180,5,0.01,100,3,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
180,5,0.01,100,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
180,5,0.01,100,3,0.8,0.85,1.0,0.0,0.0,0.0
180,5,0.01,100,3,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,100,4,0.1,0.15254237288135594,0.15254237288135594,1.0,0.2647058823529412,0.0
180,5,0.01,100,4,0.2,0.4915254237288136,0.23076923076923078,1.0,0.375,0.30382181012509996
180,5,0.01,100,4,0.30000000000000004,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5627756785465442
180,5,0.01,100,4,0.4,0.8813559322033898,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.649829715857926
180,5,0.01,100,4,0.5,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
180,5,0.01,100,4,0.6,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.01,100,4,0.7000000000000001,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
180,5,0.01,100,4,0.8,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
180,5,0.01,100,4,0.9,0.847457627118644,1.0,0.0,0.0,0.0
180,5,0.01,100,5,0.1,0.13559322033898305,0.13559322033898305,1.0,0.23880597014925373,0.0
180,5,0.01,100,5,0.2,0.3220338983050847,0.15217391304347827,0.875,0.25925925925925924,0.09110282417193821
180,5,0.01,100,5,0.30000000000000004,0.7288135593220338,0.3181818181818182,0.875,0.4666666666666667,0.4112501430468954
180,5,0.01,100,5,0.4,0.7966101694915254,0.375,0.75,0.5,0.42656393934045245
180,5,0.01,100,5,0.5,0.8305084745762712,0.4166666666666667,0.625,0.5,0.41484269108990723
180,5,0.01,100,5,0.6,0.8983050847457628,0.6666666666666666,0.5,0.5714285714285714,0.5219323403113362
180,5,0.01,100,5,0.7000000000000001,0.8813559322033898,0.6666666666666666,0.25,0.36363636363636365,0.3590402446693828
180,5,0.01,100,5,0.8,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.01,100,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.01,150,1,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,5,0.01,150,1,0.2,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
180,5,0.01,150,1,0.30000000000000004,0.8333333333333334,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5120196528544808
180,5,0.01,150,1,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
180,5,0.01,150,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.01,150,1,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,5,0.01,150,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.01,150,1,0.8,0.85,1.0,0.0,0.0,0.0
180,5,0.01,150,1,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,150,2,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,5,0.01,150,2,0.2,0.6,0.25806451612903225,0.8888888888888888,0.4,0.3129031021373593
180,5,0.01,150,2,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
180,5,0.01,150,2,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
180,5,0.01,150,2,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.01,150,2,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.01,150,2,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.01,150,2,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.01,150,2,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,150,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,5,0.01,150,3,0.2,0.5333333333333333,0.22857142857142856,0.8888888888888888,0.36363636363636365,0.26035958758213296
180,5,0.01,150,3,0.30000000000000004,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
180,5,0.01,150,3,0.4,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
180,5,0.01,150,3,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
180,5,0.01,150,3,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
180,5,0.01,150,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.01,150,3,0.8,0.85,1.0,0.0,0.0,0.0
180,5,0.01,150,3,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,150,4,0.1,0.15254237288135594,0.15254237288135594,1.0,0.2647058823529412,0.0
180,5,0.01,150,4,0.2,0.7796610169491526,0.4,0.8888888888888888,0.5517241379310345,0.49286649198071775
180,5,0.01,150,4,0.30000000000000004,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6183746480793059
180,5,0.01,150,4,0.4,0.8813559322033898,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.649829715857926
180,5,0.01,150,4,0.5,0.9322033898305084,0.7272727272727273,0.8888888888888888,0.8,0.7652187689215185
180,5,0.01,150,4,0.6,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.01,150,4,0.7000000000000001,0.8813559322033898,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48111796200234075
180,5,0.01,150,4,0.8,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
180,5,0.01,150,4,0.9,0.847457627118644,1.0,0.0,0.0,0.0
180,5,0.01,150,5,0.1,0.13559322033898305,0.13559322033898305,1.0,0.23880597014925373,0.0
180,5,0.01,150,5,0.2,0.559322033898305,0.21875,0.875,0.35,0.2644312022965575
180,5,0.01,150,5,0.30000000000000004,0.7457627118644068,0.3157894736842105,0.75,0.4444444444444444,0.36275590589985146
180,5,0.01,150,5,0.4,0.8305084745762712,0.42857142857142855,0.75,0.5454545454545454,0.4773259105672438
180,5,0.01,150,5,0.5,0.864406779661017,0.5,0.5,0.5,0.4215686274509804
180,5,0.01,150,5,0.6,0.8983050847457628,0.6666666666666666,0.5,0.5714285714285714,0.5219323403113362
180,5,0.01,150,5,0.7000000000000001,0.8983050847457628,1.0,0.25,0.4,0.47295265146345866
180,5,0.01,150,5,0.8,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.01,150,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.01,200,1,0.1,0.4666666666666667,0.21951219512195122,1.0,0.36,0.2859703709908572
180,5,0.01,200,1,0.2,0.75,0.35,0.7777777777777778,0.4827586206896552,0.3960590171906697
180,5,0.01,200,1,0.30000000000000004,0.85,0.5,0.6666666666666666,0.5714285714285714,0.4900980294098034
180,5,0.01,200,1,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.01,200,1,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.01,200,1,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,5,0.01,200,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.01,200,1,0.8,0.85,1.0,0.0,0.0,0.0
180,5,0.01,200,1,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,200,2,0.1,0.3333333333333333,0.1836734693877551,1.0,0.3103448275862069,0.19903729886263882
180,5,0.01,200,2,0.2,0.6833333333333333,0.2727272727272727,0.6666666666666666,0.3870967741935484,0.26152037664815975
180,5,0.01,200,2,0.30000000000000004,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
180,5,0.01,200,2,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
180,5,0.01,200,2,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.01,200,2,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.01,200,2,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.01,200,2,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,5,0.01,200,2,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,200,3,0.1,0.4,0.2,1.0,0.3333333333333333,0.242535625036333
180,5,0.01,200,3,0.2,0.6,0.2413793103448276,0.7777777777777778,0.3684210526315789,0.2475203643773141
180,5,0.01,200,3,0.30000000000000004,0.8333333333333334,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5120196528544808
180,5,0.01,200,3,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
180,5,0.01,200,3,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
180,5,0.01,200,3,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.01,200,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.01,200,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.01,200,3,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.01,200,4,0.1,0.6610169491525424,0.3103448275862069,1.0,0.47368421052631576,0.43151697133684574
180,5,0.01,200,4,0.2,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6183746480793059
180,5,0.01,200,4,0.30000000000000004,0.8813559322033898,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.649829715857926
180,5,0.01,200,4,0.4,0.8983050847457628,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6843393361600509
180,5,0.01,200,4,0.5,0.9152542372881356,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7225294854661686
180,5,0.01,200,4,0.6,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.01,200,4,0.7000000000000001,0.8813559322033898,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48111796200234075
180,5,0.01,200,4,0.8,0.8983050847457628,0.8,0.4444444444444444,0.5714285714285714,0.5479554215745308
180,5,0.01,200,4,0.9,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
180,5,0.01,200,5,0.1,0.3389830508474576,0.15555555555555556,0.875,0.2641509433962264,0.10453831925646248
180,5,0.01,200,5,0.2,0.6949152542372882,0.2727272727272727,0.75,0.4,0.3088714154529425
180,5,0.01,200,5,0.30000000000000004,0.8305084745762712,0.42857142857142855,0.75,0.5454545454545454,0.4773259105672438
180,5,0.01,200,5,0.4,0.847457627118644,0.46153846153846156,0.75,0.5714285714285714,0.5061268009552122
180,5,0.01,200,5,0.5,0.864406779661017,0.5,0.5,0.5,0.4215686274509804
180,5,0.01,200,5,0.6,0.9152542372881356,0.8,0.5,0.6153846153846154,0.5905329129507862
180,5,0.01,200,5,0.7000000000000001,0.8983050847457628,1.0,0.25,0.4,0.47295265146345866
180,5,0.01,200,5,0.8,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.01,200,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
180,5,0.1,100,1,0.1,0.8333333333333334,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5120196528544808
180,5,0.1,100,1,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
180,5,0.1,100,1,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,100,1,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,100,1,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,100,1,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,5,0.1,100,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.1,100,1,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.1,100,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
180,5,0.1,100,2,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
180,5,0.1,100,2,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
180,5,0.1,100,2,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
180,5,0.1,100,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,100,2,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,100,2,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,100,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,100,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,100,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,100,3,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
180,5,0.1,100,3,0.2,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,100,3,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,100,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.1,100,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.1,100,3,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.1,100,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,100,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.1,100,3,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.1,100,4,0.1,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6183746480793059
180,5,0.1,100,4,0.2,0.8983050847457628,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6843393361600509
180,5,0.1,100,4,0.30000000000000004,0.9152542372881356,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7225294854661686
180,5,0.1,100,4,0.4,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
180,5,0.1,100,4,0.5,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,100,4,0.6,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,100,4,0.7000000000000001,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,100,4,0.8,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,100,4,0.9,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
180,5,0.1,100,5,0.1,0.8135593220338984,0.4,0.75,0.5217391304347826,0.4509348578113083
180,5,0.1,100,5,0.2,0.8983050847457628,0.6,0.75,0.6666666666666666,0.6128051991333249
180,5,0.1,100,5,0.30000000000000004,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,100,5,0.4,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,100,5,0.5,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,100,5,0.6,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,100,5,0.7000000000000001,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,100,5,0.8,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,100,5,0.9,0.9152542372881356,1.0,0.375,0.5454545454545454,0.5843952918554847
180,5,0.1,150,1,0.1,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
180,5,0.1,150,1,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
180,5,0.1,150,1,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,150,1,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,150,1,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,150,1,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,150,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.1,150,1,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.1,150,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
180,5,0.1,150,2,0.1,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
180,5,0.1,150,2,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
180,5,0.1,150,2,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
180,5,0.1,150,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,150,2,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,150,2,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,150,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,150,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,150,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,150,3,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
180,5,0.1,150,3,0.2,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,150,3,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,150,3,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,150,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.1,150,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,150,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,150,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,5,0.1,150,3,0.9,0.85,1.0,0.0,0.0,0.0
180,5,0.1,150,4,0.1,0.8983050847457628,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6843393361600509
180,5,0.1,150,4,0.2,0.8983050847457628,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6843393361600509
180,5,0.1,150,4,0.30000000000000004,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
180,5,0.1,150,4,0.4,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,150,4,0.5,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,150,4,0.6,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,150,4,0.7000000000000001,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,150,4,0.8,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,150,4,0.9,0.9152542372881356,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6370847738602424
180,5,0.1,150,5,0.1,0.8135593220338984,0.4,0.75,0.5217391304347826,0.4509348578113083
180,5,0.1,150,5,0.2,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,150,5,0.30000000000000004,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,150,5,0.4,0.9491525423728814,0.8571428571428571,0.75,0.8,0.7732777082878342
180,5,0.1,150,5,0.5,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,150,5,0.6,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,150,5,0.7000000000000001,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,150,5,0.8,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,150,5,0.9,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
180,5,0.1,200,1,0.1,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
180,5,0.1,200,1,0.2,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
180,5,0.1,200,1,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,200,1,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,200,1,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,200,1,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,200,1,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,5,0.1,200,1,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,5,0.1,200,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
180,5,0.1,200,2,0.1,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
180,5,0.1,200,2,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
180,5,0.1,200,2,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
180,5,0.1,200,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,200,2,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,200,2,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,5,0.1,200,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,200,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,5,0.1,200,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,200,3,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
180,5,0.1,200,3,0.2,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,200,3,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,200,3,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,5,0.1,200,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
180,5,0.1,200,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,200,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,200,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,5,0.1,200,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,5,0.1,200,4,0.1,0.8983050847457628,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6843393361600509
180,5,0.1,200,4,0.2,0.8813559322033898,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6054161897450039
180,5,0.1,200,4,0.30000000000000004,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,200,4,0.4,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,200,4,0.5,0.8983050847457628,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6066666666666667
180,5,0.1,200,4,0.6,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,200,4,0.7000000000000001,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,200,4,0.8,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
180,5,0.1,200,4,0.9,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
180,5,0.1,200,5,0.1,0.8305084745762712,0.4375,0.875,0.5833333333333334,0.5379235518231369
180,5,0.1,200,5,0.2,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,200,5,0.30000000000000004,0.9152542372881356,0.6666666666666666,0.75,0.7058823529411765,0.6581316394931646
180,5,0.1,200,5,0.4,0.9491525423728814,0.8571428571428571,0.75,0.8,0.7732777082878342
180,5,0.1,200,5,0.5,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,200,5,0.6,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,200,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
180,5,0.1,200,5,0.8,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
180,5,0.1,200,5,0.9,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
180,5,0.3,100,1,0.1,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
