n_neighbors,weights,algorithm,leaf_size,p,fold,threshold,accuracy,precision,recall,f1,mcc
7,uniform,auto,30,2,2,0.30000000000000004,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,auto,30,2,2,0.4,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,auto,30,2,2,0.5,0.631578947368421,1.0,0.3,0.46153846153846156,0.4107919181288746
7,uniform,auto,30,2,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,3,0.1,0.6842105263157895,0.6,1.0,0.75,0.4898979485566356
7,uniform,auto,30,2,3,0.2,0.7894736842105263,0.7272727272727273,0.8888888888888888,0.8,0.5955432118425306
7,uniform,auto,30,2,3,0.30000000000000004,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,30,2,3,0.4,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,30,2,3,0.5,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,30,2,3,0.6,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,auto,30,2,3,0.7000000000000001,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,auto,30,2,3,0.8,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,auto,30,2,3,0.9,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,auto,30,2,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,auto,30,2,4,0.2,0.47368421052631576,0.46153846153846156,0.6666666666666666,0.5454545454545454,-0.03580574370197164
7,uniform,auto,30,2,4,0.30000000000000004,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,auto,30,2,4,0.4,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,auto,30,2,4,0.5,0.6842105263157895,0.7142857142857143,0.5555555555555556,0.625,0.3680349649825889
7,uniform,auto,30,2,4,0.6,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,auto,30,2,4,0.7000000000000001,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,auto,30,2,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,30,2,5,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923,0.24253562503633297
7,uniform,auto,30,2,5,0.2,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5,-0.11396057645963795
7,uniform,auto,30,2,5,0.30000000000000004,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,auto,30,2,5,0.4,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,auto,30,2,5,0.5,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156,0.2672612419124244
7,uniform,auto,30,2,5,0.6,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,auto,30,2,5,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,auto,30,2,5,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.3535533905932738
7,uniform,auto,30,2,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,auto,50,1,1,0.2,0.47368421052631576,0.5,0.1,0.16666666666666666,-0.018077538151554683
7,uniform,auto,50,1,1,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,auto,50,1,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,auto,50,1,2,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,auto,50,1,3,0.2,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,auto,50,1,4,0.2,0.631578947368421,1.0,0.2222222222222222,0.36363636363636365,0.3615507630310936
7,uniform,auto,50,1,4,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.1,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.24253562503633297
7,uniform,auto,50,1,5,0.2,0.5555555555555556,1.0,0.1111111111111111,0.2,0.24253562503633297
7,uniform,auto,50,1,5,0.30000000000000004,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.4,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.5,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.6,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.8,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,1,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,1,0.1,0.6842105263157895,0.625,1.0,0.7692307692307693,0.45643546458763845
7,uniform,auto,50,2,1,0.2,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
7,uniform,auto,50,2,1,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
7,uniform,auto,50,2,1,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
7,uniform,auto,50,2,1,0.5,0.5263157894736842,0.5714285714285714,0.4,0.47058823529411764,0.06900655593423542
7,uniform,auto,50,2,1,0.6,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,auto,50,2,1,0.7000000000000001,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,auto,50,2,1,0.8,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,auto,50,2,1,0.9,0.5789473684210527,1.0,0.2,0.3333333333333333,0.32539568672798425
7,uniform,auto,50,2,2,0.1,0.5789473684210527,0.5555555555555556,1.0,0.7142857142857143,0.24845199749997662
7,uniform,auto,50,2,2,0.2,0.5789473684210527,0.5833333333333334,0.7,0.6363636363636364,0.14951420452417674
7,uniform,auto,50,2,2,0.30000000000000004,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,auto,50,2,2,0.4,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,auto,50,2,2,0.5,0.631578947368421,1.0,0.3,0.46153846153846156,0.4107919181288746
7,uniform,auto,50,2,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,3,0.1,0.6842105263157895,0.6,1.0,0.75,0.4898979485566356
7,uniform,auto,50,2,3,0.2,0.7894736842105263,0.7272727272727273,0.8888888888888888,0.8,0.5955432118425306
7,uniform,auto,50,2,3,0.30000000000000004,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,50,2,3,0.4,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,50,2,3,0.5,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,auto,50,2,3,0.6,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,auto,50,2,3,0.7000000000000001,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,auto,50,2,3,0.8,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,auto,50,2,3,0.9,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,auto,50,2,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,auto,50,2,4,0.2,0.47368421052631576,0.46153846153846156,0.6666666666666666,0.5454545454545454,-0.03580574370197164
7,uniform,auto,50,2,4,0.30000000000000004,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,auto,50,2,4,0.4,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,auto,50,2,4,0.5,0.6842105263157895,0.7142857142857143,0.5555555555555556,0.625,0.3680349649825889
7,uniform,auto,50,2,4,0.6,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,auto,50,2,4,0.7000000000000001,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,auto,50,2,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,auto,50,2,5,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923,0.24253562503633297
7,uniform,auto,50,2,5,0.2,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5,-0.11396057645963795
7,uniform,auto,50,2,5,0.30000000000000004,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,auto,50,2,5,0.4,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,auto,50,2,5,0.5,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156,0.2672612419124244
7,uniform,auto,50,2,5,0.6,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,auto,50,2,5,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,auto,50,2,5,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.3535533905932738
7,uniform,auto,50,2,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,30,1,1,0.2,0.47368421052631576,0.5,0.1,0.16666666666666666,-0.018077538151554683
7,uniform,ball_tree,30,1,1,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,30,1,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,30,1,2,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,ball_tree,30,1,3,0.2,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,ball_tree,30,1,4,0.2,0.631578947368421,1.0,0.2222222222222222,0.36363636363636365,0.3615507630310936
7,uniform,ball_tree,30,1,4,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.1,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.24253562503633297
7,uniform,ball_tree,30,1,5,0.2,0.5555555555555556,1.0,0.1111111111111111,0.2,0.24253562503633297
7,uniform,ball_tree,30,1,5,0.30000000000000004,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.4,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.5,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.6,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.8,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,1,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,1,0.1,0.6842105263157895,0.625,1.0,0.7692307692307693,0.45643546458763845
7,uniform,ball_tree,30,2,1,0.2,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
7,uniform,ball_tree,30,2,1,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
7,uniform,ball_tree,30,2,1,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
7,uniform,ball_tree,30,2,1,0.5,0.5263157894736842,0.5714285714285714,0.4,0.47058823529411764,0.06900655593423542
7,uniform,ball_tree,30,2,1,0.6,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,ball_tree,30,2,1,0.7000000000000001,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,ball_tree,30,2,1,0.8,0.5263157894736842,0.6666666666666666,0.2,0.3076923076923077,0.12171612389003691
7,uniform,ball_tree,30,2,1,0.9,0.5789473684210527,1.0,0.2,0.3333333333333333,0.32539568672798425
7,uniform,ball_tree,30,2,2,0.1,0.5789473684210527,0.5555555555555556,1.0,0.7142857142857143,0.24845199749997662
7,uniform,ball_tree,30,2,2,0.2,0.5789473684210527,0.5833333333333334,0.7,0.6363636363636364,0.14951420452417674
7,uniform,ball_tree,30,2,2,0.30000000000000004,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,ball_tree,30,2,2,0.4,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
7,uniform,ball_tree,30,2,2,0.5,0.631578947368421,1.0,0.3,0.46153846153846156,0.4107919181288746
7,uniform,ball_tree,30,2,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,3,0.1,0.6842105263157895,0.6,1.0,0.75,0.4898979485566356
7,uniform,ball_tree,30,2,3,0.2,0.7894736842105263,0.7272727272727273,0.8888888888888888,0.8,0.5955432118425306
7,uniform,ball_tree,30,2,3,0.30000000000000004,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,ball_tree,30,2,3,0.4,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,ball_tree,30,2,3,0.5,0.8947368421052632,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7888888888888889
7,uniform,ball_tree,30,2,3,0.6,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,ball_tree,30,2,3,0.7000000000000001,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
7,uniform,ball_tree,30,2,3,0.8,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,ball_tree,30,2,3,0.9,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
7,uniform,ball_tree,30,2,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,ball_tree,30,2,4,0.2,0.47368421052631576,0.46153846153846156,0.6666666666666666,0.5454545454545454,-0.03580574370197164
7,uniform,ball_tree,30,2,4,0.30000000000000004,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,ball_tree,30,2,4,0.4,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
7,uniform,ball_tree,30,2,4,0.5,0.6842105263157895,0.7142857142857143,0.5555555555555556,0.625,0.3680349649825889
7,uniform,ball_tree,30,2,4,0.6,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,ball_tree,30,2,4,0.7000000000000001,0.6842105263157895,1.0,0.3333333333333333,0.5,0.45643546458763845
7,uniform,ball_tree,30,2,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,30,2,5,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923,0.24253562503633297
7,uniform,ball_tree,30,2,5,0.2,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5,-0.11396057645963795
7,uniform,ball_tree,30,2,5,0.30000000000000004,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,ball_tree,30,2,5,0.4,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
7,uniform,ball_tree,30,2,5,0.5,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156,0.2672612419124244
7,uniform,ball_tree,30,2,5,0.6,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,ball_tree,30,2,5,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
7,uniform,ball_tree,30,2,5,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.3535533905932738
7,uniform,ball_tree,30,2,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,50,1,1,0.2,0.47368421052631576,0.5,0.1,0.16666666666666666,-0.018077538151554683
7,uniform,ball_tree,50,1,1,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,50,1,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
7,uniform,ball_tree,50,1,2,0.30000000000000004,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.4,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.5,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,ball_tree,50,1,3,0.2,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
7,uniform,ball_tree,50,1,4,0.2,0.631578947368421,1.0,0.2222222222222222,0.36363636363636365,0.3615507630310936
7,uniform,ball_tree,50,1,4,0.30000000000000004,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.4,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.1,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.24253562503633297
7,uniform,ball_tree,50,1,5,0.2,0.5555555555555556,1.0,0.1111111111111111,0.2,0.24253562503633297
7,uniform,ball_tree,50,1,5,0.30000000000000004,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.4,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.5,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.6,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.8,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,1,5,0.9,0.5,1.0,0.0,0.0,0.0
7,uniform,ball_tree,50,2,1,0.1,0.6842105263157895,0.625,1.0,0.7692307692307693,0.45643546458763845
7,uniform,ball_tree,50,2,1,0.2,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
7,uniform,ball_tree,50,2,1,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
7,uniform,ball_tree,50,2,1,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
