rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,precision,recall,f1,mcc
100,10,5,5,entropy,0.1,0.6041742286751361,0.2981944987297244,0.9777777777777779,0.45138099503307705,0.3861473530500183
100,10,5,5,entropy,0.2,0.8055051421657591,0.4496177944862155,0.9333333333333332,0.602995670995671,0.5574453625924394
100,10,5,5,entropy,0.30000000000000004,0.8645493042952207,0.5481410256410257,0.9111111111111111,0.6796097925063442,0.6368510270517609
100,10,5,5,entropy,0.4,0.9235329703569267,0.7286111111111111,0.8666666666666666,0.78071924910315,0.7479512499680551
100,10,5,5,entropy,0.5,0.9269207501512401,0.7866666666666667,0.7777777777777778,0.7656862745098039,0.7348398450010437
100,10,5,5,entropy,0.6,0.9443436176648519,0.9236363636363636,0.711111111111111,0.7692857142857144,0.7682573955388768
100,10,5,5,entropy,0.7000000000000001,0.9166969147005444,0.9,0.48888888888888893,0.6142207792207792,0.6195122952531105
100,10,5,5,entropy,0.8,0.892377495462795,1.0,0.3111111111111111,0.4459340659340659,0.5027562562271293
100,10,5,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,10,5,5,gini,0.1,0.5278886872353297,0.2510634526763559,0.9777777777777779,0.39788553259141496,0.3204448349355856
100,10,5,5,gini,0.2,0.8055051421657593,0.449733893557423,0.9333333333333332,0.6034498834498834,0.5574290730154947
100,10,5,5,gini,0.30000000000000004,0.8473079249848758,0.5162602206874652,0.9111111111111111,0.6526427595393113,0.6087691427750601
100,10,5,5,gini,0.4,0.9235329703569267,0.7286111111111111,0.8666666666666666,0.78071924910315,0.7479512499680551
100,10,5,5,gini,0.5,0.9269812462189957,0.7977777777777778,0.7777777777777778,0.7647525676937441,0.7380233635849737
100,10,5,5,gini,0.6,0.9409558378705384,0.8779220779220779,0.7333333333333333,0.7780769230769231,0.7620614366655782
100,10,5,5,gini,0.7000000000000001,0.9166364186327888,0.9333333333333332,0.48888888888888893,0.6172510822510823,0.6287136225580491
100,10,5,5,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,10,5,5,gini,0.9,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
100,10,10,2,entropy,0.1,0.7325468844525106,0.3751703054803459,0.9555555555555555,0.5346850824697125,0.48535283675505675
100,10,10,2,entropy,0.2,0.8159709618874773,0.4657608695652174,0.9333333333333332,0.616963768115942,0.5725209176966287
100,10,10,2,entropy,0.30000000000000004,0.895946763460375,0.6234615384615385,0.9111111111111111,0.7343431305536569,0.696714622734117
100,10,10,2,entropy,0.4,0.930550514216576,0.7361616161616162,0.888888888888889,0.7988888888888889,0.7676621967623259
100,10,10,2,entropy,0.5,0.9340592861464005,0.8077777777777777,0.7777777777777778,0.7756548233328419,0.7486052855801919
100,10,10,2,entropy,0.6,0.9443436176648519,0.9199999999999999,0.711111111111111,0.7807836899942163,0.771631833250191
100,10,10,2,entropy,0.7000000000000001,0.927102238354507,0.9333333333333332,0.5555555555555556,0.6766666666666666,0.6790821347385668
100,10,10,2,entropy,0.8,0.8958257713248639,1.0,0.33333333333333337,0.46901098901098903,0.5207769832999402
100,10,10,2,entropy,0.9,0.8542649727767696,1.0,0.06666666666666667,0.1,0.10886621079036347
100,10,10,2,gini,0.1,0.6978221415607986,0.35052060982495764,1.0,0.5164043309631545,0.4742664269367813
100,10,10,2,gini,0.2,0.82994555353902,0.4833823529411765,0.9333333333333332,0.6337299042786299,0.5903562402184604
100,10,10,2,gini,0.30000000000000004,0.9062915910465821,0.6661601307189542,0.9111111111111111,0.7579836771415718,0.7252982176991241
100,10,10,2,gini,0.4,0.9131881427707199,0.6979942279942281,0.8222222222222222,0.7425396825396826,0.7039022903977002
100,10,10,2,gini,0.5,0.9375075620084694,0.8162393162393162,0.8,0.7955317884729649,0.7676357295545989
100,10,10,2,gini,0.6,0.9408953418027828,0.888888888888889,0.711111111111111,0.780079365079365,0.7593094890105196
100,10,10,2,gini,0.7000000000000001,0.9235934664246823,0.9333333333333332,0.5333333333333333,0.6454863763687293,0.6568861004578361
100,10,10,2,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,10,10,2,gini,0.9,0.8542649727767696,1.0,0.06666666666666667,0.1,0.10886621079036347
100,10,10,5,entropy,0.1,0.6041742286751361,0.2981944987297244,0.9777777777777779,0.45138099503307705,0.3861473530500183
100,10,10,5,entropy,0.2,0.8055051421657591,0.4496177944862155,0.9333333333333332,0.602995670995671,0.5574453625924394
100,10,10,5,entropy,0.30000000000000004,0.8645493042952207,0.5481410256410257,0.9111111111111111,0.6796097925063442,0.6368510270517609
100,10,10,5,entropy,0.4,0.9235329703569267,0.7286111111111111,0.8666666666666666,0.78071924910315,0.7479512499680551
100,10,10,5,entropy,0.5,0.9269207501512401,0.7866666666666667,0.7777777777777778,0.7656862745098039,0.7348398450010437
100,10,10,5,entropy,0.6,0.9443436176648519,0.9236363636363636,0.711111111111111,0.7692857142857144,0.7682573955388768
100,10,10,5,entropy,0.7000000000000001,0.9166969147005444,0.9,0.48888888888888893,0.6142207792207792,0.6195122952531105
100,10,10,5,entropy,0.8,0.892377495462795,1.0,0.3111111111111111,0.4459340659340659,0.5027562562271293
100,10,10,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,10,10,5,gini,0.1,0.5278886872353297,0.2510634526763559,0.9777777777777779,0.39788553259141496,0.3204448349355856
100,10,10,5,gini,0.2,0.8055051421657593,0.449733893557423,0.9333333333333332,0.6034498834498834,0.5574290730154947
100,10,10,5,gini,0.30000000000000004,0.8473079249848758,0.5162602206874652,0.9111111111111111,0.6526427595393113,0.6087691427750601
100,10,10,5,gini,0.4,0.9235329703569267,0.7286111111111111,0.8666666666666666,0.78071924910315,0.7479512499680551
100,10,10,5,gini,0.5,0.9269812462189957,0.7977777777777778,0.7777777777777778,0.7647525676937441,0.7380233635849737
100,10,10,5,gini,0.6,0.9409558378705384,0.8779220779220779,0.7333333333333333,0.7780769230769231,0.7620614366655782
100,10,10,5,gini,0.7000000000000001,0.9166364186327888,0.9333333333333332,0.48888888888888893,0.6172510822510823,0.6287136225580491
100,10,10,5,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,10,10,5,gini,0.9,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
100,20,5,2,entropy,0.1,0.7674531155474894,0.40971561771561776,0.9555555555555555,0.5685466889759241,0.5238617929097902
100,20,5,2,entropy,0.2,0.854204476709014,0.5312203585887796,0.9333333333333332,0.6712987012987013,0.6315629438888839
100,20,5,2,entropy,0.30000000000000004,0.9166969147005444,0.6888492063492063,0.9111111111111111,0.7760438778104681,0.7441698637342735
100,20,5,2,entropy,0.4,0.930550514216576,0.7624153624153625,0.8222222222222222,0.7825252525252525,0.7484847112966937
100,20,5,2,entropy,0.5,0.9479128856624319,0.8642857142857142,0.8,0.8196638655462184,0.7979804051508653
100,20,5,2,entropy,0.6,0.9478523895946763,0.9400000000000001,0.711111111111111,0.7787593984962407,0.7789094132869886
100,20,5,2,entropy,0.7000000000000001,0.9305505142165759,0.95,0.5777777777777777,0.6984001292824822,0.7011139726821983
100,20,5,2,entropy,0.8,0.8958257713248639,1.0,0.33333333333333337,0.46901098901098903,0.5207769832999402
100,20,5,2,entropy,0.9,0.8612220205686629,1.0,0.11111111111111112,0.16307692307692306,0.18869976371127176
100,20,5,2,gini,0.1,0.7502117362371445,0.3936117216117216,1.0,0.5620728291316526,0.5261651989660143
100,20,5,2,gini,0.2,0.8542649727767696,0.5379545454545455,0.9333333333333332,0.6740149925037482,0.6349720392294166
100,20,5,2,gini,0.30000000000000004,0.9167574107683001,0.6877777777777777,0.9111111111111111,0.7755221386800334,0.7436215956406962
100,20,5,2,gini,0.4,0.9235329703569268,0.7439538239538239,0.8222222222222222,0.768888888888889,0.7340729773954497
100,20,5,2,gini,0.5,0.9445251058681186,0.8636363636363636,0.7777777777777778,0.8091176470588236,0.7846022327219728
100,20,5,2,gini,0.6,0.9408953418027828,0.8933333333333333,0.711111111111111,0.7731646423751687,0.7582027562891627
100,20,5,2,gini,0.7000000000000001,0.9234724742891712,0.9214285714285714,0.5555555555555556,0.6578921078921078,0.6643405599424795
100,20,5,2,gini,0.8,0.8958257713248639,1.0,0.33333333333333337,0.47866133866133864,0.5291364565995803
100,20,5,2,gini,0.9,0.8611615245009074,1.0,0.11111111111111112,0.18,0.23248923078310088
100,20,5,5,entropy,0.1,0.6144585601935875,0.2950056925996205,0.9777777777777779,0.4503988741373928,0.38926303030398823
100,20,5,5,entropy,0.2,0.8124621899576528,0.4581418219461698,0.9333333333333332,0.6111666666666666,0.5661618876455538
100,20,5,5,entropy,0.30000000000000004,0.8680580762250454,0.5581283525555971,0.9111111111111111,0.6873981091372395,0.6443499382817595
100,20,5,5,entropy,0.4,0.9304900181488204,0.7450252525252525,0.888888888888889,0.8023625730994152,0.7719943579299505
100,20,5,5,entropy,0.5,0.9200241984271023,0.7503030303030302,0.7777777777777778,0.745686274509804,0.7120162138462709
100,20,5,5,entropy,0.6,0.9408953418027828,0.8969696969696969,0.711111111111111,0.7616666666666666,0.7548283185778485
100,20,5,5,entropy,0.7000000000000001,0.927102238354507,0.9333333333333332,0.5555555555555556,0.6727591036414566,0.6776752100380907
100,20,5,5,entropy,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,20,5,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,20,5,5,gini,0.1,0.54162129461585,0.2561155918687679,0.9777777777777779,0.40439221796123875,0.33027619683795345
100,20,5,5,gini,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
100,20,5,5,gini,0.30000000000000004,0.8472474289171205,0.5153846153846154,0.9111111111111111,0.6528213166144201,0.6084171280973603
100,20,5,5,gini,0.4,0.9235329703569267,0.7258838383838384,0.8666666666666666,0.7798169934640523,0.7466942518785848
100,20,5,5,gini,0.5,0.9339382940108892,0.82,0.8,0.7923529411764706,0.7661945171953051
100,20,5,5,gini,0.6,0.9374470659407137,0.8642857142857142,0.7333333333333333,0.7695054945054945,0.7526687191709883
100,20,5,5,gini,0.7000000000000001,0.9131276467029643,0.9333333333333332,0.4666666666666667,0.6001082251082251,0.6135129904896678
100,20,5,5,gini,0.8,0.8854809437386569,1.0,0.26666666666666666,0.38593406593406593,0.4555779140408848
100,20,5,5,gini,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,20,10,2,entropy,0.1,0.7499697519661221,0.3886642309097552,0.9555555555555555,0.5491014009016038,0.5022706765390724
100,20,10,2,entropy,0.2,0.8298850574712644,0.48571428571428565,0.9333333333333332,0.6351304347826087,0.5917133438408365
100,20,10,2,entropy,0.30000000000000004,0.9131881427707199,0.6822315592903828,0.9111111111111111,0.7705054162720066,0.7383803902351701
100,20,10,2,entropy,0.4,0.9304900181488204,0.7497474747474747,0.8666666666666666,0.7952906776745786,0.7635905353097627
100,20,10,2,entropy,0.5,0.9479733817301875,0.857922077922078,0.8,0.8177089783281734,0.7951637137900835
100,20,10,2,entropy,0.6,0.9443436176648519,0.9199999999999999,0.711111111111111,0.7807836899942163,0.771631833250191
100,20,10,2,entropy,0.7000000000000001,0.9236539624924379,0.9333333333333332,0.5333333333333333,0.6595238095238095,0.6638988772195787
100,20,10,2,entropy,0.8,0.9027828191167574,1.0,0.37777777777777777,0.5059340659340659,0.5523025633741526
100,20,10,2,entropy,0.9,0.8646098003629763,1.0,0.13333333333333333,0.21272727272727274,0.25886943115555183
100,20,10,2,gini,0.1,0.7223835450695705,0.3682775487104859,0.9777777777777779,0.5316263016263016,0.4865815673812106
100,20,10,2,gini,0.2,0.843859649122807,0.5093613842298053,0.9333333333333332,0.6546926406926408,0.6131390543628517
100,20,10,2,gini,0.30000000000000004,0.9201451905626135,0.7034615384615385,0.888888888888889,0.7760866068915604,0.7432840837982821
100,20,10,2,gini,0.4,0.9200846944948579,0.7261760461760461,0.8222222222222222,0.7595321637426901,0.7229547977524253
100,20,10,2,gini,0.5,0.941016333938294,0.8300000000000001,0.8,0.8032551968155683,0.7767764391905233
100,20,10,2,gini,0.6,0.9408348457350272,0.9155555555555555,0.6888888888888889,0.767918192918193,0.7564038448785645
100,20,10,2,gini,0.7000000000000001,0.9270417422867514,0.9333333333333332,0.5555555555555556,0.6626292335115864,0.6720693579768243
100,20,10,2,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,20,10,2,gini,0.9,0.864670296430732,1.0,0.13333333333333333,0.1958041958041958,0.2150799640837227
100,20,10,5,entropy,0.1,0.6144585601935875,0.2950056925996205,0.9777777777777779,0.4503988741373928,0.38926303030398823
100,20,10,5,entropy,0.2,0.8124621899576528,0.4581418219461698,0.9333333333333332,0.6111666666666666,0.5661618876455538
100,20,10,5,entropy,0.30000000000000004,0.8680580762250454,0.5581283525555971,0.9111111111111111,0.6873981091372395,0.6443499382817595
100,20,10,5,entropy,0.4,0.9304900181488204,0.7450252525252525,0.888888888888889,0.8023625730994152,0.7719943579299505
100,20,10,5,entropy,0.5,0.9200241984271023,0.7503030303030302,0.7777777777777778,0.745686274509804,0.7120162138462709
100,20,10,5,entropy,0.6,0.9408953418027828,0.8969696969696969,0.711111111111111,0.7616666666666666,0.7548283185778485
100,20,10,5,entropy,0.7000000000000001,0.927102238354507,0.9333333333333332,0.5555555555555556,0.6727591036414566,0.6776752100380907
100,20,10,5,entropy,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,20,10,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,20,10,5,gini,0.1,0.54162129461585,0.2561155918687679,0.9777777777777779,0.40439221796123875,0.33027619683795345
100,20,10,5,gini,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
100,20,10,5,gini,0.30000000000000004,0.8472474289171205,0.5153846153846154,0.9111111111111111,0.6528213166144201,0.6084171280973603
100,20,10,5,gini,0.4,0.9235329703569267,0.7258838383838384,0.8666666666666666,0.7798169934640523,0.7466942518785848
100,20,10,5,gini,0.5,0.9339382940108892,0.82,0.8,0.7923529411764706,0.7661945171953051
100,20,10,5,gini,0.6,0.9374470659407137,0.8642857142857142,0.7333333333333333,0.7695054945054945,0.7526687191709883
100,20,10,5,gini,0.7000000000000001,0.9131276467029643,0.9333333333333332,0.4666666666666667,0.6001082251082251,0.6135129904896678
100,20,10,5,gini,0.8,0.8854809437386569,1.0,0.26666666666666666,0.38593406593406593,0.4555779140408848
100,20,10,5,gini,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,30,5,2,entropy,0.1,0.7674531155474894,0.40971561771561776,0.9555555555555555,0.5685466889759241,0.5238617929097902
100,30,5,2,entropy,0.2,0.854204476709014,0.5312203585887796,0.9333333333333332,0.6712987012987013,0.6315629438888839
100,30,5,2,entropy,0.30000000000000004,0.9166969147005444,0.6888492063492063,0.9111111111111111,0.7760438778104681,0.7441698637342735
100,30,5,2,entropy,0.4,0.930550514216576,0.7624153624153625,0.8222222222222222,0.7825252525252525,0.7484847112966937
100,30,5,2,entropy,0.5,0.9479128856624319,0.8642857142857142,0.8,0.8196638655462184,0.7979804051508653
100,30,5,2,entropy,0.6,0.9478523895946763,0.9400000000000001,0.711111111111111,0.7787593984962407,0.7789094132869886
100,30,5,2,entropy,0.7000000000000001,0.9305505142165759,0.95,0.5777777777777777,0.6984001292824822,0.7011139726821983
100,30,5,2,entropy,0.8,0.8958257713248639,1.0,0.33333333333333337,0.46901098901098903,0.5207769832999402
100,30,5,2,entropy,0.9,0.8612220205686629,1.0,0.11111111111111112,0.16307692307692306,0.18869976371127176
100,30,5,2,gini,0.1,0.74670296430732,0.38834856371698473,1.0,0.5573109243697478,0.5211641982653535
100,30,5,2,gini,0.2,0.8542649727767696,0.5379545454545455,0.9333333333333332,0.6740149925037482,0.6349720392294166
100,30,5,2,gini,0.30000000000000004,0.9167574107683001,0.6877777777777777,0.9111111111111111,0.7755221386800334,0.7436215956406962
100,30,5,2,gini,0.4,0.9235329703569268,0.7439538239538239,0.8222222222222222,0.768888888888889,0.7340729773954497
100,30,5,2,gini,0.5,0.9445251058681186,0.8636363636363636,0.7777777777777778,0.8091176470588236,0.7846022327219728
100,30,5,2,gini,0.6,0.9408953418027828,0.8933333333333333,0.711111111111111,0.7731646423751687,0.7582027562891627
100,30,5,2,gini,0.7000000000000001,0.9234724742891712,0.9214285714285714,0.5555555555555556,0.6578921078921078,0.6643405599424795
100,30,5,2,gini,0.8,0.8958257713248639,1.0,0.33333333333333337,0.47866133866133864,0.5291364565995803
100,30,5,2,gini,0.9,0.8611615245009074,1.0,0.11111111111111112,0.18,0.23248923078310088
100,30,5,5,entropy,0.1,0.6144585601935875,0.2950056925996205,0.9777777777777779,0.4503988741373928,0.38926303030398823
100,30,5,5,entropy,0.2,0.8159709618874773,0.4657608695652174,0.9333333333333332,0.616963768115942,0.5725209176966287
100,30,5,5,entropy,0.30000000000000004,0.8680580762250454,0.5581283525555971,0.9111111111111111,0.6873981091372395,0.6443499382817595
100,30,5,5,entropy,0.4,0.9304900181488204,0.7450252525252525,0.888888888888889,0.8023625730994152,0.7719943579299505
100,30,5,5,entropy,0.5,0.9200241984271023,0.7503030303030302,0.7777777777777778,0.745686274509804,0.7120162138462709
100,30,5,5,entropy,0.6,0.9408953418027828,0.8969696969696969,0.711111111111111,0.7616666666666666,0.7548283185778485
100,30,5,5,entropy,0.7000000000000001,0.927102238354507,0.9333333333333332,0.5555555555555556,0.6727591036414566,0.6776752100380907
100,30,5,5,entropy,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,30,5,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,30,5,5,gini,0.1,0.54162129461585,0.2561155918687679,0.9777777777777779,0.40439221796123875,0.33027619683795345
100,30,5,5,gini,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
100,30,5,5,gini,0.30000000000000004,0.8472474289171205,0.5153846153846154,0.9111111111111111,0.6528213166144201,0.6084171280973603
100,30,5,5,gini,0.4,0.9235329703569267,0.7258838383838384,0.8666666666666666,0.7798169934640523,0.7466942518785848
100,30,5,5,gini,0.5,0.9339382940108892,0.82,0.8,0.7923529411764706,0.7661945171953051
100,30,5,5,gini,0.6,0.9374470659407137,0.8642857142857142,0.7333333333333333,0.7695054945054945,0.7526687191709883
100,30,5,5,gini,0.7000000000000001,0.9131276467029643,0.9333333333333332,0.4666666666666667,0.6001082251082251,0.6135129904896678
100,30,5,5,gini,0.8,0.8854809437386569,1.0,0.26666666666666666,0.38593406593406593,0.4555779140408848
100,30,5,5,gini,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,30,10,2,entropy,0.1,0.7499697519661221,0.3886642309097552,0.9555555555555555,0.5491014009016038,0.5022706765390724
100,30,10,2,entropy,0.2,0.8298850574712644,0.48571428571428565,0.9333333333333332,0.6351304347826087,0.5917133438408365
100,30,10,2,entropy,0.30000000000000004,0.9131881427707199,0.6822315592903828,0.9111111111111111,0.7705054162720066,0.7383803902351701
100,30,10,2,entropy,0.4,0.9304900181488204,0.7497474747474747,0.8666666666666666,0.7952906776745786,0.7635905353097627
100,30,10,2,entropy,0.5,0.9479733817301875,0.857922077922078,0.8,0.8177089783281734,0.7951637137900835
100,30,10,2,entropy,0.6,0.9408348457350272,0.9199999999999999,0.6888888888888889,0.7577067669172932,0.7536097903256515
100,30,10,2,entropy,0.7000000000000001,0.9236539624924379,0.9333333333333332,0.5333333333333333,0.6595238095238095,0.6638988772195787
100,30,10,2,entropy,0.8,0.9027828191167574,1.0,0.37777777777777777,0.5059340659340659,0.5523025633741526
100,30,10,2,entropy,0.9,0.8646098003629763,1.0,0.13333333333333333,0.21272727272727274,0.25886943115555183
100,30,10,2,gini,0.1,0.7223835450695705,0.3682775487104859,0.9777777777777779,0.5316263016263016,0.4865815673812106
100,30,10,2,gini,0.2,0.843859649122807,0.5093613842298053,0.9333333333333332,0.6546926406926408,0.6131390543628517
100,30,10,2,gini,0.30000000000000004,0.9201451905626135,0.7034615384615385,0.888888888888889,0.7760866068915604,0.7432840837982821
100,30,10,2,gini,0.4,0.9200846944948579,0.7261760461760461,0.8222222222222222,0.7595321637426901,0.7229547977524253
100,30,10,2,gini,0.5,0.941016333938294,0.8300000000000001,0.8,0.8032551968155683,0.7767764391905233
100,30,10,2,gini,0.6,0.9408348457350272,0.9155555555555555,0.6888888888888889,0.767918192918193,0.7564038448785645
100,30,10,2,gini,0.7000000000000001,0.9270417422867514,0.9333333333333332,0.5555555555555556,0.6626292335115864,0.6720693579768243
100,30,10,2,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,30,10,2,gini,0.9,0.864670296430732,1.0,0.13333333333333333,0.1958041958041958,0.2150799640837227
100,30,10,5,entropy,0.1,0.6144585601935875,0.2950056925996205,0.9777777777777779,0.4503988741373928,0.38926303030398823
100,30,10,5,entropy,0.2,0.8159709618874773,0.4657608695652174,0.9333333333333332,0.616963768115942,0.5725209176966287
100,30,10,5,entropy,0.30000000000000004,0.8680580762250454,0.5581283525555971,0.9111111111111111,0.6873981091372395,0.6443499382817595
100,30,10,5,entropy,0.4,0.9304900181488204,0.7450252525252525,0.888888888888889,0.8023625730994152,0.7719943579299505
100,30,10,5,entropy,0.5,0.9200241984271023,0.7503030303030302,0.7777777777777778,0.745686274509804,0.7120162138462709
100,30,10,5,entropy,0.6,0.9408953418027828,0.8969696969696969,0.711111111111111,0.7616666666666666,0.7548283185778485
100,30,10,5,entropy,0.7000000000000001,0.927102238354507,0.9333333333333332,0.5555555555555556,0.6727591036414566,0.6776752100380907
100,30,10,5,entropy,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
100,30,10,5,entropy,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
100,30,10,5,gini,0.1,0.54162129461585,0.2561155918687679,0.9777777777777779,0.40439221796123875,0.33027619683795345
100,30,10,5,gini,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
100,30,10,5,gini,0.30000000000000004,0.8472474289171205,0.5153846153846154,0.9111111111111111,0.6528213166144201,0.6084171280973603
100,30,10,5,gini,0.4,0.9235329703569267,0.7258838383838384,0.8666666666666666,0.7798169934640523,0.7466942518785848
100,30,10,5,gini,0.5,0.9339382940108892,0.82,0.8,0.7923529411764706,0.7661945171953051
100,30,10,5,gini,0.6,0.9374470659407137,0.8642857142857142,0.7333333333333333,0.7695054945054945,0.7526687191709883
100,30,10,5,gini,0.7000000000000001,0.9131276467029643,0.9333333333333332,0.4666666666666667,0.6001082251082251,0.6135129904896678
100,30,10,5,gini,0.8,0.8854809437386569,1.0,0.26666666666666666,0.38593406593406593,0.4555779140408848
100,30,10,5,gini,0.9,0.8507562008469449,1.0,0.04444444444444444,0.07272727272727272,0.08807710121010884
200,10,5,2,entropy,0.1,0.7394434361766484,0.3831950800915332,0.9333333333333332,0.5373957871396896,0.483738602578842
200,10,5,2,entropy,0.2,0.8298245614035087,0.4855952380952381,0.9333333333333332,0.6353333333333333,0.5916061571004536
200,10,5,2,entropy,0.30000000000000004,0.9029038112522686,0.6503302253302253,0.9111111111111111,0.7494141414141413,0.7148843719134768
200,10,5,2,entropy,0.4,0.9270417422867514,0.7475252525252525,0.8444444444444444,0.7835947712418301,0.749496089289851
200,10,5,2,entropy,0.5,0.9271627344222626,0.7770979020979021,0.7777777777777778,0.7624598930481283,0.7301635723227285
200,10,5,2,entropy,0.6,0.9373865698729583,0.8933333333333333,0.6888888888888889,0.7500877192982456,0.7401807133646231
200,10,5,2,entropy,0.7000000000000001,0.9374470659407137,0.96,0.6222222222222222,0.7321428571428571,0.7344245251024464
200,10,5,2,entropy,0.8,0.8958257713248639,1.0,0.33333333333333337,0.46901098901098903,0.5207769832999402
200,10,5,2,entropy,0.9,0.8577132486388385,1.0,0.08888888888888888,0.13999999999999999,0.17067772078673218
200,10,5,2,gini,0.1,0.7500907441016335,0.39754901960784317,1.0,0.5648497448497448,0.5286167458668338
200,10,5,2,gini,0.2,0.8264367816091953,0.4790966386554622,0.9333333333333332,0.6295919732441472,0.5859533922273312
200,10,5,2,gini,0.30000000000000004,0.902843315184513,0.6425,0.888888888888889,0.7391127819548873,0.7009660083287209
200,10,5,2,gini,0.4,0.9166969147005444,0.7015656565656566,0.8444444444444444,0.7572455648926237,0.7193254022921015
200,10,5,2,gini,0.5,0.9341197822141561,0.805,0.7777777777777778,0.7797257850508624,0.7491573915714758
200,10,5,2,gini,0.6,0.9408953418027828,0.8933333333333333,0.711111111111111,0.7731646423751687,0.7582027562891627
200,10,5,2,gini,0.7000000000000001,0.9373865698729583,0.96,0.6222222222222222,0.722012987012987,0.7288186730411799
200,10,5,2,gini,0.8,0.8993345432546885,1.0,0.3555555555555555,0.4861538461538462,0.5359776153683214
200,10,5,2,gini,0.9,0.8611615245009074,1.0,0.11111111111111112,0.18,0.23248923078310088
200,10,5,5,entropy,0.1,0.5799153055051421,0.28541421146911167,0.9777777777777779,0.4365356773473078,0.3665749437805135
200,10,5,5,entropy,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
200,10,5,5,entropy,0.30000000000000004,0.8506957047791893,0.5280701754385965,0.9111111111111111,0.6618219461697723,0.6174366126221743
200,10,5,5,entropy,0.4,0.9200846944948579,0.7132327802916038,0.888888888888889,0.7804604751973173,0.7485017457717451
200,10,5,5,entropy,0.5,0.9269812462189957,0.7714285714285715,0.8,0.7718266253869969,0.739063616928411
200,10,5,5,entropy,0.6,0.9444041137326075,0.8969696969696969,0.7333333333333333,0.7847435897435897,0.7728503615023881
200,10,5,5,entropy,0.7000000000000001,0.9235934664246823,0.9,0.5333333333333333,0.6445989304812835,0.6484718855906106
200,10,5,5,entropy,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
200,10,5,5,entropy,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,10,5,5,gini,0.1,0.5209316394434362,0.2521650205427857,0.9777777777777779,0.39800519071107304,0.3183990734986553
200,10,5,5,gini,0.2,0.8089534180278282,0.4548809523809524,0.9333333333333332,0.6077575757575757,0.5624177499790481
200,10,5,5,gini,0.30000000000000004,0.8437991530550514,0.5147619047619048,0.9111111111111111,0.6508667095023917,0.6059523470870716
200,10,5,5,gini,0.4,0.9130671506352087,0.6861853832442069,0.8666666666666666,0.7565567765567766,0.719844549032626
200,10,5,5,gini,0.5,0.9304900181488204,0.7977777777777778,0.8,0.7818954248366012,0.753223995653355
200,10,5,5,gini,0.6,0.9408953418027828,0.8833333333333332,0.7333333333333333,0.7761721611721611,0.7634576440077981
200,10,5,5,gini,0.7000000000000001,0.9235934664246823,0.95,0.5333333333333333,0.6578921078921078,0.6665485302834316
200,10,5,5,gini,0.8,0.8889292196007259,1.0,0.28888888888888886,0.4186613386613387,0.4819581144133358
200,10,5,5,gini,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
200,10,10,2,entropy,0.1,0.735934664246824,0.38036764705882353,0.9555555555555555,0.5394084468937287,0.49050827221084675
