pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
180,rbf,0.1,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.1,0.2,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.1,0.30000000000000004,0.1631578947368421,0.1521499371771604,0.9555555555555555,0.2624552350023356,-0.033429131484269015
180,rbf,0.1,0.4,0.3956442831215971,0.18337606468277973,0.7777777777777778,0.2912703176646617,0.07452510464736699
180,rbf,0.1,0.5,0.6988505747126437,0.40883838383838383,0.48888888888888893,0.3723623018708158,0.2633059933237123
180,rbf,0.1,0.6,0.8402903811252269,0.7,0.04444444444444444,0.07636363636363637,0.08139435494829426
180,rbf,0.1,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,0.1,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,0.1,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,1.0,0.1,0.6047186932849364,0.29500000000000004,0.8666666666666666,0.4285912906092624,0.32997036642535915
180,rbf,1.0,0.2,0.7781609195402298,0.42595655806182114,0.8,0.5354822954822954,0.46780769410854733
180,rbf,1.0,0.30000000000000004,0.8507562008469449,0.5745658263305322,0.711111111111111,0.6041025641025641,0.5440666429472881
180,rbf,1.0,0.4,0.8680580762250454,0.6311111111111112,0.6444444444444445,0.6033968253968254,0.5500306227583441
180,rbf,1.0,0.5,0.8819721718088325,0.670952380952381,0.5777777777777777,0.5867494824016563,0.5442794397830906
180,rbf,1.0,0.6,0.895946763460375,0.8076923076923077,0.5555555555555556,0.6120037856879963,0.596228675595634
180,rbf,1.0,0.7000000000000001,0.8994555353901996,0.8405194805194804,0.5111111111111111,0.6073626373626373,0.5930785657757864
180,rbf,1.0,0.8,0.885480943738657,0.82,0.4,0.5226890756302521,0.512657092547751
180,rbf,1.0,0.9,0.8785238959467634,0.7957142857142857,0.3555555555555555,0.48159340659340655,0.47242733457076297
