pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
150,7,distance,euclidean,0.30000000000000004,0.7672716273442226,0.3720255183413078,0.711111111111111,0.4814904335365666,0.38853995751393666
150,7,distance,euclidean,0.4,0.8160314579552329,0.45194592988710636,0.6888888888888889,0.5357392324451148,0.4515423906511603
150,7,distance,euclidean,0.5,0.8300060496067756,0.47333333333333333,0.6222222222222222,0.5288520213577421,0.44094066795694287
150,7,distance,euclidean,0.6,0.8578342407743497,0.5666666666666667,0.5555555555555556,0.5397586726998492,0.4702458217893796
150,7,distance,euclidean,0.7000000000000001,0.868118572292801,0.616060606060606,0.5333333333333333,0.5526585695006748,0.49011650231905995
150,7,distance,euclidean,0.8,0.8819116757410768,0.6892857142857143,0.4666666666666667,0.5434389140271494,0.49877782634844436
150,7,distance,euclidean,0.9,0.8888082274652147,0.8297619047619047,0.4222222222222222,0.5197682709447415,0.5194181055998686
150,7,uniform,cosine,0.1,0.5555958862673925,0.22994274110323248,0.8222222222222222,0.35615646819506297,0.24484520369923124
150,7,uniform,cosine,0.2,0.6356926799758016,0.2597876197876198,0.711111111111111,0.3710866910866911,0.24884827368770046
150,7,uniform,cosine,0.30000000000000004,0.7500302480338779,0.3430430295688069,0.6444444444444444,0.43919413919413924,0.331223844667777
150,7,uniform,cosine,0.4,0.7500302480338779,0.3430430295688069,0.6444444444444444,0.43919413919413924,0.331223844667777
150,7,uniform,cosine,0.5,0.8091349062310951,0.42735042735042733,0.6,0.4838940125896648,0.3919801783155682
150,7,uniform,cosine,0.6,0.8611010284331518,0.5523809523809524,0.5555555555555556,0.5355336871590741,0.4677595023106361
150,7,uniform,cosine,0.7000000000000001,0.8611010284331518,0.5523809523809524,0.5555555555555556,0.5355336871590741,0.4677595023106361
150,7,uniform,cosine,0.8,0.8715668481548698,0.61,0.4666666666666666,0.5120570657412762,0.4562456824168687
150,7,uniform,cosine,0.9,0.8854809437386569,0.7933333333333333,0.3555555555555555,0.4809523809523809,0.47729420726215166
150,7,uniform,euclidean,0.1,0.5729582577132486,0.24414688759516343,0.8444444444444444,0.3772165529420633,0.27003818733603985
150,7,uniform,euclidean,0.2,0.639201451905626,0.2619174899174899,0.7333333333333333,0.3812308691592579,0.2622160428008955
150,7,uniform,euclidean,0.30000000000000004,0.7361161524500908,0.337012987012987,0.711111111111111,0.4520050272308337,0.35031017862283664
150,7,uniform,euclidean,0.4,0.7361161524500908,0.337012987012987,0.711111111111111,0.4520050272308337,0.35031017862283664
150,7,uniform,euclidean,0.5,0.7847549909255898,0.38344771241830067,0.6222222222222222,0.46950058907953646,0.36476725666699067
150,7,uniform,euclidean,0.6,0.8194797338173018,0.4472527472527473,0.5333333333333333,0.47293187630783534,0.37798739546592863
150,7,uniform,euclidean,0.7000000000000001,0.8194797338173018,0.4472527472527473,0.5333333333333333,0.47293187630783534,0.37798739546592863
150,7,uniform,euclidean,0.8,0.8576527525710829,0.5511111111111111,0.4444444444444445,0.48314118629908104,0.41119230999092987
150,7,uniform,euclidean,0.9,0.8784029038112523,0.7857142857142857,0.3555555555555555,0.456993006993007,0.4566319404793136
150,9,distance,cosine,0.1,0.6425892316999395,0.2726515012610674,0.8,0.4018191800571663,0.303392209130537
150,9,distance,cosine,0.2,0.736237144585602,0.33320158102766795,0.7555555555555555,0.4583664389003655,0.36923477765264734
150,9,distance,cosine,0.30000000000000004,0.8023593466424682,0.41761388766032725,0.6888888888888889,0.5110813074393638,0.42456677137625237
150,9,distance,cosine,0.4,0.8543859649122807,0.5540293040293041,0.6444444444444444,0.567368863021037,0.5028608453353022
150,9,distance,cosine,0.5,0.8716273442226254,0.6115584415584415,0.5555555555555556,0.5638866396761133,0.5018278899222772
150,9,distance,cosine,0.6,0.8923774954627948,0.6931746031746032,0.5555555555555556,0.6018983355825461,0.5549201727029386
