pca__n_components,max_depth,learning_rate,n_estimators,threshold,accuracy,precision,recall,f1,mcc
150,3,0.5,150,0.5,0.8921355111917725,0.735,0.5333333333333333,0.6100840336134453,0.5635047756654512
150,3,0.5,150,0.6,0.8991530550514216,0.7797619047619048,0.5111111111111111,0.6094785606550313,0.5756509416440543
150,3,0.5,150,0.7000000000000001,0.8992135511191772,0.8516666666666668,0.4666666666666666,0.5883430295195001,0.5759744234100659
150,3,0.5,150,0.8,0.9062310949788264,0.9266666666666667,0.4444444444444445,0.5862803862803863,0.594814269858519
150,3,0.5,150,0.9,0.8888082274652147,0.8933333333333333,0.3333333333333333,0.4638095238095238,0.48911774341709535
150,3,0.5,200,0.1,0.84010889292196,0.5115225563909774,0.8222222222222222,0.6230702844066689,0.5602886917374782
150,3,0.5,200,0.2,0.8783424077434967,0.6113675213675214,0.7777777777777778,0.6773886230728335,0.6168984199962451
150,3,0.5,200,0.30000000000000004,0.8852994555353902,0.6387012987012988,0.711111111111111,0.6643707093821509,0.6033586457741096
150,3,0.5,200,0.4,0.8920750151240169,0.7175757575757575,0.6222222222222222,0.6498746867167919,0.5993638885700341
150,3,0.5,200,0.5,0.8921355111917725,0.735,0.5333333333333333,0.6100840336134453,0.5635047756654512
150,3,0.5,200,0.6,0.8991530550514216,0.7797619047619048,0.5111111111111111,0.6094785606550313,0.5756509416440543
150,3,0.5,200,0.7000000000000001,0.8992135511191772,0.8516666666666668,0.4666666666666666,0.5883430295195001,0.5759744234100659
150,3,0.5,200,0.8,0.9062310949788264,0.9266666666666667,0.4444444444444445,0.5862803862803863,0.594814269858519
150,3,0.5,200,0.9,0.8888082274652147,0.8933333333333333,0.3333333333333333,0.4638095238095238,0.48911774341709535
150,5,0.01,100,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,5,0.01,100,0.2,0.3990320629159104,0.19797324282159623,0.9111111111111111,0.32461991343837027,0.17235069512345128
150,5,0.01,100,0.30000000000000004,0.6626134301270417,0.30484057971014494,0.7777777777777778,0.4328234886470181,0.3181637460859584
150,5,0.01,100,0.4,0.7601330913490624,0.3672775753658107,0.6,0.44965034965034967,0.32985354847774745
150,5,0.01,100,0.5,0.826194797338173,0.48304473304473305,0.4888888888888888,0.4796305768684285,0.38048684428836277
150,5,0.01,100,0.6,0.8575317604355718,0.5833333333333334,0.3555555555555555,0.43463046757164403,0.3775011218965556
150,5,0.01,100,0.7000000000000001,0.8575317604355718,0.6433333333333333,0.22222222222222224,0.3208125208125208,0.3133422088927927
150,5,0.01,100,0.8,0.8506352087114337,1.0,0.04444444444444444,0.08,0.12362301999273743
150,5,0.01,100,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.01,150,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,5,0.01,150,0.2,0.6035692679975802,0.2724452892790489,0.8666666666666666,0.4120500585936558,0.3118623610672241
150,5,0.01,150,0.30000000000000004,0.7531155474894132,0.38209728867623605,0.711111111111111,0.48834054834054835,0.3844760554732156
150,5,0.01,150,0.4,0.8088929219600726,0.4422910422910423,0.6222222222222222,0.5120176594318471,0.41156398258115806
150,5,0.01,150,0.5,0.8192377495462795,0.4595238095238095,0.4666666666666666,0.45604981122883936,0.3534634839908728
150,5,0.01,150,0.6,0.8609800362976406,0.6533333333333333,0.4,0.4798319327731092,0.4294402680290701
150,5,0.01,150,0.7000000000000001,0.8609800362976406,0.6309523809523809,0.28888888888888886,0.3731934731934732,0.3503835251889419
150,5,0.01,150,0.8,0.8679975801572898,1.0,0.15555555555555553,0.24545454545454545,0.28525866376154174
150,5,0.01,150,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.01,200,0.1,0.4161524500907441,0.20384053298946916,0.9333333333333332,0.33422838317717024,0.20446830992984158
150,5,0.01,200,0.2,0.7010889292196008,0.3335562987736901,0.8444444444444444,0.4758333333333333,0.38911508057263255
150,5,0.01,200,0.30000000000000004,0.7741681790683606,0.40514387573211097,0.711111111111111,0.5071294888686193,0.4108003610697364
150,5,0.01,200,0.4,0.829643073200242,0.5033333333333333,0.6222222222222222,0.5446720248898107,0.4565084302227881
150,5,0.01,200,0.5,0.8156684815486994,0.43980463980463985,0.4444444444444445,0.4362914862914863,0.330882305418374
150,5,0.01,200,0.6,0.8679370840895342,0.6916666666666667,0.4,0.49034690799396685,0.4498438515338433
150,5,0.01,200,0.7000000000000001,0.8713853599516032,0.7666666666666667,0.28888888888888886,0.38606060606060605,0.3957894013763093
150,5,0.01,200,0.8,0.8818511796733212,1.0,0.2444444444444444,0.37580419580419583,0.44761038262935154
150,5,0.01,200,0.9,0.8506352087114337,1.0,0.04444444444444444,0.08,0.12362301999273743
150,5,0.1,100,0.1,0.8088929219600726,0.4582076420311714,0.8444444444444444,0.5876805963762486,0.5231222918493932
150,5,0.1,100,0.2,0.8402298850574713,0.50995337995338,0.7333333333333333,0.5945872518286311,0.5191746417757299
150,5,0.1,100,0.30000000000000004,0.8714458560193588,0.5998834498834499,0.6444444444444445,0.6169340463458111,0.5438778159952031
150,5,0.1,100,0.4,0.8747731397459166,0.6476190476190476,0.5333333333333334,0.5802631578947368,0.5136928392516665
150,5,0.1,100,0.5,0.8782819116757411,0.7285714285714285,0.4444444444444445,0.5402714932126698,0.49997611231827743
150,5,0.1,100,0.6,0.8816696914700545,0.7714285714285715,0.4222222222222222,0.5330769230769231,0.5058121776150329
150,5,0.1,100,0.7000000000000001,0.8921355111917725,0.8166666666666667,0.37777777777777777,0.5087179487179487,0.5065018514137266
150,5,0.1,100,0.8,0.8887477313974591,0.9,0.3111111111111111,0.4422977022977023,0.4768051496700182
150,5,0.1,100,0.9,0.8852994555353902,1.0,0.26666666666666666,0.3988811188811189,0.4656311097021624
150,5,0.1,150,0.1,0.8262552934059286,0.48058137940490886,0.8444444444444444,0.607681682506367,0.5458263070365961
150,5,0.1,150,0.2,0.8505142165759226,0.5440981240981241,0.711111111111111,0.6077006525976778,0.5327885875719857
150,5,0.1,150,0.30000000000000004,0.8852389594676346,0.6684981684981685,0.6444444444444445,0.6476874003189792,0.5856097422012916
150,5,0.1,150,0.4,0.8782214156079855,0.6714285714285715,0.5333333333333334,0.5863555948695268,0.5255659287332064
150,5,0.1,150,0.5,0.8747731397459166,0.6885714285714286,0.4444444444444445,0.5314802844214609,0.48229537689438795
150,5,0.1,150,0.6,0.8851784633998789,0.7714285714285715,0.4444444444444445,0.5561538461538461,0.5238342205395725
150,5,0.1,150,0.7000000000000001,0.8956442831215972,0.85,0.37777777777777777,0.5117482517482518,0.5196027131990076
150,5,0.1,150,0.8,0.8956442831215972,0.85,0.37777777777777777,0.5117482517482518,0.5196027131990076
150,5,0.1,150,0.9,0.8852994555353902,0.9,0.28888888888888886,0.42251748251748256,0.46048020166418696
150,5,0.1,200,0.1,0.8331518451300666,0.4923951048951049,0.8444444444444444,0.6170618385821752,0.5566331451132188
150,5,0.1,200,0.2,0.8505142165759226,0.5400854700854701,0.711111111111111,0.6057770689349636,0.5307687533719184
150,5,0.1,200,0.30000000000000004,0.8818511796733212,0.6456709956709956,0.6666666666666666,0.6462489343563512,0.5829849944514496
150,5,0.1,200,0.4,0.8782819116757411,0.6853174603174603,0.5333333333333333,0.5848760286840783,0.529181559192547
150,5,0.1,200,0.5,0.8747731397459166,0.6885714285714286,0.4444444444444445,0.5314802844214609,0.48229537689438795
150,5,0.1,200,0.6,0.8816696914700545,0.7476190476190476,0.4222222222222222,0.5328205128205129,0.4992528969509781
150,5,0.1,200,0.7000000000000001,0.899092558983666,0.86,0.4,0.5337262737262737,0.5395799322859223
150,5,0.1,200,0.8,0.8956442831215972,0.85,0.37777777777777777,0.5117482517482518,0.5196027131990076
150,5,0.1,200,0.9,0.8852994555353902,0.9,0.28888888888888886,0.42251748251748256,0.46048020166418696
150,5,0.3,100,0.1,0.84010889292196,0.5021978021978022,0.8222222222222222,0.6188142292490119,0.5560746097221396
150,5,0.3,100,0.2,0.8575317604355718,0.5433333333333333,0.6888888888888889,0.6033333333333333,0.527045746847184
150,5,0.3,100,0.30000000000000004,0.8503932244404113,0.5206060606060606,0.5777777777777777,0.5470175438596491,0.45912095719260293
150,5,0.3,100,0.4,0.871264367816092,0.6273809523809524,0.5111111111111111,0.5591847265221878,0.49082351318258627
150,5,0.3,100,0.5,0.8747126436781609,0.6523809523809524,0.48888888888888893,0.551453634085213,0.4918026099964304
150,5,0.3,100,0.6,0.895523290986086,0.7571428571428571,0.4666666666666667,0.5642207792207793,0.5369226103669384
150,5,0.3,100,0.7000000000000001,0.8955837870538416,0.7933333333333333,0.4222222222222222,0.5403929403929404,0.5264279839833039
150,5,0.3,100,0.8,0.899092558983666,0.82,0.4222222222222222,0.548011988011988,0.5399212397865722
150,5,0.3,100,0.9,0.8922565033272838,0.8333333333333333,0.3555555555555555,0.4920412920412921,0.49900273596045147
150,5,0.3,150,0.1,0.847005444646098,0.5187912087912088,0.8444444444444444,0.6371936758893281,0.5795129197698817
150,5,0.3,150,0.2,0.8540229885057471,0.5357142857142858,0.6666666666666666,0.5910144927536232,0.5105478764372741
150,5,0.3,150,0.30000000000000004,0.8573502722323049,0.55,0.6,0.571702786377709,0.48869165021134114
150,5,0.3,150,0.4,0.8712038717483364,0.6214285714285714,0.5111111111111111,0.5564396284829721,0.48798585667440453
150,5,0.3,150,0.5,0.8781609195402298,0.680952380952381,0.48888888888888893,0.5614536340852131,0.5066661611127552
150,5,0.3,150,0.6,0.895523290986086,0.7571428571428571,0.48888888888888893,0.5893956043956045,0.5526896410720111
150,5,0.3,150,0.7000000000000001,0.895523290986086,0.780952380952381,0.4444444444444445,0.5527738927738928,0.5334239003376745
150,5,0.3,150,0.8,0.899092558983666,0.82,0.4222222222222222,0.548011988011988,0.5399212397865722
150,5,0.3,150,0.9,0.8922565033272838,0.8333333333333333,0.3555555555555555,0.4920412920412921,0.49900273596045147
150,5,0.3,200,0.1,0.847005444646098,0.5187912087912088,0.8444444444444444,0.6371936758893281,0.5795129197698817
150,5,0.3,200,0.2,0.8540229885057471,0.5357142857142858,0.6666666666666666,0.5910144927536232,0.5105478764372741
150,5,0.3,200,0.30000000000000004,0.8573502722323049,0.55,0.6,0.571702786377709,0.48869165021134114
150,5,0.3,200,0.4,0.8712038717483364,0.6214285714285714,0.5111111111111111,0.5564396284829721,0.48798585667440453
150,5,0.3,200,0.5,0.8781609195402298,0.680952380952381,0.48888888888888893,0.5614536340852131,0.5066661611127552
150,5,0.3,200,0.6,0.895523290986086,0.7571428571428571,0.48888888888888893,0.5893956043956045,0.5526896410720111
150,5,0.3,200,0.7000000000000001,0.895523290986086,0.780952380952381,0.4444444444444445,0.5527738927738928,0.5334239003376745
150,5,0.3,200,0.8,0.899092558983666,0.82,0.4222222222222222,0.548011988011988,0.5399212397865722
150,5,0.3,200,0.9,0.8922565033272838,0.8333333333333333,0.3555555555555555,0.4920412920412921,0.49900273596045147
150,5,0.5,100,0.1,0.8154869933454325,0.47128571428571425,0.8222222222222222,0.5910127877237852,0.5244887153315553
150,5,0.5,100,0.2,0.8642468239564428,0.5875097125097125,0.711111111111111,0.6362020202020202,0.5640798486980663
150,5,0.5,100,0.30000000000000004,0.8817301875378101,0.6777777777777778,0.5777777777777777,0.6149707602339182,0.5537010308836586
150,5,0.5,100,0.4,0.8851784633998789,0.7222222222222222,0.5111111111111111,0.592530345471522,0.5418146062752756
150,5,0.5,100,0.5,0.8921960072595281,0.7619047619047619,0.4888888888888888,0.5897435897435898,0.5512955022980096
150,5,0.5,100,0.6,0.8957047791893527,0.8076190476190476,0.4444444444444445,0.564029304029304,0.545695251307972
150,5,0.5,100,0.7000000000000001,0.8955837870538416,0.8099999999999999,0.4,0.526033966033966,0.51993202488885
150,5,0.5,100,0.8,0.9025408348457351,0.9,0.4,0.5425174825174826,0.5571874764480617
150,5,0.5,100,0.9,0.8956442831215972,0.9,0.3555555555555555,0.5022977022977023,0.5239834918562627
150,5,0.5,150,0.1,0.8154869933454325,0.47128571428571425,0.8222222222222222,0.5910127877237852,0.5244887153315553
150,5,0.5,150,0.2,0.8642468239564428,0.5875097125097125,0.711111111111111,0.6362020202020202,0.5640798486980663
150,5,0.5,150,0.30000000000000004,0.8817301875378101,0.6777777777777778,0.5777777777777777,0.6149707602339182,0.5537010308836586
150,5,0.5,150,0.4,0.8851784633998789,0.7222222222222222,0.5111111111111111,0.592530345471522,0.5418146062752756
150,5,0.5,150,0.5,0.8921960072595281,0.7619047619047619,0.4888888888888888,0.5897435897435898,0.5512955022980096
150,5,0.5,150,0.6,0.8957047791893527,0.8076190476190476,0.4444444444444445,0.564029304029304,0.545695251307972
150,5,0.5,150,0.7000000000000001,0.8955837870538416,0.8099999999999999,0.4,0.526033966033966,0.51993202488885
150,5,0.5,150,0.8,0.9025408348457351,0.9,0.4,0.5425174825174826,0.5571874764480617
150,5,0.5,150,0.9,0.8956442831215972,0.9,0.3555555555555555,0.5022977022977023,0.5239834918562627
150,5,0.5,200,0.1,0.8154869933454325,0.47128571428571425,0.8222222222222222,0.5910127877237852,0.5244887153315553
150,5,0.5,200,0.2,0.8642468239564428,0.5875097125097125,0.711111111111111,0.6362020202020202,0.5640798486980663
150,5,0.5,200,0.30000000000000004,0.8817301875378101,0.6777777777777778,0.5777777777777777,0.6149707602339182,0.5537010308836586
150,5,0.5,200,0.4,0.8851784633998789,0.7222222222222222,0.5111111111111111,0.592530345471522,0.5418146062752756
150,5,0.5,200,0.5,0.8921960072595281,0.7619047619047619,0.4888888888888888,0.5897435897435898,0.5512955022980096
150,5,0.5,200,0.6,0.8957047791893527,0.8076190476190476,0.4444444444444445,0.564029304029304,0.545695251307972
150,5,0.5,200,0.7000000000000001,0.8955837870538416,0.8099999999999999,0.4,0.526033966033966,0.51993202488885
150,5,0.5,200,0.8,0.9025408348457351,0.9,0.4,0.5425174825174826,0.5571874764480617
150,5,0.5,200,0.9,0.8956442831215972,0.9,0.3555555555555555,0.5022977022977023,0.5239834918562627
150,7,0.01,100,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,7,0.01,100,0.2,0.40943738656987294,0.20080743925477168,0.9111111111111111,0.3284627324237293,0.1802752619686369
150,7,0.01,100,0.30000000000000004,0.6799153055051421,0.30897671294223017,0.711111111111111,0.42585584195091836,0.2985670372602117
150,7,0.01,100,0.4,0.7705989110707805,0.37452551834130776,0.5555555555555556,0.44107769423558896,0.3199239227493245
150,7,0.01,100,0.5,0.8367211131276466,0.4855555555555555,0.4888888888888888,0.4816708437761069,0.3889495533836566
150,7,0.01,100,0.6,0.8505142165759226,0.5571428571428572,0.3333333333333333,0.40565610859728507,0.34728280558344216
150,7,0.01,100,0.7000000000000001,0.8539019963702359,0.6333333333333334,0.22222222222222224,0.30666666666666664,0.2970267229291812
150,7,0.01,100,0.8,0.8506352087114337,1.0,0.04444444444444444,0.08,0.12362301999273743
150,7,0.01,100,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,0.01,150,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,7,0.01,150,0.2,0.6210526315789473,0.28209066645962133,0.8444444444444444,0.41869105047159627,0.31638356314882105
150,7,0.01,150,0.30000000000000004,0.7461584996975197,0.3558079982565109,0.6444444444444445,0.4525017253278123,0.33519713827437336
150,7,0.01,150,0.4,0.7808832425892317,0.39358974358974363,0.5777777777777777,0.4632079414838035,0.34715893707403
150,7,0.01,150,0.5,0.8471869328493649,0.556060606060606,0.4888888888888888,0.5028399051928464,0.4258386265784139
150,7,0.01,150,0.6,0.847005444646098,0.55,0.3333333333333333,0.40271493212669685,0.34146365061307965
150,7,0.01,150,0.7000000000000001,0.8574712643678162,0.6209523809523809,0.28888888888888886,0.370995670995671,0.3436662711792687
150,7,0.01,150,0.8,0.8679975801572898,1.0,0.15555555555555553,0.2581818181818182,0.3262720319441169
150,7,0.01,150,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,0.01,200,0.1,0.41960072595281306,0.20503055371320583,0.9333333333333332,0.3356530522696134,0.20775270796074613
150,7,0.01,200,0.2,0.7079854809437387,0.3423674007152268,0.8222222222222222,0.47790292664581085,0.38826677037679974
150,7,0.01,200,0.30000000000000004,0.7670296430732002,0.38276898932269776,0.6444444444444445,0.472534965034965,0.3632987131162656
150,7,0.01,200,0.4,0.8227465214761039,0.47852813852813847,0.5777777777777777,0.5124477861319966,0.41787052149591924
150,7,0.01,200,0.5,0.8437386569872958,0.5493939393939394,0.4666666666666666,0.4916526610644258,0.4107849586193676
150,7,0.01,200,0.6,0.8539019963702359,0.6,0.3555555555555555,0.43348416289592756,0.3790484138621337
150,7,0.01,200,0.7000000000000001,0.864367816091954,0.74,0.28888888888888886,0.3812987012987013,0.3802700895353779
