C,kernel,gamma,degree,threshold,mean_accuracy,mean_precision,mean_recall, ,mean_mcc
0.01,sigmoid,scale,5,0.30000000000000004,0.8405464480874316,0.6166666666666666,0.10666666666666666,0.16796536796536796,0.15734526930713444
0.01,sigmoid,scale,7,0.30000000000000004,0.8405464480874316,0.6166666666666666,0.10666666666666666,0.16796536796536796,0.15734526930713444
0.1,sigmoid,scale,3,0.30000000000000004,0.8405464480874316,0.6166666666666666,0.10666666666666666,0.16796536796536796,0.15734526930713444
0.1,sigmoid,scale,5,0.30000000000000004,0.8405464480874316,0.6166666666666666,0.10666666666666666,0.16796536796536796,0.15734526930713444
0.1,sigmoid,scale,7,0.30000000000000004,0.8405464480874316,0.6166666666666666,0.10666666666666666,0.16796536796536796,0.15734526930713444
0.01,linear,scale,3,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,3,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,5,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,5,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,7,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,scale,7,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,3,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,3,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,5,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,5,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,7,0.5,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.01,linear,auto,7,0.7000000000000001,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,scale,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,scale,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,scale,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,auto,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,auto,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,linear,auto,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,scale,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,scale,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,scale,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,auto,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,auto,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
1,linear,auto,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,scale,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,scale,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,scale,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,auto,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,auto,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
10,linear,auto,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,scale,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,scale,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,scale,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,auto,3,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,auto,5,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
100,linear,auto,7,0.6,0.8605464480874316,1,0.11111111111111112,0.16307692307692306,0.18922412138670303
0.1,poly,scale,3,0.2,0.8404918032786884,0.3333333333333333,0.10666666666666666,0.15944055944055946,0.1279819722892579
0.01,rbf,scale,3,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
0.01,rbf,scale,5,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
0.01,rbf,scale,7,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
0.1,rbf,scale,3,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
0.1,rbf,scale,5,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
0.1,rbf,scale,7,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
1,rbf,scale,3,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
1,rbf,scale,5,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
1,rbf,scale,7,0.9,0.8571584699453553,1,0.084444444,0.15272727272727274,0.24049640858367655
10,poly,scale,3,0.4,0.8538797814207649,0.9333333333333332,0.086666667,0.143030303,0.18659546881225855
0.1,linear,scale,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,scale,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,scale,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,scale,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,scale,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,scale,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
0.1,linear,auto,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,scale,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
1,linear,auto,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,scale,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,linear,auto,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,scale,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,3,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,3,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,5,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,5,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,7,0.7000000000000001,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
100,linear,auto,7,0.8,0.8572131147540982,1,0.088888889,0.13999999999999999,0.1712060555851827
10,poly,scale,3,0.30000000000000004,0.8505464480874316,0.9,0.086666667,0.1379020979020979,0.17259825350414926
100,poly,scale,3,0.2,0.8472131147540984,0.7,0.088888889,0.13426573426573427,0.12915789747846518
0.1,poly,scale,3,0.4,0.8537704918032787,0.9333333333333332,0.084444444,0.13333333333333333,0.14954890616350403
0.1,poly,scale,3,0.5,0.8537704918032787,0.9333333333333332,0.084444444,0.13333333333333333,0.14954890616350403
1,poly,scale,3,0.4,0.8471584699453552,0.8,0.084444444,0.13123543123543124,0.14392139408950738
1,poly,scale,3,0.5,0.8471584699453552,0.8,0.084444444,0.13123543123543124,0.14392139408950738
0.1,poly,scale,3,0.30000000000000004,0.8504918032786886,0.8666666666666666,0.084444444,0.1282051282051282,0.12815812642015934
10,sigmoid,auto,3,0.2,0.8172131147540984,0.6055555555555555,0.088888889,0.11965811965811965,0.072210195
10,sigmoid,auto,5,0.2,0.8172131147540984,0.6055555555555555,0.088888889,0.11965811965811965,0.072210195
10,sigmoid,auto,7,0.2,0.8172131147540984,0.6055555555555555,0.088888889,0.11965811965811965,0.072210195
100,sigmoid,auto,3,0.2,0.8105464480874318,0.3904761904761904,0.088888889,0.11666666666666665,0.051838491526101385
100,sigmoid,auto,5,0.2,0.8105464480874318,0.3904761904761904,0.088888889,0.11666666666666665,0.051838491526101385
100,sigmoid,auto,7,0.2,0.8105464480874318,0.3904761904761904,0.088888889,0.11666666666666665,0.051838491526101385
0.01,linear,scale,3,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,linear,scale,5,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,linear,scale,7,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,linear,auto,3,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,linear,auto,5,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,linear,auto,7,0.8,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,scale,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,scale,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,scale,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,auto,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,auto,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.1,linear,auto,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,scale,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,scale,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,scale,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,auto,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,auto,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
1,linear,auto,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,scale,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,scale,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,scale,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,auto,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,auto,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,linear,auto,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
10,poly,scale,3,0.5,0.8505464480874316,0.9,0.064444444,0.11272727272727275,0.15660813802905493
100,linear,scale,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
100,linear,scale,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
100,linear,scale,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
100,linear,auto,3,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
100,linear,auto,5,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
100,linear,auto,7,0.9,0.8538797814207649,1,0.066666667,0.11272727272727275,0.15039098380433108
0.01,sigmoid,scale,3,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
0.01,sigmoid,scale,5,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
0.01,sigmoid,scale,7,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
0.1,sigmoid,scale,3,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
0.1,sigmoid,scale,5,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
0.1,sigmoid,scale,7,0.4,0.8471584699453552,0.8666666666666668,0.062222222,0.10606060606060605,0.1400898306831965
10,sigmoid,scale,3,0.30000000000000004,0.8472131147540983,0.8666666666666668,0.066666667,0.10606060606060605,0.11196672523448374
10,sigmoid,scale,5,0.30000000000000004,0.8472131147540983,0.8666666666666668,0.066666667,0.10606060606060605,0.11196672523448374
10,sigmoid,scale,7,0.30000000000000004,0.8472131147540983,0.8666666666666668,0.066666667,0.10606060606060605,0.11196672523448374
1,poly,scale,3,0.6,0.8505464480874316,0.9333333333333332,0.064444444,0.10303030303030303,0.12461314948162587
0.01,sigmoid,auto,3,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
0.01,sigmoid,auto,5,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
0.01,sigmoid,auto,7,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
0.1,sigmoid,auto,3,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
0.1,sigmoid,auto,5,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
0.1,sigmoid,auto,7,0.2,0.8138797814207649,0.5416666666666667,0.064444444,0.086324786,0.029757104
10,poly,scale,3,0.6,0.8505464480874316,1,0.042222222222222223,0.076363636,0.12020457030459086
10,poly,scale,3,0.7000000000000001,0.8505464480874316,1,0.042222222222222223,0.076363636,0.12020457030459086
10,poly,scale,3,0.8,0.8505464480874316,1,0.042222222222222223,0.076363636,0.12020457030459086
10,poly,scale,3,0.9,0.8505464480874316,1,0.042222222222222223,0.076363636,0.12020457030459086
0.01,linear,scale,3,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.01,linear,scale,5,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.01,linear,scale,7,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.01,linear,auto,3,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.01,linear,auto,5,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.01,linear,auto,7,0.9,0.8505464480874316,1,0.044444444,0.072727273,0.088408664
0.1,poly,scale,3,0.6,0.8471584699453552,0.9,0.042222222222222223,0.072727273,0.094713087
0.1,poly,scale,3,0.7000000000000001,0.8471584699453552,0.9,0.042222222222222223,0.072727273,0.094713087
0.1,poly,scale,3,0.8,0.8471584699453552,0.9,0.042222222222222223,0.072727273,0.094713087
1,sigmoid,scale,3,0.4,0.8438251366120217,0.8666666666666668,0.042222222222222223,0.06969697,0.08186758
1,sigmoid,scale,5,0.4,0.8438251366120217,0.8666666666666668,0.042222222222222223,0.06969697,0.08186758
1,sigmoid,scale,7,0.4,0.8438251366120217,0.8666666666666668,0.042222222222222223,0.06969697,0.08186758
1,poly,scale,3,0.7000000000000001,0.8472131147540983,0.9333333333333332,0.044444444,0.066666667,0.066390899
1,poly,scale,3,0.8,0.8472131147540983,0.9333333333333332,0.044444444,0.066666667,0.066390899
1,poly,scale,5,0.2,0.843879781,0.9,0.044444444,0.061538462,0.052393683
1,poly,scale,5,0.30000000000000004,0.843879781,0.9,0.044444444,0.061538462,0.052393683
10,poly,scale,5,0.2,0.843879781,0.9,0.044444444,0.061538462,0.052393683
0.01,poly,scale,3,0.2,0.843879781,0.8,0.022222222,0.04,0.050337869
0.01,poly,scale,3,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,3,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,scale,5,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,3,0.2,0.8405464480874316,0.6,0.022222222,0.04,0.039399813
0.01,poly,auto,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,poly,auto,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,sigmoid,scale,3,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,sigmoid,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.01,sigmoid,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,5,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,5,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,scale,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,3,0.2,0.843879781,0.8,0.022222222,0.04,0.050337869
0.1,poly,auto,3,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,poly,auto,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,sigmoid,scale,3,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,sigmoid,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
0.1,sigmoid,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,scale,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,scale,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,scale,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,scale,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,3,0.2,0.843879781,0.8,0.022222222,0.04,0.050337869
1,poly,auto,3,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,poly,auto,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,3,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,3,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,5,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,5,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
1,sigmoid,scale,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,5,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,5,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,scale,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,3,0.2,0.843879781,0.8,0.022222222,0.04,0.050337869
10,poly,auto,3,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.2,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.30000000000000004,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.5,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.6,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.7000000000000001,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.8,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,poly,auto,7,0.9,0.8472131147540983,1,0.022222222,0.04,0.061982319
10,sigmoid,scale,3,0.4,0.8472131147540983,1,0.022222222,0.04,0.061982319
