n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,threshold,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_mcc
10,300,5,1,entropy,0.5,0.8804918032786885,0.8266666666666668,0.2977777777777778,0.4295038295038295,0.44586173786669187
10,500,5,1,entropy,0.5,0.8804918032786885,0.8266666666666668,0.2977777777777778,0.4295038295038295,0.44586173786669187
50,30,2,1,gini,0.1,0.5778688524590164,0.2700824175824176,0.9800000000000001,0.42283335711907144,0.3548121477853188
50,50,2,1,gini,0.1,0.5778688524590164,0.2700824175824176,0.9800000000000001,0.42283335711907144,0.3548121477853188
50,100,2,1,gini,0.1,0.5778688524590164,0.2700824175824176,0.9800000000000001,0.42283335711907144,0.3548121477853188
50,300,2,1,gini,0.1,0.5778688524590164,0.2700824175824176,0.9800000000000001,0.42283335711907144,0.3548121477853188
50,500,2,1,gini,0.1,0.5778688524590164,0.2700824175824176,0.9800000000000001,0.42283335711907144,0.3548121477853188
50,10,2,1,gini,0.1,0.5879234972677596,0.2716034888171111,0.9577777777777777,0.42245125675358236,0.3496692506816028
10,10,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,30,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,50,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,100,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,300,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,500,2,2,gini,0.1,0.5780327868852458,0.26898560898560897,0.9800000000000001,0.42143925055957415,0.35575524253301516
10,10,2,1,entropy,0.5,0.8738251366120219,0.7633333333333334,0.2977777777777778,0.4193939393939393,0.4186287161694885
100,10,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
100,30,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
100,50,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
100,100,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
100,300,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
100,500,5,1,gini,0.5,0.8804371584699453,0.9199999999999999,0.2777777777777778,0.41519813519813525,0.4573339243554807
500,30,2,1,gini,0.5,0.8804918032786885,0.9199999999999999,0.27999999999999997,0.41216783216783215,0.45330050742894895
500,50,2,1,gini,0.5,0.8804918032786885,0.9199999999999999,0.27999999999999997,0.41216783216783215,0.45330050742894895
500,100,2,1,gini,0.5,0.8804918032786885,0.9199999999999999,0.27999999999999997,0.41216783216783215,0.45330050742894895
500,300,2,1,gini,0.5,0.8804918032786885,0.9199999999999999,0.27999999999999997,0.41216783216783215,0.45330050742894895
500,500,2,1,gini,0.5,0.8804918032786885,0.9199999999999999,0.27999999999999997,0.41216783216783215,0.45330050742894895
50,30,2,2,gini,0.5,0.8772131147540984,0.82,0.27999999999999997,0.4091375291375291,0.4284172464598027
50,50,2,2,gini,0.5,0.8772131147540984,0.82,0.27999999999999997,0.4091375291375291,0.4284172464598027
50,100,2,2,gini,0.5,0.8772131147540984,0.82,0.27999999999999997,0.4091375291375291,0.4284172464598027
50,300,2,2,gini,0.5,0.8772131147540984,0.82,0.27999999999999997,0.4091375291375291,0.4284172464598027
50,500,2,2,gini,0.5,0.8772131147540984,0.82,0.27999999999999997,0.4091375291375291,0.4284172464598027
10,10,5,1,gini,0.1,0.5610382513661202,0.2591117160717887,0.9377777777777776,0.40424573444264206,0.318226842
10,30,5,1,gini,0.1,0.5577049180327869,0.25791051487058747,0.9377777777777776,0.4027656234343164,0.3154386310358204
10,50,5,1,gini,0.1,0.5577049180327869,0.25791051487058747,0.9377777777777776,0.4027656234343164,0.3154386310358204
10,100,5,1,gini,0.1,0.5577049180327869,0.25791051487058747,0.9377777777777776,0.4027656234343164,0.3154386310358204
10,300,5,1,gini,0.1,0.5577049180327869,0.25791051487058747,0.9377777777777776,0.4027656234343164,0.3154386310358204
10,500,5,1,gini,0.1,0.5577049180327869,0.25791051487058747,0.9377777777777776,0.4027656234343164,0.3154386310358204
50,30,5,1,gini,0.5,0.8804371584699453,0.9333333333333332,0.27555555555555555,0.4024708624708625,0.45023351261622935
50,50,5,1,gini,0.5,0.8804371584699453,0.9333333333333332,0.27555555555555555,0.4024708624708625,0.45023351261622935
50,100,5,1,gini,0.5,0.8804371584699453,0.9333333333333332,0.27555555555555555,0.4024708624708625,0.45023351261622935
50,300,5,1,gini,0.5,0.8804371584699453,0.9333333333333332,0.27555555555555555,0.4024708624708625,0.45023351261622935
50,500,5,1,gini,0.5,0.8804371584699453,0.9333333333333332,0.27555555555555555,0.4024708624708625,0.45023351261622935
10,10,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,30,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,50,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,100,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,300,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,500,5,1,entropy,0.1,0.5746994535519125,0.25804263891220414,0.9133333333333333,0.4004106280193237,0.3152247196237719
10,10,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,30,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,50,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,100,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,300,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,500,5,2,entropy,0.1,0.5747540983606557,0.2571453806747924,0.9133333333333333,0.3999264638293961,0.3140183735741096
10,10,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,30,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,50,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,100,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,300,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,500,5,2,entropy,0.4,0.8538797814207651,0.5587301587301587,0.34222222222222215,0.3993808049535603,0.35016618754210016
10,30,2,2,gini,0.5,0.8771584699453552,0.7933333333333333,0.27555555555555555,0.3992007992007992,0.4158744070834882
10,50,2,2,gini,0.5,0.8771584699453552,0.7933333333333333,0.27555555555555555,0.3992007992007992,0.4158744070834882
10,100,2,2,gini,0.5,0.8771584699453552,0.7933333333333333,0.27555555555555555,0.3992007992007992,0.4158744070834882
10,300,2,2,gini,0.5,0.8771584699453552,0.7933333333333333,0.27555555555555555,0.3992007992007992,0.4158744070834882
10,500,2,2,gini,0.5,0.8771584699453552,0.7933333333333333,0.27555555555555555,0.3992007992007992,0.4158744070834882
10,10,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
10,30,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
10,50,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
10,100,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
10,300,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
10,500,5,2,gini,0.5,0.8803825136612022,0.9199999999999999,0.2733333333333333,0.39326007326007323,0.438936689
300,30,2,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.38909090909090904,0.43528244162742863
300,50,2,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.38909090909090904,0.43528244162742863
300,100,2,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.38909090909090904,0.43528244162742863
300,300,2,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.38909090909090904,0.43528244162742863
300,500,2,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.38909090909090904,0.43528244162742863
50,10,2,2,gini,0.5,0.8738797814207651,0.8,0.26,0.38628038628038625,0.40610960513700134
10,10,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
10,30,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
10,50,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
10,100,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
10,300,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
10,500,2,2,entropy,0.1,0.5550273224043716,0.24680269,0.8933333333333333,0.3861141278388665,0.28380855377523845
300,30,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
300,50,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
300,100,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
300,300,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
300,500,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,10,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,30,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,50,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,100,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,300,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
500,500,5,1,gini,0.5,0.8771584699453552,0.9199999999999999,0.2577777777777778,0.37944055944055943,0.42687416228588326
10,10,2,1,entropy,0.1,0.5250273224043716,0.23539584810444886,0.9133333333333333,0.3734240412168568,0.27549400490242276
10,30,2,1,gini,0.1,0.5146448087431695,0.2348146150352033,0.9177777777777777,0.3729819952247836,0.2677477143851274
10,50,2,1,gini,0.1,0.5146448087431695,0.2348146150352033,0.9177777777777777,0.3729819952247836,0.2677477143851274
10,100,2,1,gini,0.1,0.5146448087431695,0.2348146150352033,0.9177777777777777,0.3729819952247836,0.2677477143851274
10,300,2,1,gini,0.1,0.5146448087431695,0.2348146150352033,0.9177777777777777,0.3729819952247836,0.2677477143851274
10,500,2,1,gini,0.1,0.5146448087431695,0.2348146150352033,0.9177777777777777,0.3729819952247836,0.2677477143851274
50,10,5,1,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,10,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,30,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,50,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,100,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,300,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
50,500,5,2,gini,0.5,0.8771584699453552,0.9333333333333332,0.25555555555555554,0.37216783216783217,0.425385024
10,10,2,1,gini,0.1,0.5113114754098361,0.23323514579130755,0.9177777777777777,0.3710373031224095,0.2650656844647883
10,30,2,1,entropy,0.1,0.5216939890710383,0.23127067029506057,0.8911111111111112,0.36639351392731007,0.2586077651305575
10,50,2,1,entropy,0.1,0.5216939890710383,0.23127067029506057,0.8911111111111112,0.36639351392731007,0.2586077651305575
10,100,2,1,entropy,0.1,0.5216939890710383,0.23127067029506057,0.8911111111111112,0.36639351392731007,0.2586077651305575
10,300,2,1,entropy,0.1,0.5216939890710383,0.23127067029506057,0.8911111111111112,0.36639351392731007,0.2586077651305575
10,500,2,1,entropy,0.1,0.5216939890710383,0.23127067029506057,0.8911111111111112,0.36639351392731007,0.2586077651305575
100,10,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
100,30,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
100,50,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
100,100,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
100,300,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
100,500,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,10,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,30,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,50,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,100,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,300,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
300,500,2,2,gini,0.5,0.8804918032786885,1,0.23555555555555552,0.36447552447552445,0.43854014001736996
10,10,2,1,entropy,0.6,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
50,30,5,1,entropy,0.5,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
50,50,5,1,entropy,0.5,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
50,100,5,1,entropy,0.5,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
50,300,5,1,entropy,0.5,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
50,500,5,1,entropy,0.5,0.8804371584699453,1,0.23333333333333334,0.36205128205128206,0.4369622835816875
300,10,2,1,gini,0.5,0.8738251366120219,0.9199999999999999,0.23555555555555552,0.3563636363636363,0.40885609648436294
500,10,2,1,gini,0.5,0.8738251366120219,0.9199999999999999,0.23555555555555552,0.3563636363636363,0.40885609648436294
10,30,2,1,entropy,0.6,0.877103825,0.96,0.23333333333333334,0.35326007326007325,0.41949256756501185
10,50,2,1,entropy,0.6,0.877103825,0.96,0.23333333333333334,0.35326007326007325,0.41949256756501185
10,100,2,1,entropy,0.6,0.877103825,0.96,0.23333333333333334,0.35326007326007325,0.41949256756501185
10,300,2,1,entropy,0.6,0.877103825,0.96,0.23333333333333334,0.35326007326007325,0.41949256756501185
10,500,2,1,entropy,0.6,0.877103825,0.96,0.23333333333333334,0.35326007326007325,0.41949256756501185
300,10,5,1,gini,0.5,0.8738251366120219,0.9199999999999999,0.23555555555555552,0.3521678321678322,0.4060590905050317
10,10,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
10,30,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
10,50,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
10,100,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
10,300,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
10,500,2,2,entropy,0.5,0.8638797814207649,0.67,0.23555555555555557,0.342004662,0.3389880902823124
50,10,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,10,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,10,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,30,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,30,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,50,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,50,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,100,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,100,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,300,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,300,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,500,2,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
100,500,5,1,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,10,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,30,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,50,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,100,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,300,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
300,500,2,2,entropy,0.5,0.877103825,1,0.2111111111111111,0.33897435897435896,0.41894421778016716
10,10,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
10,30,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
10,50,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
10,100,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
10,300,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
10,500,2,1,gini,0.6,0.8705464480874318,0.8333333333333333,0.2333333333333333,0.3333333333333333,0.34131644958839835
50,10,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
50,30,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
50,50,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
50,100,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
50,300,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
50,500,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,10,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,10,5,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,30,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,50,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,100,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,300,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
100,500,2,2,entropy,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,10,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,30,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,50,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,100,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,300,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,500,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,10,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,10,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,30,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,30,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,50,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,50,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,100,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,100,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,300,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,300,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,500,2,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
500,500,5,2,gini,0.5,0.8771584699453552,1,0.21333333333333332,0.33174825174825173,0.41211379487430416
300,10,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
300,30,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
300,50,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
300,100,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
300,300,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
300,500,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,10,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,30,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,50,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,100,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,300,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
500,500,2,1,entropy,0.5,0.8771584699453552,1,0.2111111111111111,0.33064935064935064,0.4110207547977077
50,30,2,1,gini,0.6,0.8771584699453552,1,0.21333333333333332,0.32867132867132864,0.3793548266660685
50,50,2,1,gini,0.6,0.8771584699453552,1,0.21333333333333332,0.32867132867132864,0.3793548266660685
50,100,2,1,gini,0.6,0.8771584699453552,1,0.21333333333333332,0.32867132867132864,0.3793548266660685
50,300,2,1,gini,0.6,0.8771584699453552,1,0.21333333333333332,0.32867132867132864,0.3793548266660685
50,500,2,1,gini,0.6,0.8771584699453552,1,0.21333333333333332,0.32867132867132864,0.3793548266660685
10,10,2,2,gini,0.5,0.8704918032786886,0.7933333333333333,0.23111111111111113,0.32647352647352645,0.32746574260978983
100,10,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
100,30,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
100,50,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
100,100,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
100,300,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
100,500,5,2,gini,0.5,0.8738251366120219,0.95,0.21333333333333332,0.32515484515484516,0.3931819623191963
10,10,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,30,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,50,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,100,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,300,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,500,5,2,entropy,0.5,0.8638251366120219,0.75,0.21333333333333332,0.31998001998001996,0.339996509
10,10,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,30,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,50,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,100,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,300,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,500,2,2,gini,0.6,0.8737704918032787,0.9,0.2088888888888889,0.31731601731601733,0.3483081725682898
10,30,5,2,gini,0.6,0.8737704918032787,1,0.18888888888888888,0.31170163170163173,0.39812914599931554
10,50,5,2,gini,0.6,0.8737704918032787,1,0.18888888888888888,0.31170163170163173,0.39812914599931554
10,100,5,2,gini,0.6,0.8737704918032787,1,0.18888888888888888,0.31170163170163173,0.39812914599931554
10,300,5,2,gini,0.6,0.8737704918032787,1,0.18888888888888888,0.31170163170163173,0.39812914599931554
10,500,5,2,gini,0.6,0.8737704918032787,1,0.18888888888888888,0.31170163170163173,0.39812914599931554
50,10,5,2,entropy,0.5,0.8738251366120219,1,0.1911111111111111,0.3086713286713286,0.39409572907278384
50,30,5,2,entropy,0.5,0.8738251366120219,1,0.1911111111111111,0.3086713286713286,0.39409572907278384
50,50,5,2,entropy,0.5,0.8738251366120219,1,0.1911111111111111,0.3086713286713286,0.39409572907278384
50,100,5,2,entropy,0.5,0.8738251366120219,1,0.1911111111111111,0.3086713286713286,0.39409572907278384
50,300,5,2,entropy,0.5,0.8738251366120219,1,0.1911111111111111,0.3086713286713286,0.39409572907278384
