criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
entropy,None,5,1,None,0.9430508474576271,0.815064935064935,0.8222222222222222,0.8129721362229102,0.7833486766703502,0.13657216254180557
entropy,None,10,1,None,0.9598870056497175,0.896883116883117,0.8444444444444444,0.8627089783281733,0.8447076403192939,0.13657217591973195
entropy,None,2,2,None,0.9429943502824859,0.8533333333333333,0.7777777777777778,0.8012678755712811,0.7772579895802363,0.13657218929765835
entropy,None,5,2,None,0.9396045197740113,0.8272222222222222,0.7555555555555555,0.7842449260405917,0.753988178564403,0.13657220267558473
entropy,None,10,2,None,0.946497175141243,0.8750649350649351,0.7777777777777778,0.8123684210526315,0.7906710899275131,0.13657221672240796
entropy,None,2,5,None,0.9531638418079096,0.8855555555555554,0.8222222222222223,0.8364578111946533,0.8209220423763629,0.13657225618729105
entropy,None,5,5,None,0.9564971751412429,0.8991919191919191,0.8222222222222223,0.8450292397660819,0.8302125712797164,0.1365722715719057
entropy,None,10,5,None,0.9498305084745763,0.8658585858585859,0.8,0.8183625730994152,0.7990952360790938,0.13657228461538443
entropy,None,2,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.1365722976588624
entropy,None,5,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.1365723113712372
entropy,None,10,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.1365723247491636
entropy,None,2,1,sqrt,0.8930508474576271,0.7128571428571429,0.5555555555555556,0.6096868301976661,0.5634223245304852,0.13657233812709
entropy,None,5,1,sqrt,0.9164971751412428,0.7266666666666666,0.711111111111111,0.7098216128556686,0.6674927304877316,0.13657235150501637
entropy,None,10,1,sqrt,0.8796045197740113,0.6005555555555555,0.6,0.5995184038527691,0.5292152330059914,0.1365723652173912
entropy,None,2,2,sqrt,0.9063841807909604,0.6927272727272727,0.6666666666666666,0.6680672268907564,0.6217098745828443,0.13657237759197305
entropy,None,5,2,sqrt,0.8927683615819209,0.6566233766233766,0.6444444444444445,0.6447368421052632,0.5856870483391605,0.136572390635451
entropy,None,10,2,sqrt,0.8963276836158192,0.7222222222222223,0.48888888888888893,0.5746031746031746,0.5368766960695814,0.1365724033444813
entropy,None,2,5,sqrt,0.8996045197740112,0.694047619047619,0.6,0.6255709976298213,0.5820459072684669,0.13657241806020065
entropy,None,5,5,sqrt,0.8627118644067796,0.5158730158730158,0.4222222222222222,0.4486568986568987,0.3878228308102313,0.1365724304347825
entropy,None,10,5,sqrt,0.8894915254237287,0.7238095238095238,0.5777777777777777,0.6027269260106788,0.5692041202975692,0.13657244347826047
entropy,None,2,10,sqrt,0.8959887005649717,0.6630952380952382,0.5555555555555556,0.5979728733598703,0.5467307622101325,0.1365724571906353
entropy,None,5,10,sqrt,0.8497175141242937,0.6958333333333333,0.3111111111111111,0.3466666666666667,0.3150847948070812,0.13657247056856167
entropy,None,10,10,sqrt,0.8728248587570622,0.788888888888889,0.3111111111111111,0.34222222222222226,0.30952256134389033,0.13657248361203964
entropy,None,2,1,log2,0.8798305084745763,0.64,0.5111111111111111,0.5572932330827067,0.5003445537779185,0.136572496989966
entropy,None,5,1,log2,0.9062711864406781,0.8055555555555556,0.5333333333333333,0.6145299145299145,0.5957113397178218,0.1365725093645479
entropy,None,10,1,log2,0.8528813559322034,0.5257575757575758,0.37777777777777777,0.4155658376711008,0.3566220593952823,0.13657252274247428
entropy,None,2,2,log2,0.8495480225988701,0.6,0.04444444444444444,0.08,0.10200465268472078,0.1365725364548491
entropy,None,5,2,log2,0.8562146892655367,0.8099999999999999,0.13333333333333336,0.18505494505494507,0.18664015586971444,0.13657254816053488
entropy,None,10,2,log2,0.859491525423729,0.8666666666666666,0.11111111111111112,0.17333333333333334,0.194764116345968,0.13657256153846126
entropy,None,2,5,log2,0.8694915254237288,0.825,0.24444444444444446,0.30226244343891406,0.2837190805139031,0.13657257525083608
entropy,None,5,5,log2,0.8528248587570623,0.9,0.04444444444444444,0.07636363636363637,0.09838588705509672,0.13657258862876245
entropy,None,10,5,log2,0.8661581920903956,0.9454545454545455,0.17777777777777776,0.16,0.15319840579124322,0.1365726006688959
entropy,None,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.1365726133779262
entropy,None,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657262274247453
entropy,None,10,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657263244147128
entropy,10,2,1,None,0.9396610169491526,0.82,0.7777777777777778,0.7917440660474716,0.7612909513897336,0.1365726428093641
entropy,10,5,1,None,0.9496610169491525,0.8597619047619048,0.7999999999999999,0.8257481940144478,0.7991625545243097,0.1365726555183944
entropy,10,10,1,None,0.946497175141243,0.8628571428571428,0.7777777777777778,0.8100773993808049,0.7858511539550757,0.13657266956521688
entropy,10,2,2,None,0.9430508474576271,0.8453030303030303,0.7777777777777778,0.8004076367389061,0.7747782230028614,0.1365726826086956
entropy,10,5,2,None,0.9429943502824859,0.8355555555555556,0.7777777777777778,0.7999312005503956,0.7712340256516542,0.13657269632106966
entropy,10,10,2,None,0.9531638418079096,0.8914285714285715,0.7999999999999999,0.8350773993808049,0.8149307218228221,0.13657271003344446
entropy,10,2,5,None,0.9531638418079096,0.8614285714285714,0.8444444444444444,0.8393233082706766,0.8212733911800187,0.13657272374581927
entropy,10,5,5,None,0.9498305084745763,0.8709090909090909,0.8222222222222223,0.8294736842105263,0.8115728255748346,0.13657273678929724
entropy,10,10,5,None,0.946497175141243,0.8603030303030303,0.8222222222222223,0.8228070175438595,0.8038577602614903,0.13657275016722362
entropy,10,2,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.13657276387959844
entropy,10,5,10,None,0.929774011299435,0.7677777777777777,0.7777777777777778,0.7632414369256474,0.7286520023008551,0.13657277725752484
entropy,10,10,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.1365727903010028
entropy,10,2,1,sqrt,0.9032203389830509,0.6805555555555556,0.5111111111111111,0.571279537456008,0.536665522131951,0.1365728040133776
entropy,10,5,1,sqrt,0.8863841807909605,0.6683333333333332,0.4666666666666666,0.5354018530489119,0.49241519941839174,0.13657281705685556
entropy,10,10,1,sqrt,0.9029943502824859,0.7628571428571428,0.6,0.650310559006211,0.6154012722204312,0.13657283076923038
entropy,10,2,2,sqrt,0.9063841807909604,0.8416666666666666,0.4666666666666666,0.5841930618401207,0.5765029454689292,0.13657284414715676
entropy,10,5,2,sqrt,0.8793785310734463,0.595952380952381,0.48888888888888893,0.5291180439787251,0.47010956018530986,0.1365728571906355
entropy,10,10,2,sqrt,0.8962146892655367,0.8111111111111111,0.4666666666666666,0.5741880341880341,0.5556214628662131,0.13657287023411346
entropy,10,2,5,sqrt,0.8597740112994352,0.5095238095238095,0.4666666666666666,0.47745098039215683,0.4083240905661736,0.13657288361203984
entropy,10,5,5,sqrt,0.8797740112994351,0.6411111111111112,0.5111111111111111,0.5575507395940832,0.5005765068140763,0.13657289698996622
entropy,10,10,5,sqrt,0.8728248587570622,0.611111111111111,0.4666666666666666,0.5118954248366013,0.45639674627541604,0.13657291003344418
entropy,10,2,10,sqrt,0.85954802259887,0.5624242424242424,0.5777777777777778,0.5449735449735449,0.48133973677523534,0.13657292307692293
entropy,10,5,10,sqrt,0.8728248587570622,0.5066666666666666,0.35555555555555557,0.4035588972431078,0.3589676909889961,0.1365729357859532
entropy,10,10,10,sqrt,0.8396045197740113,0.5555555555555556,0.22222222222222224,0.29951825951825956,0.26441282038623604,0.13657294882943116
entropy,10,2,1,log2,0.852768361581921,0.5333333333333333,0.08888888888888888,0.14666666666666667,0.1682757605258453,0.13657296220735757
entropy,10,5,1,log2,0.8696045197740112,0.75,0.2,0.3104895104895105,0.3393356996881105,0.13657297525083553
entropy,10,10,1,log2,0.8461016949152544,0.38,0.11111111111111112,0.16623376623376623,0.14495248864714974,0.1365729879598658
entropy,10,2,2,log2,0.859491525423729,0.7,0.2,0.24303030303030307,0.2435125752668624,0.1365730003344477
entropy,10,5,2,log2,0.8428813559322034,0.5,0.11111111111111112,0.17636363636363636,0.17125567383032186,0.13657301270902955
entropy,10,10,2,log2,0.8430508474576272,0.5,0.11111111111111112,0.15944055944055946,0.12498235898501556,0.13657302541805985
entropy,10,2,5,log2,0.8462146892655367,0.7333333333333333,0.06666666666666667,0.10666666666666666,0.10890030238278663,0.13657303913043467
entropy,10,5,5,log2,0.8495480225988701,0.77,0.11111111111111112,0.15648351648351647,0.1528641293960545,0.13657305250836105
entropy,10,10,5,log2,0.8395480225988701,0.65,0.11111111111111112,0.17076923076923078,0.16075978622962478,0.13657313612040137
entropy,10,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657315083611993
entropy,10,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657316053511667
entropy,10,10,10,log2,0.8494915254237287,0.9,0.02222222222222222,0.03636363636363636,0.03620388442644453,0.13657316956521734
entropy,30,2,1,None,0.9463276836158192,0.8403174603174604,0.7999999999999999,0.8165978672170622,0.7875968122744474,0.13657318227424686
entropy,30,5,1,None,0.9396610169491526,0.8355555555555556,0.7555555555555555,0.7866959064327486,0.7575175420951755,0.13657319565217324
entropy,30,10,1,None,0.9498305084745763,0.8787012987012985,0.7999999999999999,0.8277089783281733,0.8062340503798613,0.13657320869565198
entropy,30,2,2,None,0.9463276836158192,0.8800000000000001,0.7555555555555555,0.8061403508771929,0.7828285526076135,0.13657322240802677
entropy,30,5,2,None,0.9396610169491526,0.8191919191919192,0.7777777777777778,0.7904575163398693,0.7606908773128241,0.13657323612040084
entropy,30,10,2,None,0.9531638418079096,0.8914285714285715,0.7999999999999999,0.8350773993808049,0.8149307218228221,0.13657324949832722
entropy,30,2,5,None,0.9564971751412429,0.8991919191919191,0.8222222222222223,0.8450292397660819,0.8302125712797164,0.13657326321070204
entropy,30,5,5,None,0.9431638418079096,0.8439393939393941,0.8222222222222223,0.8133333333333332,0.79331461192266,0.13657328695652127
entropy,30,10,5,None,0.9498305084745763,0.8709090909090909,0.8222222222222223,0.8294736842105263,0.8115728255748346,0.13657330066889609
entropy,30,2,10,None,0.929774011299435,0.7677777777777777,0.7777777777777778,0.7632414369256474,0.7286520023008551,0.13657331471571857
entropy,30,5,10,None,0.929774011299435,0.7677777777777777,0.7777777777777778,0.7632414369256474,0.7286520023008551,0.13657332842809336
entropy,30,10,10,None,0.929774011299435,0.7677777777777777,0.7777777777777778,0.7632414369256474,0.7286520023008551,0.13657334180601977
entropy,30,2,1,sqrt,0.8829378531073446,0.6392857142857143,0.5777777777777778,0.603173374613003,0.5382384417728677,0.13657335518394614
entropy,30,5,1,sqrt,0.8996610169491526,0.7107142857142857,0.5555555555555556,0.6226470588235294,0.5722353437013215,0.13657336889632096
entropy,30,10,1,sqrt,0.8930508474576271,0.6966666666666667,0.5111111111111111,0.5603778677462888,0.5280131446261316,0.13657338227424734
entropy,30,2,2,sqrt,0.8929943502824859,0.7457142857142858,0.5333333333333334,0.5636842105263158,0.5419828898192082,0.1365733953177253
entropy,30,5,2,sqrt,0.8861581920903955,0.6535714285714286,0.5111111111111112,0.5726470588235294,0.5139777661740907,0.1365734086956517
entropy,30,10,2,sqrt,0.8830508474576272,0.6717460317460316,0.5555555555555556,0.5726800976800976,0.5327911186495129,0.13657342140468198
entropy,30,2,5,sqrt,0.9063841807909604,0.7444444444444445,0.5777777777777777,0.6374269005847952,0.5997616819228317,0.1365734351170568
entropy,30,5,5,sqrt,0.8997175141242938,0.7497619047619047,0.5555555555555556,0.6237064380408034,0.5846109746077544,0.13657344816053477
entropy,30,10,5,sqrt,0.8760451977401129,0.6095238095238095,0.6444444444444445,0.6164870295944465,0.5506376288960155,0.136573471906354
entropy,30,2,10,sqrt,0.8629943502824858,0.6261904761904763,0.37777777777777777,0.43660173160173155,0.4003018733587321,0.13657348528428037
entropy,30,5,10,sqrt,0.8562711864406779,0.7714285714285715,0.2666666666666667,0.31912435390696264,0.3159548946587706,0.1365734989966552
entropy,30,10,10,sqrt,0.859491525423729,0.63,0.33333333333333337,0.372436974789916,0.3159595769457768,0.13657351237458157
entropy,30,2,1,log2,0.8395480225988701,0.5633333333333334,0.3111111111111111,0.33581225791752106,0.3009524512947973,0.13657352474916346
entropy,30,5,1,log2,0.8596610169491525,0.7714285714285715,0.3333333333333333,0.4069565217391304,0.40966877236505256,0.13657353846153827
entropy,30,10,1,log2,0.8660451977401131,0.5827777777777777,0.37777777777777777,0.37963536291709665,0.3247933226979577,0.13657355217391307
entropy,30,2,2,log2,0.8161581920903955,0.3,0.13333333333333336,0.16684491978609625,0.10094472603662545,0.136573566555184
entropy,30,5,2,log2,0.866271186440678,0.5624242424242424,0.3333333333333333,0.38510822510822507,0.3546371994877373,0.1365735792642135
entropy,30,10,2,log2,0.8527118644067798,0.7,0.08888888888888888,0.13636363636363638,0.1297329156942336,0.13657359230769225
entropy,30,2,5,log2,0.846271186440678,0.8,0.06666666666666667,0.11272727272727275,0.12783004081134866,0.13657360568561863
entropy,30,5,5,log2,0.8361016949152542,0.7066666666666668,0.04444444444444444,0.06190476190476191,0.031720581576920835,0.1365736180602005
entropy,30,10,5,log2,0.8494915254237287,0.9,0.02222222222222222,0.03636363636363636,0.03640356772446406,0.1365736314381269
entropy,30,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657364448160486
entropy,30,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657365384615394
entropy,30,10,10,log2,0.8561581920903955,0.925,0.11111111111111112,0.11764705882352941,0.10435465691240704,0.13657366321070225
entropy,50,2,1,None,0.9363276836158192,0.8103174603174603,0.7777777777777778,0.7853174603174603,0.7540466514757849,0.1365736769230763
entropy,50,5,1,None,0.9396610169491526,0.82,0.7777777777777778,0.7917440660474716,0.7612909513897336,0.13657368996655503
entropy,50,10,1,None,0.9498305084745763,0.8787012987012985,0.7999999999999999,0.8277089783281733,0.8062340503798613,0.13657370267558533
entropy,50,2,2,None,0.9329943502824859,0.8125252525252525,0.7333333333333333,0.7581746031746032,0.7291654054731881,0.13657371638795937
entropy,50,5,2,None,0.9396045197740113,0.8350649350649352,0.7555555555555555,0.7873529411764706,0.7576570755417495,0.13657372943143808
entropy,50,10,2,None,0.9531638418079096,0.906984126984127,0.7777777777777778,0.8300292397660819,0.8111573125282641,0.13657374314381215
entropy,50,2,5,None,0.9398305084745763,0.8269696969696969,0.8,0.796140350877193,0.7727404250608678,0.1365737578595315
entropy,50,5,5,None,0.9564971751412429,0.8991919191919191,0.8222222222222223,0.8450292397660819,0.8302125712797164,0.13657377023411335
entropy,50,10,5,None,0.9498305084745763,0.8709090909090909,0.8222222222222223,0.8294736842105263,0.8115728255748346,0.13657378394648817
entropy,50,2,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.13657379732441455
entropy,50,5,10,None,0.929774011299435,0.7677777777777777,0.7777777777777778,0.7632414369256474,0.7286520023008551,0.13657381103678937
entropy,50,10,10,None,0.929774011299435,0.7836507936507936,0.7555555555555555,0.7576858813700919,0.7248988141775532,0.13657382441471574
entropy,50,2,1,sqrt,0.9059887005649717,0.6985497835497836,0.6,0.6366106442577031,0.5920343559573458,0.13657383779264215
entropy,50,5,1,sqrt,0.8930508474576271,0.7257575757575758,0.6444444444444445,0.61922830792396,0.5969565487048485,0.13657385050167167
entropy,50,10,1,sqrt,0.9130508474576271,0.7876190476190476,0.6222222222222221,0.678778677462888,0.6452744707454027,0.1365738642140465
entropy,50,2,2,sqrt,0.909774011299435,0.726984126984127,0.6666666666666666,0.693171654626763,0.6428190039477512,0.13657387725752446
entropy,50,5,2,sqrt,0.9063276836158192,0.7317460317460317,0.5777777777777777,0.6354273504273504,0.5950196994512839,0.13657389063545083
entropy,50,10,2,sqrt,0.8929943502824859,0.7852813852813852,0.5111111111111112,0.5783333333333334,0.5597125413014258,0.13657390367892955
entropy,50,2,5,sqrt,0.8830508474576272,0.6333333333333334,0.6444444444444445,0.6133333333333333,0.564238403179266,0.13657391739130437
