pca_n_components,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
167,gini,100,5,2,sqrt,0.8160942760942761,0.34722222222222215,0.24444444444444446,0.2844873859366613,0.18800209779931587,1.6022550518395546
191,gini,100,5,2,sqrt,0.8026936026936027,0.2854030501089324,0.26666666666666666,0.27237654320987653,0.16195063602930213,1.6022550658862897
215,gini,100,5,2,sqrt,nan,nan,nan,nan,nan,1.6022550799332194
167,gini,100,10,2,sqrt,0.8562962962962963,0.6055088702147525,0.35555555555555557,0.42577561327561325,0.37952637139559364,1.6022550882942925
191,gini,100,10,2,sqrt,0.7793939393939394,0.2074074074074074,0.13333333333333333,0.16111111111111112,0.041975399742897074,1.6022551026756728
215,gini,100,10,2,sqrt,nan,nan,nan,nan,nan,1.6022551163879573
167,gini,100,2,5,sqrt,0.8161279461279461,0.33431372549019606,0.2222222222222222,0.2496376811594203,0.16654538160510315,1.6022551244147742
191,gini,100,2,5,sqrt,0.8159932659932659,0.3962148962148962,0.37777777777777777,0.37671957671957673,0.2765196591420818,1.6022551384615091
215,gini,100,2,5,sqrt,nan,nan,nan,nan,nan,1.602255152508439
167,gini,100,5,5,sqrt,0.8092592592592592,0.2977855477855478,0.2222222222222222,0.2521102086319477,0.14990922481224725,1.6022551608697067
191,gini,100,5,5,sqrt,0.8594949494949495,0.5,0.39999999999999997,0.42099567099567103,0.3620892308322446,1.6022551749164415
215,gini,100,5,5,sqrt,nan,nan,nan,nan,nan,1.6022551889631766
167,gini,100,10,5,sqrt,0.805959595959596,0.25961538461538464,0.15555555555555556,0.19254658385093168,0.09636770280415523,1.6022551983277964
191,gini,100,10,5,sqrt,0.8028956228956229,0.3932773109243697,0.37777777777777777,0.37527777777777777,0.2659666357259766,1.6022552123747262
215,gini,100,10,5,sqrt,nan,nan,nan,nan,nan,1.6022552270903625
167,gini,100,2,10,sqrt,0.7691582491582492,0.24233716475095787,0.2888888888888889,0.24438832772166108,0.12594551698058312,1.6022552351171795
191,gini,100,2,10,sqrt,0.8227609427609428,0.27777777777777773,0.17777777777777778,0.19138755980861244,0.1266529508937865,1.6022552501672667
215,gini,100,2,10,sqrt,nan,nan,nan,nan,nan,1.6022552645486472
167,gini,100,5,10,sqrt,0.8127609427609427,0.24722222222222223,0.15555555555555556,0.18577563070316694,0.09537524461201803,1.6022552732441708
191,gini,100,5,10,sqrt,0.8293939393939395,0.3952380952380952,0.2222222222222222,0.26411483253588514,0.19914697783151572,1.6022552876255511
215,gini,100,5,10,sqrt,nan,nan,nan,nan,nan,1.602255302006737
167,gini,100,10,10,sqrt,0.8260942760942761,0.3444444444444444,0.26666666666666666,0.293968253968254,0.2055481707001757,1.6022553103680046
191,gini,100,10,10,sqrt,0.826026936026936,0.39829059829059826,0.3111111111111111,0.34828924162257496,0.25299080182627337,1.6022553237458383
215,gini,100,10,10,sqrt,nan,nan,nan,nan,nan,1.602255337792768
167,gini,100,2,1,log2,0.7893265993265993,0.25661375661375657,0.22222222222222224,0.23563218390804597,0.1168447020271499,1.602255346153841
191,gini,100,2,1,log2,0.7926936026936028,0.30994152046783624,0.2888888888888889,0.2955700798838054,0.17713753369893515,1.6022553919733933
215,gini,100,2,1,log2,nan,nan,nan,nan,nan,1.6022554063545789
167,gini,100,5,1,log2,0.826026936026936,0.39814814814814814,0.2888888888888889,0.3333333333333333,0.24114573372350848,1.6022554150502972
191,gini,100,5,1,log2,0.775925925925926,0.2532051282051282,0.3111111111111111,0.2728937728937729,0.14806791215213627,1.6022554290970323
215,gini,100,5,1,log2,nan,nan,nan,nan,nan,1.602255443143962
167,gini,100,10,1,log2,0.822895622895623,0.39303359683794464,0.4666666666666666,0.42026903487005357,0.3234940552713219,1.6022554518394858
191,gini,100,10,1,log2,0.8293939393939395,0.32857142857142857,0.15555555555555556,0.2098814229249012,0.14150192409402393,1.602255465217514
215,gini,100,10,1,log2,nan,nan,nan,nan,nan,1.6022554789297982
167,gini,100,2,2,log2,0.8159932659932659,0.39444444444444443,0.35555555555555557,0.3728395061728395,0.26656109363628283,1.6022554879599675
191,gini,100,2,2,log2,0.8193939393939395,0.2333333333333333,0.044444444444444446,0.07254901960784314,0.021694294924878413,1.6022555030100547
215,gini,100,2,2,log2,nan,nan,nan,nan,nan,1.6022555170569843
167,gini,100,5,2,log2,0.8426599326599327,0.37393162393162394,0.3111111111111111,0.3395061728395062,0.25707342144170514,1.6022555250836066
191,gini,100,5,2,log2,0.8061616161616162,0.42727272727272725,0.22222222222222224,0.2673101673101673,0.19443859037864974,1.6022555391305362
215,gini,100,5,2,log2,nan,nan,nan,nan,nan,1.6022555528428206
167,gini,100,10,2,log2,0.8428282828282829,0.6523809523809524,0.24444444444444446,0.2749425287356322,0.21804845058126418,1.6022555608696376
191,gini,100,10,2,log2,0.8193602693602693,0.2976190476190476,0.13333333333333333,0.18351214003387917,0.1078650565440943,1.6022555752508234
215,gini,100,10,2,log2,nan,nan,nan,nan,nan,1.6022555896322037
167,gini,100,2,5,log2,0.8294276094276095,0.3055555555555555,0.1111111111111111,0.1620718462823726,0.1052656106113501,1.602255597658826
191,gini,100,2,5,log2,0.8462289562289561,0.5014619883040936,0.4000000000000001,0.424940346508974,0.35419105228010767,1.6022556117057558
215,gini,100,2,5,log2,nan,nan,nan,nan,nan,1.6022556260869414
167,gini,100,5,5,log2,0.8194612794612794,0.2962962962962963,0.13333333333333333,0.1759259259259259,0.10490632572837295,1.6022556337793077
191,gini,100,5,5,log2,0.7859259259259259,0.26150793650793647,0.20000000000000004,0.2218224221222722,0.10448574558912586,1.6022556478262375
215,gini,100,5,5,log2,nan,nan,nan,nan,nan,1.6022556618729724
167,gini,100,10,5,log2,0.8227946127946127,0.3769063180827887,0.26666666666666666,0.2996031746031746,0.215095788558309,1.6022556698997894
191,gini,100,10,5,log2,0.8192929292929293,0.2968253968253968,0.31111111111111106,0.2887830687830688,0.19895610373957684,1.6022556836120738
215,gini,100,10,5,log2,nan,nan,nan,nan,nan,1.6022556979934541
167,gini,100,2,10,log2,0.8393939393939394,0.6282051282051282,0.15555555555555556,0.1892230576441103,0.15094853390529137,1.6022557083612314
191,gini,100,2,10,log2,0.8360942760942761,0.3888888888888889,0.24444444444444444,0.2943025841576566,0.21984277192873694,1.602255732107037
215,gini,100,2,10,log2,nan,nan,nan,nan,nan,1.6022557548494905
167,gini,100,5,10,log2,0.8394276094276094,0.5648148148148148,0.1111111111111111,0.14619883040935672,0.1052299338955377,1.602255764548561
191,gini,100,5,10,log2,0.8092929292929293,0.09722222222222221,0.044444444444444446,0.06073153899240855,-0.023381989485307467,1.602255778595296
215,gini,100,5,10,log2,nan,nan,nan,nan,nan,1.602255793311127
167,gini,100,10,10,log2,0.8495286195286195,0.3666666666666667,0.20000000000000004,0.24814814814814815,0.20274112829035174,1.602255801337944
191,gini,100,10,10,log2,0.826060606060606,0.06666666666666667,0.022222222222222223,0.03333333333333333,-0.028303357035111568,1.6022558157191298
215,gini,100,10,10,log2,nan,nan,nan,nan,nan,1.6022558304347663
167,gini,300,2,1,None,0.836026936026936,0.4484848484848485,0.37777777777777777,0.40816714150047484,0.3167436107504357,1.6022558391304846
191,gini,300,2,1,None,0.8427272727272728,0.45959595959595956,0.37777777777777777,0.4092224979321754,0.32583391452170457,1.602255853846121
215,gini,300,2,1,None,nan,nan,nan,nan,nan,1.6022558675586
167,gini,300,5,1,None,0.8358922558922558,0.4916666666666667,0.3333333333333333,0.39094904160822813,0.31098538066410825,1.602255875585417
191,gini,300,5,1,None,0.8393602693602693,0.4461538461538461,0.3333333333333333,0.38000000000000006,0.29536165921221685,1.6022558906355042
215,gini,300,5,1,None,nan,nan,nan,nan,nan,1.6022559050166898
167,gini,300,10,1,None,0.8427272727272728,0.4235294117647059,0.3333333333333333,0.36000000000000004,0.28586678350309347,1.6022559140468589
191,gini,300,10,1,None,0.8326262626262627,0.42948717948717946,0.3333333333333333,0.37407407407407406,0.2830938498536045,1.60225592876269
215,gini,300,10,1,None,nan,nan,nan,nan,nan,1.6022559424749743
167,gini,300,2,2,None,0.8526936026936026,0.4707070707070707,0.3111111111111111,0.37225885225885236,0.30450728901665275,1.6022559515051435
191,gini,300,2,2,None,0.8493939393939395,0.5116883116883116,0.3111111111111111,0.3837762237762237,0.31768290744895517,1.6022559665552307
215,gini,300,2,2,None,nan,nan,nan,nan,nan,1.602255980936611
167,gini,300,5,2,None,0.8460606060606061,0.48787878787878797,0.35555555555555557,0.4107122507122507,0.33040347161281175,1.6022559899665854
191,gini,300,5,2,None,0.8394276094276094,0.43333333333333335,0.3111111111111111,0.3523809523809524,0.27602755881223545,1.6022560040135152
215,gini,300,5,2,None,nan,nan,nan,nan,nan,1.60225601806025
167,gini,300,10,2,None,0.8326936026936026,0.3111111111111111,0.20000000000000004,0.24333333333333332,0.1649470633245064,1.6022560264215178
191,gini,300,10,2,None,0.8226599326599326,0.335978835978836,0.2222222222222222,0.26430976430976433,0.1761989386820109,1.6022560404682529
215,gini,300,10,2,None,nan,nan,nan,nan,nan,1.6022560545151825
167,gini,300,2,5,None,0.846026936026936,0.4777777777777778,0.4444444444444444,0.45968497232865047,0.3710747139735801,1.602256062541805
191,gini,300,2,5,None,0.8293602693602694,0.4236111111111111,0.39999999999999997,0.4102226067372527,0.31173782258077964,1.6022560769231853
215,gini,300,2,5,None,nan,nan,nan,nan,nan,1.6022560909699204
167,gini,300,5,5,None,0.8426936026936027,0.47070707070707063,0.39999999999999997,0.43038936372269704,0.3428874016001089,1.602256099331188
191,gini,300,5,5,None,0.8426936026936027,0.4682539682539682,0.4222222222222222,0.443593018305662,0.3533353701703317,1.6022561130434723
215,gini,300,5,5,None,nan,nan,nan,nan,nan,1.6022561267559514
167,gini,300,10,5,None,0.836026936026936,0.38758169934640524,0.37777777777777777,0.37480158730158736,0.28805578727772674,1.602256135451475
191,gini,300,10,5,None,0.8293602693602694,0.42063492063492064,0.37777777777777777,0.39761600681140913,0.29952816866794335,1.6022561498328554
215,gini,300,10,5,None,nan,nan,nan,nan,nan,1.6022561732442102
167,gini,300,2,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022561856186917
191,gini,300,2,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022562197324692
215,gini,300,2,10,None,nan,nan,nan,nan,nan,1.602256248829486
167,gini,300,5,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.602256264214024
191,gini,300,5,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022562993311535
215,gini,300,5,10,None,nan,nan,nan,nan,nan,1.602256433110463
167,gini,300,10,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022564662208882
191,gini,300,10,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022564933110062
215,gini,300,10,10,None,nan,nan,nan,nan,nan,1.6022565200668681
167,gini,300,2,1,sqrt,0.8262289562289563,0.4666666666666666,0.4444444444444444,0.43210702341137125,0.34658722319737273,1.60225653511715
191,gini,300,2,1,sqrt,0.8127609427609427,0.3758333333333333,0.4222222222222222,0.3778167367928939,0.2841096233870966,1.60225663846164
215,gini,300,2,1,sqrt,nan,nan,nan,nan,nan,1.6022566628763468
167,gini,300,5,1,sqrt,0.8461952861952863,0.5142857142857142,0.3111111111111111,0.3757575757575758,0.313654548710911,1.6022566772575324
191,gini,300,5,1,sqrt,0.8227272727272728,0.37264957264957266,0.26666666666666666,0.30904761904761907,0.21590830104829103,1.602256701003338
215,gini,300,5,1,sqrt,nan,nan,nan,nan,nan,1.6022567257524958
167,gini,300,10,1,sqrt,0.7994276094276094,0.3088235294117647,0.2222222222222222,0.24944885361552027,0.14604394864457068,1.6022567397994254
191,gini,300,10,1,sqrt,0.7827272727272727,0.2702589807852966,0.24444444444444446,0.25033806626098715,0.1288269341451136,1.6022567652174844
215,gini,300,10,1,sqrt,nan,nan,nan,nan,nan,1.6022567899666422
167,gini,300,2,2,sqrt,0.7893939393939394,0.2111111111111111,0.15555555555555556,0.17160493827160495,0.06189280177245655,1.602256836454901
191,gini,300,2,2,sqrt,0.8028282828282829,0.36904761904761907,0.26666666666666666,0.28035606257021867,0.19117487597624602,1.6022568839465121
215,gini,300,2,2,sqrt,nan,nan,nan,nan,nan,1.6022569150502333
167,gini,300,5,2,sqrt,0.8326936026936026,0.3650793650793651,0.1111111111111111,0.16187080892963246,0.12159952057514783,1.6022569331103769
191,gini,300,5,2,sqrt,0.8161616161616162,0.25,0.06666666666666667,0.10526315789473684,0.044241822395250145,1.6022569903010584
215,gini,300,5,2,sqrt,nan,nan,nan,nan,nan,1.6022571187291565
167,gini,300,10,2,sqrt,0.8227609427609428,0.36944444444444446,0.22222222222222224,0.2647342995169082,0.18703935670962657,1.602257159866204
191,gini,300,10,2,sqrt,0.8395286195286195,0.48174603174603176,0.3111111111111111,0.36138782460621544,0.2930114216954218,1.602257279264328
215,gini,300,10,2,sqrt,nan,nan,nan,nan,nan,1.6022573076924433
167,gini,300,2,5,sqrt,0.806026936026936,0.35714285714285715,0.24444444444444444,0.27442123094297005,0.18175626690018007,1.602257345484984
191,gini,300,2,5,sqrt,0.8026936026936027,0.2929292929292929,0.2222222222222222,0.2526115859449193,0.1433321440859504,1.60225739063544
215,gini,300,2,5,sqrt,nan,nan,nan,nan,nan,1.6022574143812456
167,gini,300,5,5,sqrt,0.7824579124579124,0.27677224736048267,0.22222222222222224,0.24345238095238098,0.12086217265238473,1.6022574290970768
191,gini,300,5,5,sqrt,0.7791919191919193,0.18318523581681476,0.17777777777777778,0.17359111476758535,0.05320761245229044,1.602257450836178
215,gini,300,5,5,sqrt,nan,nan,nan,nan,nan,1.6022574709030257
167,gini,300,10,5,sqrt,0.8327272727272726,0.4077380952380952,0.37777777777777777,0.383186705767351,0.2941451087478143,1.6022574836121526
191,gini,300,10,5,sqrt,0.8227609427609428,0.38730158730158726,0.3111111111111111,0.34336313324819073,0.24555798510618085,1.602257506354606
215,gini,300,10,5,sqrt,nan,nan,nan,nan,nan,1.6022575274248059
167,gini,300,2,10,sqrt,0.8225589225589226,0.43217893217893216,0.24444444444444446,0.30812397479064146,0.2266175059879109,1.6022575394650314
191,gini,300,2,10,sqrt,0.8259932659932661,0.38095238095238093,0.022222222222222223,0.030303030303030304,-0.022224250743829457,1.6022575605352312
215,gini,300,2,10,sqrt,nan,nan,nan,nan,nan,1.6022575822743326
167,gini,300,5,10,sqrt,0.8328956228956228,0.2888888888888889,0.13333333333333333,0.18031746031746032,0.12313131394626227,1.602257594648814
191,gini,300,5,10,sqrt,0.8094949494949496,0.16666666666666666,0.044444444444444446,0.07017543859649122,-0.0021841020595511074,1.6022576217391267
215,gini,300,5,10,sqrt,nan,nan,nan,nan,nan,1.6022576431437772
167,gini,300,10,10,sqrt,0.8760606060606061,0.48701298701298706,0.39999999999999997,0.43766578249336874,0.38002466245528915,1.6022576561873547
191,gini,300,10,10,sqrt,0.8193939393939395,0.3206349206349206,0.19999999999999998,0.23535353535353531,0.15363686836244572,1.6022576792642589
215,gini,300,10,10,sqrt,nan,nan,nan,nan,nan,1.6022577000000082
167,gini,300,2,1,log2,0.8260942760942761,0.4120879120879121,0.4000000000000001,0.40521214047354204,0.3040344624873888,1.6022577130435858
191,gini,300,2,1,log2,0.8060606060606061,0.32478632478632474,0.26666666666666666,0.2896825396825397,0.1822521207803034,1.6022577341137856
215,gini,300,2,1,log2,nan,nan,nan,nan,nan,1.602257755518436
167,gini,300,5,1,log2,0.8261279461279462,0.34814814814814815,0.24444444444444446,0.27777777777777773,0.19486493640588742,1.6022577675586616
191,gini,300,5,1,log2,0.8227272727272728,0.27037037037037037,0.13333333333333333,0.1761904761904762,0.10076912877297235,1.6022577886288616
215,gini,300,5,1,log2,nan,nan,nan,nan,nan,1.6022578096990614
167,gini,300,10,1,log2,0.8095959595959595,0.3047619047619048,0.19999999999999998,0.22770562770562772,0.14302846004447992,1.6022578227424442
191,gini,300,10,1,log2,0.8227609427609428,0.39087301587301587,0.2888888888888889,0.3287615451533492,0.23519701358628034,1.6022578441472894
215,gini,300,10,1,log2,nan,nan,nan,nan,nan,1.6022578655519402
167,gini,300,2,2,log2,0.8294949494949496,0.4230769230769231,0.3111111111111111,0.3540372670807453,0.26538416477641275,1.6022578779264216
191,gini,300,2,2,log2,0.8092929292929293,0.36470588235294116,0.2222222222222222,0.2575,0.17237025550149007,1.602257899665523
215,gini,300,2,2,log2,nan,nan,nan,nan,nan,1.6022579204014669
167,gini,300,5,2,log2,0.8092929292929293,0.29760348583877994,0.26666666666666666,0.27555555555555555,0.1717550546728588,1.6022579327759483
191,gini,300,5,2,log2,0.8060942760942761,0.19913419913419914,0.15555555555555556,0.1741821396993811,0.07703215195190784,1.6022579535116974
215,gini,300,5,2,log2,nan,nan,nan,nan,nan,1.6022579742476413
167,gini,300,10,2,log2,0.8126936026936026,0.1851851851851852,0.08888888888888889,0.11904761904761903,0.03553833824086345,1.6022579866221227
191,gini,300,10,2,log2,0.8195286195286196,0.29304029304029305,0.17777777777777778,0.21645021645021645,0.1324619221073774,1.6022580076923227
215,gini,300,10,2,log2,nan,nan,nan,nan,nan,1.6022580297658746
167,gini,300,2,5,log2,0.8192929292929293,0.3055555555555555,0.13333333333333333,0.17460317460317457,0.10734119491336504,1.6022580418061
191,gini,300,2,5,log2,0.8294612794612793,0.34761904761904755,0.08888888888888889,0.1361853832442068,0.09812483968342563,1.6022580628763
215,gini,300,2,5,log2,nan,nan,nan,nan,nan,1.6022580836120492
167,gini,300,5,5,log2,0.8328282828282828,0.425,0.3333333333333333,0.3566184649610679,0.27669314549568086,1.602258096321176
191,gini,300,5,5,log2,0.8294949494949494,0.3666666666666667,0.17777777777777778,0.2058823529411765,0.15526763854591227,1.6022581163880238
215,gini,300,5,5,log2,nan,nan,nan,nan,nan,1.6022581367893223
167,gini,300,10,5,log2,0.7891919191919192,0.1623931623931624,0.13333333333333333,0.14638447971781304,0.03191752464161706,1.6022581491639984
191,gini,300,10,5,log2,0.7993265993265993,0.08333333333333333,0.044444444444444446,0.057971014492753624,-0.04033616789941055,1.6022581698997476
215,gini,300,10,5,log2,nan,nan,nan,nan,nan,1.6022581906354967
167,gini,300,2,10,log2,0.8160942760942761,0.17857142857142858,0.06666666666666667,0.09569377990430622,0.021420913230623128,1.6022582030101729
191,gini,300,2,10,log2,0.8127946127946127,0.23232323232323235,0.1111111111111111,0.1396011396011396,0.061577064195759756,1.6022582244148236
215,gini,300,2,10,log2,nan,nan,nan,nan,nan,1.6022582468228261
167,gini,300,5,10,log2,0.8260942760942761,0.25,0.06666666666666667,0.10387078808131439,0.05281636437876481,1.6022582591973078
191,gini,300,5,10,log2,0.8494612794612794,0.46428571428571425,0.19999999999999998,0.277511961722488,0.23462414955749647,1.602258281605505
215,gini,300,5,10,log2,nan,nan,nan,nan,nan,1.6022583033446063
167,gini,300,10,10,log2,0.8727946127946128,0.6666666666666666,0.3111111111111111,0.4171428571428571,0.3937784777430205,1.60225831672244
191,gini,300,10,10,log2,0.8060606060606061,0.32634032634032634,0.26666666666666666,0.29304029304029305,0.18351408153657886,1.6022583377926398
215,gini,300,10,10,log2,nan,nan,nan,nan,nan,1.6022583585285837
167,gini,500,2,1,None,0.8226599326599326,0.3808922558922559,0.3111111111111111,0.33843396746622556,0.24224095734195208,1.602258370903065
191,gini,500,2,1,None,0.8325925925925927,0.41774891774891776,0.3333333333333333,0.3685234305923961,0.2776021560453442,1.6022584622073295
215,gini,500,2,1,None,nan,nan,nan,nan,nan,1.602258485618879
167,gini,500,5,1,None,0.8157912457912458,0.4240215924426451,0.35555555555555557,0.3812885154061625,0.27918488089707755,1.6022584989967126
191,gini,500,5,1,None,0.8326262626262627,0.41190476190476194,0.26666666666666666,0.3213468013468014,0.23990743025229608,1.6022585200669126
215,gini,500,5,1,None,nan,nan,nan,nan,nan,1.602258541471563
167,gini,500,10,1,None,0.8560606060606061,0.47878787878787876,0.3111111111111111,0.3728205128205128,0.31004330994859236,1.6022585545151407
191,gini,500,10,1,None,0.8660606060606061,0.5333333333333333,0.3333333333333333,0.40666666666666673,0.3526864362146529,1.6022585759197914
215,gini,500,10,1,None,nan,nan,nan,nan,nan,1.6022585963210898
167,gini,500,2,2,None,0.835993265993266,0.4055137844611529,0.35555555555555557,0.36677361853832435,0.2841532878278864,1.602258609699118
191,gini,500,2,2,None,0.8360606060606061,0.45042735042735044,0.37777777777777777,0.407936507936508,0.31734831942133085,1.6022586301004165
215,gini,500,2,2,None,nan,nan,nan,nan,nan,1.6022586521739686
167,gini,500,5,2,None,0.8293939393939395,0.4393162393162393,0.35555555555555557,0.39015873015873015,0.2961780729226069,1.6022586648830954
191,gini,500,5,2,None,0.8660942760942761,0.5674242424242424,0.37777777777777777,0.4520847268673356,0.3910858760111405,1.6022586856188445
215,gini,500,5,2,None,nan,nan,nan,nan,nan,1.6022587063545937
167,gini,500,10,2,None,0.8493265993265994,0.5121693121693122,0.2888888888888889,0.3670707070707071,0.3053357597034691,1.6022587187290753
191,gini,500,10,2,None,0.846026936026936,0.38518518518518513,0.24444444444444446,0.2988888888888889,0.2301867246245178,1.6022587394650192
215,gini,500,10,2,None,nan,nan,nan,nan,nan,1.602258761538571
167,gini,500,2,5,None,0.8426936026936027,0.41269841269841273,0.39999999999999997,0.397472259541225,0.31538997358246484,1.6022587732441511
191,gini,500,2,5,None,0.836026936026936,0.4444444444444444,0.4444444444444444,0.44150315414683233,0.34768503163252934,1.6022587953177032
215,gini,500,2,5,None,nan,nan,nan,nan,nan,1.602258816053647
167,gini,500,5,5,None,0.826026936026936,0.40845959595959597,0.35555555555555557,0.3775081947124958,0.2798588706760498,1.6022588277592271
191,gini,500,5,5,None,0.836026936026936,0.4444444444444444,0.4222222222222222,0.4317279830813387,0.3372016697204521,1.6022588481605256
215,gini,500,5,5,None,nan,nan,nan,nan,nan,1.6022588688964694
167,gini,500,10,5,None,0.846026936026936,0.4740740740740741,0.4888888888888889,0.4785634118967452,0.3904827418284485,1.6022588802675988
191,gini,500,10,5,None,0.8393602693602693,0.3986928104575163,0.37777777777777777,0.3801655719759169,0.2957004244226305,1.6022589013377986
215,gini,500,10,5,None,nan,nan,nan,nan,nan,1.6022589612040858
167,gini,500,2,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022589859532435
191,gini,500,2,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.602259009699049
215,gini,500,2,10,None,nan,nan,nan,nan,nan,1.602259030769249
167,gini,500,5,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022590441472773
191,gini,500,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022590665552798
215,gini,500,5,10,None,nan,nan,nan,nan,nan,1.602259088628832
167,gini,500,10,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.602259101337764
191,gini,500,10,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022591240804123
215,gini,500,10,10,None,nan,nan,nan,nan,nan,1.6022591481606685
167,gini,500,2,1,sqrt,0.8227609427609428,0.4187198067632851,0.4222222222222222,0.40508517670989064,0.3128609592843009,1.6022591618729527
191,gini,500,2,1,sqrt,0.7824915824915825,0.311965811965812,0.3333333333333333,0.311352002408913,0.191815226080412,1.6022591856187582
215,gini,500,2,1,sqrt,nan,nan,nan,nan,nan,1.6022592100334654
167,gini,500,5,1,sqrt,0.805993265993266,0.32007575757575757,0.24444444444444446,0.2714064803826375,0.1679849666337784,1.602259223077043
191,gini,500,5,1,sqrt,0.8026599326599326,0.3476621417797889,0.39999999999999997,0.36904761904761907,0.2558519189110342,1.6022592464883978
215,gini,500,5,1,sqrt,nan,nan,nan,nan,nan,1.6022592712375554
167,gini,500,10,1,sqrt,0.8226599326599326,0.36923076923076925,0.2888888888888889,0.3142857142857143,0.22387272909285857,1.602259287959896
191,gini,500,10,1,sqrt,0.7993602693602693,0.35555555555555557,0.39999999999999997,0.3688509021842355,0.2569910780660531,1.6022593113712509
215,gini,500,10,1,sqrt,nan,nan,nan,nan,nan,1.6022593357859578
167,gini,500,2,2,sqrt,0.816127946127946,0.3837535014005602,0.3111111111111111,0.3330067920585162,0.23685926023253165,1.6022593508362397
191,gini,500,2,2,sqrt,0.8293265993265994,0.37861952861952863,0.37777777777777777,0.36764346764346767,0.2776042580810019,1.6022593732442423
215,gini,500,2,2,sqrt,nan,nan,nan,nan,nan,1.6022593959866958
167,gini,500,5,2,sqrt,0.8393602693602693,0.44841269841269843,0.35555555555555557,0.37232574189095935,0.30282348147369903,1.6022594080267265
191,gini,500,5,2,sqrt,0.8494612794612794,0.4666666666666666,0.24444444444444446,0.3103703703703704,0.2593562657574425,1.6022594294315717
215,gini,500,5,2,sqrt,nan,nan,nan,nan,nan,1.602259450167321
167,gini,500,10,2,sqrt,0.8227609427609428,0.3234265734265734,0.2222222222222222,0.25303643724696356,0.16940903217666436,1.6022594625418025
191,gini,500,10,2,sqrt,0.7692592592592593,0.2605680868838764,0.26666666666666666,0.2626549470362858,0.12682794056213192,1.6022594842809037
215,gini,500,10,2,sqrt,nan,nan,nan,nan,nan,1.6022595063546505
167,gini,500,2,5,sqrt,0.785959595959596,0.30969696969696975,0.4222222222222222,0.3488288288288288,0.23518541121588799,1.6022595193980333
191,gini,500,2,5,sqrt,0.8194276094276094,0.36944444444444446,0.26666666666666666,0.3047342995169082,0.2112916475275797,1.6022595391304304
215,gini,500,2,5,sqrt,nan,nan,nan,nan,nan,1.6022595598663742
167,gini,500,5,5,sqrt,0.8127609427609427,0.3055555555555556,0.24444444444444444,0.26631393298059963,0.1673752897130111,1.602259571906405
191,gini,500,5,5,sqrt,0.8261279461279462,0.38003663003663,0.3111111111111111,0.3387591918326551,0.2445107183421639,1.602259593979957
215,gini,500,5,5,sqrt,nan,nan,nan,nan,nan,1.6022596173913117
167,gini,500,10,5,sqrt,0.7959259259259258,0.22023809523809523,0.24444444444444444,0.21445221445221443,0.11393721316244428,1.6022596277592838
191,gini,500,10,5,sqrt,0.806026936026936,0.26944444444444443,0.17777777777777778,0.20759144237405106,0.11126746766925392,1.6022596424749203
215,gini,500,10,5,sqrt,nan,nan,nan,nan,nan,1.6022596568563006
167,gini,500,2,10,sqrt,0.8528956228956229,0.6388888888888888,0.20000000000000004,0.29606625258799174,0.2887199781908786,1.6022596652173737
191,gini,500,2,10,sqrt,0.7956565656565656,0.5112781954887219,0.11111111111111112,0.13012477718360071,0.050390536921205514,1.6022596802676554
215,gini,500,2,10,sqrt,nan,nan,nan,nan,nan,1.6022596973244467
167,gini,500,5,10,sqrt,0.8192929292929293,0.3428571428571428,0.2222222222222222,0.2579310344827586,0.17357422877112894,1.6022597056857144
191,gini,500,5,10,sqrt,0.8193265993265993,0.24074074074074073,0.2222222222222222,0.2275985663082437,0.13480143194049218,1.6022597197324495
215,gini,500,5,10,sqrt,nan,nan,nan,nan,nan,1.6022597334449284
167,gini,500,10,10,sqrt,0.8495286195286195,0.5222222222222223,0.11111111111111112,0.17995642701525053,0.1848790764790562,1.602259742474903
191,gini,500,10,10,sqrt,0.846026936026936,0.46507936507936504,0.3111111111111111,0.36843995510662175,0.29572541376715655,1.6022597565218326
215,gini,500,10,10,sqrt,nan,nan,nan,nan,nan,1.602259771237469
