n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
9,uniform,cosine,1,0.2,0.6721311475409836,0.2222222222222222,0.4,0.2857142857142857,0.10186486303790311
9,uniform,cosine,1,0.30000000000000004,0.7704918032786885,0.25,0.2,0.2222222222222222,0.09031944787091532
9,uniform,cosine,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
9,uniform,cosine,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,uniform,cosine,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,cosine,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,cosine,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,cosine,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,cosine,2,0.1,0.55,0.2571428571428571,0.9,0.4,0.2872529994870127
9,uniform,cosine,2,0.2,0.6833333333333333,0.30434782608695654,0.7,0.42424242424242425,0.29127540765095955
9,uniform,cosine,2,0.30000000000000004,0.75,0.35294117647058826,0.6,0.4444444444444444,0.3142750544499534
9,uniform,cosine,2,0.4,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
9,uniform,cosine,2,0.5,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
9,uniform,cosine,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,cosine,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,cosine,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,cosine,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,cosine,3,0.1,0.4666666666666667,0.1891891891891892,0.7777777777777778,0.30434782608695654,0.13920285090358006
9,uniform,cosine,3,0.2,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
9,uniform,cosine,3,0.30000000000000004,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
9,uniform,cosine,3,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,uniform,cosine,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,uniform,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,4,0.1,0.48333333333333334,0.225,1.0,0.3673469387755102,0.2970442628930023
9,uniform,cosine,4,0.2,0.7833333333333333,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.43797817080236756
9,uniform,cosine,4,0.30000000000000004,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
9,uniform,cosine,4,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,uniform,cosine,4,0.5,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,4,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,4,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,5,0.1,0.5166666666666667,0.2222222222222222,0.8888888888888888,0.35555555555555557,0.24772017853917946
9,uniform,cosine,5,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
9,uniform,cosine,5,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
9,uniform,cosine,5,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
9,uniform,cosine,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,uniform,cosine,5,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,5,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,cosine,5,0.9,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,1,0.1,0.7049180327868853,0.3181818181818182,0.7,0.4375,0.31292597458460425
9,uniform,euclidean,1,0.2,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
9,uniform,euclidean,1,0.30000000000000004,0.8360655737704918,0.5,0.3,0.375,0.29982169389212354
9,uniform,euclidean,1,0.4,0.8360655737704918,0.5,0.1,0.16666666666666666,0.1671312898965338
9,uniform,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,uniform,euclidean,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
9,uniform,euclidean,2,0.1,0.5833333333333334,0.17391304347826086,0.4,0.24242424242424243,0.015330284613208399
9,uniform,euclidean,2,0.2,0.7166666666666667,0.23076923076923078,0.3,0.2608695652173913,0.09046162753149249
9,uniform,euclidean,2,0.30000000000000004,0.7833333333333333,0.2857142857142857,0.2,0.23529411764705882,0.11609086505314302
9,uniform,euclidean,2,0.4,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
9,uniform,euclidean,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,euclidean,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
9,uniform,euclidean,3,0.1,0.7,0.30434782608695654,0.7777777777777778,0.4375,0.3408069797984201
9,uniform,euclidean,3,0.2,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
9,uniform,euclidean,3,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
9,uniform,euclidean,3,0.4,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
9,uniform,euclidean,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,uniform,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,4,0.1,0.65,0.2692307692307692,0.7777777777777778,0.4,0.2919983981151589
9,uniform,euclidean,4,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
9,uniform,euclidean,4,0.30000000000000004,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
9,uniform,euclidean,4,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
9,uniform,euclidean,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,uniform,euclidean,4,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,5,0.1,0.75,0.3125,0.5555555555555556,0.4,0.2744302150984869
9,uniform,euclidean,5,0.2,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
9,uniform,euclidean,5,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
9,uniform,euclidean,5,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
9,uniform,euclidean,5,0.5,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,5,0.6,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,5,0.8,0.85,1.0,0.0,0.0,0.0
9,uniform,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
9,distance,cosine,1,0.1,0.7377049180327869,0.36363636363636365,0.8,0.5,0.40514087530760357
9,distance,cosine,1,0.2,0.7540983606557377,0.3076923076923077,0.4,0.34782608695652173,0.20208192416047058
9,distance,cosine,1,0.30000000000000004,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
9,distance,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
9,distance,cosine,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
9,distance,cosine,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
9,distance,cosine,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,cosine,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,cosine,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,cosine,2,0.1,0.6666666666666666,0.32142857142857145,0.9,0.47368421052631576,0.3884492980336779
9,distance,cosine,2,0.2,0.7666666666666667,0.4,0.8,0.5333333333333333,0.44271887242357305
9,distance,cosine,2,0.30000000000000004,0.8333333333333334,0.5,0.7,0.5833333333333334,0.493435163795169
9,distance,cosine,2,0.4,0.8833333333333333,0.7142857142857143,0.5,0.5882352941176471,0.5340179792444579
9,distance,cosine,2,0.5,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
9,distance,cosine,2,0.6,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
9,distance,cosine,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,cosine,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,cosine,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,cosine,3,0.1,0.6333333333333333,0.25925925925925924,0.7777777777777778,0.3888888888888889,0.276775772492491
9,distance,cosine,3,0.2,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
9,distance,cosine,3,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
9,distance,cosine,3,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
9,distance,cosine,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,distance,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
9,distance,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
9,distance,cosine,4,0.1,0.7166666666666667,0.34615384615384615,1.0,0.5142857142857142,0.48038446141526137
9,distance,cosine,4,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
9,distance,cosine,4,0.30000000000000004,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
9,distance,cosine,4,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
9,distance,cosine,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
9,distance,cosine,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,5,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
9,distance,cosine,5,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
9,distance,cosine,5,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,cosine,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,cosine,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,cosine,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,cosine,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,cosine,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,1,0.1,0.7704918032786885,0.3888888888888889,0.7,0.5,0.3931347057869073
9,distance,euclidean,1,0.2,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
9,distance,euclidean,1,0.30000000000000004,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
9,distance,euclidean,1,0.4,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
9,distance,euclidean,2,0.1,0.6833333333333333,0.23529411764705882,0.4,0.2962962962962963,0.11578554637629863
9,distance,euclidean,2,0.2,0.75,0.3076923076923077,0.4,0.34782608695652173,0.19901558056928348
9,distance,euclidean,2,0.30000000000000004,0.8,0.375,0.3,0.3333333333333333,0.2192645048267573
9,distance,euclidean,2,0.4,0.85,0.6666666666666666,0.2,0.3076923076923077,0.30779350562554625
9,distance,euclidean,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,euclidean,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,euclidean,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
9,distance,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
9,distance,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
9,distance,euclidean,3,0.1,0.75,0.35,0.7777777777777778,0.4827586206896552,0.3960590171906697
9,distance,euclidean,3,0.2,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
9,distance,euclidean,3,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
9,distance,euclidean,3,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
9,distance,euclidean,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,euclidean,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
9,distance,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
9,distance,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
9,distance,euclidean,4,0.1,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3361227822436774
9,distance,euclidean,4,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
9,distance,euclidean,4,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
9,distance,euclidean,4,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,euclidean,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
9,distance,euclidean,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
9,distance,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
9,distance,euclidean,5,0.1,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
9,distance,euclidean,5,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
9,distance,euclidean,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
9,distance,euclidean,5,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,5,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
9,distance,euclidean,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,uniform,cosine,1,0.1,0.6229508196721312,0.24,0.6,0.34285714285714286,0.17121887787108508
11,uniform,cosine,1,0.2,0.7213114754098361,0.18181818181818182,0.2,0.19047619047619047,0.02265764736148083
11,uniform,cosine,1,0.30000000000000004,0.819672131147541,0.4,0.2,0.26666666666666666,0.19053220464898674
11,uniform,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,uniform,cosine,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,uniform,cosine,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,cosine,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,cosine,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,cosine,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,cosine,2,0.1,0.65,0.2962962962962963,0.8,0.43243243243243246,0.3146266024828463
11,uniform,cosine,2,0.2,0.7333333333333333,0.35,0.7,0.4666666666666667,0.3478505426185217
11,uniform,cosine,2,0.30000000000000004,0.8666666666666667,0.625,0.5,0.5555555555555556,0.4823819106188661
11,uniform,cosine,2,0.4,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
11,uniform,cosine,2,0.5,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
11,uniform,cosine,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,uniform,cosine,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,cosine,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,cosine,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,cosine,3,0.1,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.31607251530568425
11,uniform,cosine,3,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
11,uniform,cosine,3,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
11,uniform,cosine,3,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
11,uniform,cosine,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,uniform,cosine,3,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,3,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.1,0.7333333333333333,0.36,1.0,0.5294117647058824,0.4970501217477084
11,uniform,cosine,4,0.2,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
11,uniform,cosine,4,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
11,uniform,cosine,4,0.4,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.5,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,5,0.1,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
11,uniform,cosine,5,0.2,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
11,uniform,cosine,5,0.30000000000000004,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
11,uniform,cosine,5,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,uniform,cosine,5,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,uniform,cosine,5,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,5,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,cosine,5,0.9,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,1,0.1,0.7868852459016393,0.4,0.6,0.48,0.364119650945405
11,uniform,euclidean,1,0.2,0.8032786885245902,0.375,0.3,0.3333333333333333,0.22149769358819713
11,uniform,euclidean,1,0.30000000000000004,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
11,uniform,euclidean,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,uniform,euclidean,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,euclidean,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,euclidean,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,euclidean,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,euclidean,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
11,uniform,euclidean,2,0.1,0.6666666666666666,0.1875,0.3,0.23076923076923078,0.033709993123162106
11,uniform,euclidean,2,0.2,0.7333333333333333,0.2,0.2,0.2,0.04
11,uniform,euclidean,2,0.30000000000000004,0.7666666666666667,0.16666666666666666,0.1,0.125,0.0
11,uniform,euclidean,2,0.4,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,uniform,euclidean,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,euclidean,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,euclidean,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,euclidean,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,euclidean,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
11,uniform,euclidean,3,0.1,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
11,uniform,euclidean,3,0.2,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
11,uniform,euclidean,3,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
11,uniform,euclidean,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
11,uniform,euclidean,3,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
11,uniform,euclidean,3,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,3,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,3,0.9,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,4,0.1,0.7666666666666667,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.29643243059996255
11,uniform,euclidean,4,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
11,uniform,euclidean,4,0.30000000000000004,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
11,uniform,euclidean,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
11,uniform,euclidean,4,0.5,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,4,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,5,0.1,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
11,uniform,euclidean,5,0.2,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
11,uniform,euclidean,5,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
11,uniform,euclidean,5,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
11,uniform,euclidean,5,0.5,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,5,0.6,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,5,0.8,0.85,1.0,0.0,0.0,0.0
11,uniform,euclidean,5,0.9,0.85,1.0,0.0,0.0,0.0
11,distance,cosine,1,0.1,0.6721311475409836,0.2727272727272727,0.6,0.375,0.22071107386160493
11,distance,cosine,1,0.2,0.7868852459016393,0.36363636363636365,0.4,0.38095238095238093,0.2530103955365359
11,distance,cosine,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
11,distance,cosine,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,distance,cosine,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,distance,cosine,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
11,distance,cosine,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,cosine,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,cosine,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
11,distance,cosine,2,0.1,0.7166666666666667,0.36,0.9,0.5142857142857142,0.43843878869070363
11,distance,cosine,2,0.2,0.8,0.4444444444444444,0.8,0.5714285714285714,0.48795003647426655
11,distance,cosine,2,0.30000000000000004,0.8666666666666667,0.6,0.6,0.6,0.52
11,distance,cosine,2,0.4,0.9,0.8333333333333334,0.5,0.625,0.5962847939999439
11,distance,cosine,2,0.5,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
11,distance,cosine,2,0.6,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
11,distance,cosine,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,distance,cosine,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
11,distance,cosine,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
