n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
100,500,2,1,entropy,0.8771584699453552,1.0,0.21333333333333332,0.34685314685314694,0.42613334757806376,0.0014853415016612876
300,500,2,1,entropy,0.8738251366120219,1.0,0.1911111111111111,0.3086713286713286,0.39409572907278384,0.0014853415016612876
500,500,2,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
10,500,5,1,entropy,0.8837158469945354,0.9142857142857143,0.3155555555555556,0.43836829836829844,0.4737372670569536,0.0014853415016612876
50,500,5,1,entropy,0.8804371584699453,0.9333333333333332,0.25333333333333335,0.3876190476190476,0.4402778226821261,0.0014853415016612876
100,500,5,1,entropy,0.8771584699453552,1.0,0.2111111111111111,0.3361038961038961,0.41663202815992195,0.0014853415016612876
300,500,5,1,entropy,0.877103825136612,1.0,0.2111111111111111,0.33897435897435896,0.41894421778016716,0.0014853415016612876
500,500,5,1,entropy,0.8704371584699453,1.0,0.16666666666666669,0.27897435897435896,0.3717028008562498,0.0014853415016612876
10,500,2,2,entropy,0.8804371584699453,0.8833333333333332,0.2955555555555555,0.4246153846153846,0.45332438411444054,0.0014853415016612876
50,500,2,2,entropy,0.877103825136612,1.0,0.2088888888888889,0.33367965367965363,0.4150541717242395,0.0014853415016612876
100,500,2,2,entropy,0.877103825136612,1.0,0.21333333333333332,0.34606060606060607,0.42581820756845745,0.0014853415016612876
300,500,2,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.31170163170163173,0.39812914599931554,0.0014853415016612876
500,500,2,2,entropy,0.8804371584699453,1.0,0.23333333333333334,0.3717016317016317,0.44537056292323285,0.0014853415016612876
10,500,5,2,entropy,0.8771584699453552,0.8666666666666666,0.25555555555555554,0.39324009324009324,0.4283883623569233,0.0014853415016612876
50,500,5,2,entropy,0.8671584699453552,1.0,0.1488888888888889,0.25575757575757574,0.35372830193715676,0.0014853415016612876
100,500,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
300,500,5,2,entropy,0.8737704918032787,1.0,0.18888888888888888,0.3117016317016317,0.39812914599931554,0.0014853415016612876
500,500,5,2,entropy,0.867103825136612,1.0,0.14666666666666667,0.2533333333333333,0.35215044550147434,0.0014853415016612876
