criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,20,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407759833330704
gini,20,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407760477780053
gini,20,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407761055549297
gini,20,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407761644442668
gini,20,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407762200002455
gini,20,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407762777771697
gini,20,10,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407763388887461
gini,30,2,1,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.84077639777679
gini,30,5,1,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.8407764555550077
gini,30,10,1,None,0.8444444444444444,0.8636363636363636,0.8444444444444444,0.8408403361344539,0.7107156768180869,1.8407765177777038
gini,30,2,2,None,0.8222222222222223,0.8247474747474748,0.8444444444444444,0.8225396825396825,0.6646097417403343,1.8407765766657476
gini,30,5,2,None,0.8333333333333334,0.8441919191919192,0.8444444444444444,0.8316900093370683,0.6876627092792106,1.8407766444440414
gini,30,10,2,None,0.8444444444444444,0.8636363636363636,0.8444444444444444,0.8408403361344539,0.7107156768180869,1.8407767022222592
gini,30,2,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.840776765554781
gini,30,5,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.8407768255552381
gini,30,10,5,None,0.8444444444444444,0.8772727272727273,0.8222222222222223,0.8322689075630253,0.7114525059761695,1.8407768844445753
gini,30,2,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.8407769422214995
gini,30,5,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.8407770011108369
gini,30,10,10,None,0.8,0.8153030303030304,0.7777777777777778,0.7876367389060888,0.6115965876016658,1.840777055555696
gini,30,2,1,sqrt,0.7777777777777779,0.86,0.7111111111111111,0.7501445922498554,0.5887101077541446,1.8407771122215004
gini,30,5,1,sqrt,0.8222222222222223,0.8654545454545455,0.8,0.8146992481203007,0.6658682753923143,1.8407771699997182
gini,30,10,1,sqrt,0.7666666666666667,0.8155555555555555,0.7333333333333333,0.7525480367585631,0.5578717326667195,1.8407772233334576
gini,30,2,2,sqrt,0.7555555555555555,0.8353174603174602,0.6666666666666666,0.726671694318753,0.5328069296523729,1.840777281110382
gini,30,5,2,sqrt,0.7666666666666666,0.9492063492063492,0.5777777777777777,0.697008547008547,0.5902296223101028,1.8407773433330779
gini,30,10,2,sqrt,0.7555555555555555,0.8518831168831168,0.6444444444444444,0.7120685197155785,0.5434105690877582,1.8407774011112956
gini,30,2,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.840777468888296
gini,30,5,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407775255553942
gini,30,10,5,sqrt,0.8,0.8168831168831169,0.7999999999999999,0.8007894736842104,0.6110727577127479,1.8407775833323183
gini,30,2,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407776366660578
gini,30,5,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407776944442755
gini,30,10,10,sqrt,0.7,0.665128205128205,0.8222222222222222,0.7320574162679426,0.41914638406406884,1.8407777511113737
gini,30,2,1,log2,0.7555555555555555,0.7961904761904762,0.7111111111111111,0.738032581453634,0.5274059044316327,1.8407778055549393
gini,30,5,1,log2,0.7555555555555556,0.7949999999999999,0.7111111111111111,0.7385227775320655,0.5265269705391706,1.8407778633331568
gini,30,10,1,log2,0.7,0.7127472527472527,0.6666666666666666,0.6720574162679427,0.42241228476843296,1.8407779211113746
gini,30,2,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407779755549403
gini,30,5,2,log2,0.7,0.665909090909091,0.6,0.6077828054298642,0.3982790502155783,1.8407780344442775
gini,30,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407780866668975
gini,30,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407781455549412
gini,30,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407782044442784
gini,30,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407782600002571
gini,30,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407783199994203
gini,30,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407783811109968
gini,30,10,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407784388879211
entropy,10,2,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.840778498888378
entropy,10,5,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407785599999544
entropy,10,10,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407786199991176
entropy,10,2,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.840778681110694
entropy,10,5,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407787388889119
entropy,10,10,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407787977769556
entropy,10,2,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.840778856666293
entropy,10,5,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.8407789144445108
entropy,10,10,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.8407789766659133
entropy,10,2,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407790377774897
entropy,10,5,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407790944445879
entropy,10,10,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407791544437513
entropy,10,2,1,sqrt,0.788888888888889,0.8457142857142858,0.711111111111111,0.7684210526315789,0.5900063844885393,1.8407792111108494
entropy,10,5,1,sqrt,0.788888888888889,0.8457142857142858,0.711111111111111,0.7684210526315789,0.5900063844885393,1.8407792733335453
entropy,10,10,1,sqrt,0.7444444444444445,0.8412698412698413,0.6222222222222222,0.7036324786324786,0.5143131066711396,1.8407793333327087
entropy,10,2,2,sqrt,0.7555555555555555,0.7861111111111111,0.711111111111111,0.742483660130719,0.5173338716970826,1.8407793933331655
entropy,10,5,2,sqrt,0.7333333333333334,0.8305555555555555,0.6,0.6833383609854198,0.4936010427633777,1.840779453332329
entropy,10,10,2,sqrt,0.7333333333333334,0.7805555555555556,0.6444444444444444,0.701437908496732,0.47613926509839966,1.8407795066660684
entropy,10,2,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407795655554058
entropy,10,5,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.84077962333233
entropy,10,10,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.840779679999428
entropy,10,2,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407834677775907
entropy,10,5,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.840783558888102
entropy,10,10,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407836244441569
entropy,10,2,1,log2,0.711111111111111,0.6797313797313798,0.7555555555555555,0.7067969612087259,0.443217805745693,1.8407836844446137
entropy,10,5,1,log2,0.711111111111111,0.6797313797313798,0.7555555555555555,0.7067969612087259,0.443217805745693,1.8407837499993749
entropy,10,10,1,log2,0.711111111111111,0.6797313797313798,0.7555555555555555,0.7067969612087259,0.443217805745693,1.8407838133331906
entropy,10,2,2,log2,0.7,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.400279101136617,1.8407838811101909
entropy,10,5,2,log2,0.7,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.400279101136617,1.840783943332887
entropy,10,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407840044444634
entropy,10,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.840784068888105
entropy,10,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407841277774424
entropy,10,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407841877778992
entropy,10,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.840784248888182
entropy,10,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407843144442368
entropy,10,10,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.840784376666933
entropy,20,2,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.840784439999455
entropy,20,5,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407845088888684
entropy,20,10,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.84078457333251
entropy,20,2,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.840784635555206
entropy,20,5,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407846988890217
entropy,20,10,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407847599993046
entropy,20,2,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.84078482333312
entropy,20,5,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.8407848866669358
entropy,20,10,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.8407849499994577
entropy,20,2,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.840785014444393
entropy,20,5,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.840785075554676
entropy,20,10,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407851333328937
entropy,20,2,1,sqrt,0.788888888888889,0.8314285714285715,0.7333333333333333,0.7757739938080496,0.5865549003531016,1.8407851933333506
entropy,20,5,1,sqrt,0.8,0.8564285714285715,0.7333333333333333,0.7860681114551084,0.6119356287466073,1.8407852566658727
entropy,20,10,1,sqrt,0.7555555555555555,0.8519841269841271,0.6444444444444445,0.721279537456008,0.5362423509292077,1.8407853155552099
entropy,20,2,2,sqrt,0.7555555555555555,0.7861111111111111,0.711111111111111,0.742483660130719,0.5173338716970826,1.840785377777906
entropy,20,5,2,sqrt,0.7444444444444445,0.840079365079365,0.6222222222222222,0.7016716943187531,0.5148369365600575,1.84078543555483
entropy,20,10,2,sqrt,0.7444444444444445,0.790079365079365,0.6666666666666666,0.7197712418300654,0.4973751588950792,1.8407854922219282
entropy,20,2,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407855522223853
entropy,20,5,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.840785613332668
entropy,20,10,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407856744442446
entropy,20,2,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407857344447014
entropy,20,5,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407857933327452
entropy,20,10,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407858566665607
entropy,20,2,1,log2,0.7333333333333333,0.7051282051282051,0.8,0.742908072319837,0.48823214325984293,1.8407859188879634
entropy,20,5,1,log2,0.7444444444444444,0.7331601731601731,0.7555555555555555,0.7400877192982456,0.4954185649025966,1.8407859777773006
entropy,20,10,1,log2,0.7666666666666666,0.7807792207792208,0.7333333333333333,0.7484210526315789,0.544422153904684,1.8407860422222357
entropy,20,2,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407861011102795
entropy,20,5,2,log2,0.7,0.665909090909091,0.6,0.6077828054298642,0.3982790502155783,1.840786164444095
entropy,20,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407862222223128
entropy,20,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407862844437153
entropy,20,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407863444441723
entropy,20,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407864022223899
entropy,20,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407864588881946
entropy,20,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407865188886514
entropy,20,10,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407865788891085
entropy,30,2,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407866377771522
entropy,30,5,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407867011109678
entropy,30,10,1,None,0.8555555555555555,0.8800000000000001,0.8444444444444443,0.8534984520123838,0.7227990303872549,1.8407867622212506
entropy,30,2,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407868244439467
entropy,30,5,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.8407868866666428
entropy,30,10,2,None,0.8666666666666666,0.8977777777777778,0.8444444444444443,0.8628551771585828,0.744190507292823,1.840786946665806
entropy,30,2,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.840787008888502
entropy,30,5,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.840787071111198
entropy,30,10,5,None,0.888888888888889,0.9384615384615385,0.8666666666666668,0.8829640947288006,0.8058403455783832,1.840787132221481
entropy,30,2,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407871955552966
entropy,30,5,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.8407872577779927
entropy,30,10,10,None,0.8,0.8272077922077923,0.8222222222222222,0.792725597191878,0.6416819578734074,1.840787783332376
entropy,30,2,1,sqrt,0.788888888888889,0.8314285714285715,0.7333333333333333,0.7757739938080496,0.5865549003531016,1.8407878477773112
entropy,30,5,1,sqrt,0.8,0.8564285714285715,0.7333333333333333,0.7860681114551084,0.6119356287466073,1.840787910000007
entropy,30,10,1,sqrt,0.7555555555555555,0.8519841269841271,0.6444444444444445,0.721279537456008,0.5362423509292077,1.8407879666658118
entropy,30,2,2,sqrt,0.7555555555555555,0.7861111111111111,0.711111111111111,0.742483660130719,0.5173338716970826,1.840788031110747
entropy,30,5,2,sqrt,0.7444444444444445,0.840079365079365,0.6222222222222222,0.7016716943187531,0.5148369365600575,1.8407880922223234
entropy,30,10,2,sqrt,0.7444444444444445,0.790079365079365,0.6666666666666666,0.7197712418300654,0.4973751588950792,1.8407881522214868
entropy,30,2,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407882122219437
entropy,30,5,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407882733335201
entropy,30,10,5,sqrt,0.8111111111111111,0.8400000000000001,0.8222222222222222,0.8171254543007134,0.6487380375680756,1.8407883311104443
entropy,30,2,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.840788388888662
entropy,30,5,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407884477779994
entropy,30,10,10,sqrt,0.7222222222222222,0.6817948717948716,0.8444444444444443,0.7511050353155616,0.46628683614317196,1.8407885077771626
entropy,30,2,1,log2,0.711111111111111,0.7444444444444445,0.6888888888888888,0.699906629318394,0.44378769881539837,1.840788568888739
entropy,30,5,1,log2,0.7777777777777778,0.8164935064935065,0.7333333333333333,0.7574546660769571,0.5755626852584633,1.8407886333323809
entropy,30,10,1,log2,0.7666666666666666,0.7807792207792208,0.7333333333333333,0.7484210526315789,0.544422153904684,1.840788689999479
entropy,30,2,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407887511110554
entropy,30,5,2,log2,0.7,0.665909090909091,0.6,0.6077828054298642,0.3982790502155783,1.8407888122213383
entropy,30,10,2,log2,0.6888888888888889,0.6623376623376623,0.5777777777777777,0.5930769230769231,0.37807554802522886,1.8407888688884364
entropy,30,2,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407889311111325
entropy,30,5,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407889877769372
entropy,30,10,5,log2,0.5111111111111112,0.7184065934065933,0.4,0.3492676121832132,0.016076058085352608,1.8407890444440353
entropy,30,2,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407890988888944
entropy,30,5,10,log2,0.5333333333333334,0.8308823529411764,0.3111111111111111,0.25610859728506785,0.09322848455726238,1.8407891577769382
