n_components,n_estimators,max_depth,learning_rate,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
200,150,10,0.1,0.9027828191167574,0.01377212613974492,0.9166666666666667,0.10540925533894598,0.4222222222222222,0.08314794192830982,0.5717948717948718,0.07760382538677721,0.5794372312233104,0.07494273337381181
200,200,10,0.1,0.9027828191167574,0.01377212613974492,0.9166666666666667,0.10540925533894598,0.4222222222222222,0.08314794192830982,0.5717948717948718,0.07760382538677721,0.5794372312233104,0.07494273337381181
200,100,3,0.3,0.892377495462795,0.016892816063458216,0.9,0.1224744871391589,0.3555555555555555,0.08314794192830981,0.5034965034965035,0.09810169463916187,0.5208275661931758,0.09304768472833129
200,150,3,0.3,0.892377495462795,0.016892816063458216,0.9,0.1224744871391589,0.3555555555555555,0.08314794192830981,0.5034965034965035,0.09810169463916187,0.5208275661931758,0.09304768472833129
200,200,3,0.3,0.892377495462795,0.016892816063458216,0.9,0.1224744871391589,0.3555555555555555,0.08314794192830981,0.5034965034965035,0.09810169463916187,0.5208275661931758,0.09304768472833129
200,100,5,0.3,0.9027223230490018,0.014326970948536733,0.8766666666666666,0.10413666234542206,0.4444444444444445,0.07027283689263067,0.5860805860805861,0.06919102683145842,0.5797665429131527,0.07506783978855312
200,150,5,0.3,0.9027223230490018,0.014326970948536733,0.8766666666666666,0.10413666234542206,0.4444444444444445,0.07027283689263067,0.5860805860805861,0.06919102683145842,0.5797665429131527,0.07506783978855312
200,200,5,0.3,0.9027223230490018,0.014326970948536733,0.8766666666666666,0.10413666234542206,0.4444444444444445,0.07027283689263067,0.5860805860805861,0.06919102683145842,0.5797665429131527,0.07506783978855312
200,100,7,0.3,0.902843315184513,0.013508922288672525,0.9199999999999999,0.09797958971132709,0.4222222222222222,0.08314794192830982,0.5714285714285714,0.07824607964359516,0.5798851079674325,0.06812344421067555
200,150,7,0.3,0.902843315184513,0.013508922288672525,0.9199999999999999,0.09797958971132709,0.4222222222222222,0.08314794192830982,0.5714285714285714,0.07824607964359516,0.5798851079674325,0.06812344421067555
200,200,7,0.3,0.902843315184513,0.013508922288672525,0.9199999999999999,0.09797958971132709,0.4222222222222222,0.08314794192830982,0.5714285714285714,0.07824607964359516,0.5798851079674325,0.06812344421067555
200,100,10,0.3,0.8992740471869329,0.007304759273139076,0.9028571428571428,0.1220237514517864,0.4222222222222222,0.08314794192830982,0.5623626373626374,0.05402806231887849,0.5685661694091182,0.03484854231680893
200,150,10,0.3,0.8958257713248639,0.010940593011326,0.885,0.15132745950421556,0.4222222222222222,0.08314794192830982,0.5550096961861668,0.047054827678651594,0.5579555597389595,0.039871728013813945
200,200,10,0.3,0.8958257713248639,0.010940593011326,0.885,0.15132745950421556,0.4222222222222222,0.08314794192830982,0.5550096961861668,0.047054827678651594,0.5579555597389595,0.039871728013813945
200,100,3,0.5,0.8957652752571083,0.011595062118050548,0.8699999999999999,0.10770329614269006,0.42222222222222217,0.14740554623801774,0.5424751718869365,0.11150422868522811,0.5471060782055917,0.06856117710201115
200,150,3,0.5,0.8957652752571083,0.011595062118050548,0.8699999999999999,0.10770329614269006,0.42222222222222217,0.14740554623801774,0.5424751718869365,0.11150422868522811,0.5471060782055917,0.06856117710201115
200,200,3,0.5,0.8957652752571083,0.011595062118050548,0.8699999999999999,0.10770329614269006,0.42222222222222217,0.14740554623801774,0.5424751718869365,0.11150422868522811,0.5471060782055917,0.06856117710201115
200,100,5,0.5,0.8852994555353902,0.021608531493484188,0.82,0.1833030277982336,0.3555555555555555,0.08314794192830981,0.49010989010989015,0.09664083897107978,0.48821048623122537,0.11523942114270826
200,150,5,0.5,0.8852994555353902,0.021608531493484188,0.82,0.1833030277982336,0.3555555555555555,0.08314794192830981,0.49010989010989015,0.09664083897107978,0.48821048623122537,0.11523942114270826
200,200,5,0.5,0.8852994555353902,0.021608531493484188,0.82,0.1833030277982336,0.3555555555555555,0.08314794192830981,0.49010989010989015,0.09664083897107978,0.48821048623122537,0.11523942114270826
200,100,7,0.5,0.8992135511191772,0.023506751155995886,0.8228571428571427,0.15794599955526004,0.4666666666666667,0.08314794192830983,0.5909340659340658,0.09350511933636813,0.5692390113232659,0.11300285595060847
200,150,7,0.5,0.8992135511191772,0.023506751155995886,0.8228571428571427,0.15794599955526004,0.4666666666666667,0.08314794192830983,0.5909340659340658,0.09350511933636813,0.5692390113232659,0.11300285595060847
