pca__n_components,svm__C,svm__kernel,fold,threshold,accuracy,precision,recall,f1,mcc
150,100.0,linear,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,100.0,linear,3,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.1,0.18333333333333332,0.15517241379310345,1.0,0.26865671641791045,0.07800764512385157
150,100.0,linear,4,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,100.0,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,5,0.1,0.3,0.16326530612244897,0.8888888888888888,0.27586206896551724,0.07840863288528196
150,100.0,linear,5,0.2,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,100.0,linear,5,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,linear,5,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
150,100.0,linear,5,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,5,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,5,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,linear,5,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,rbf,1,0.1,0.819672131147541,0.46153846153846156,0.6,0.5217391304347826,0.41834503598132505
150,100.0,rbf,1,0.2,0.819672131147541,0.4444444444444444,0.4,0.42105263157894735,0.3152192317563229
150,100.0,rbf,1,0.30000000000000004,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
150,100.0,rbf,1,0.4,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
150,100.0,rbf,1,0.5,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
150,100.0,rbf,1,0.6,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
150,100.0,rbf,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,100.0,rbf,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,100.0,rbf,1,0.9,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
150,100.0,rbf,2,0.1,0.8,0.45,0.9,0.6,0.5375872022286244
150,100.0,rbf,2,0.2,0.8666666666666667,0.5714285714285714,0.8,0.6666666666666666,0.5991712703227052
150,100.0,rbf,2,0.30000000000000004,0.85,0.5454545454545454,0.6,0.5714285714285714,0.4815713303308872
150,100.0,rbf,2,0.4,0.85,0.5454545454545454,0.6,0.5714285714285714,0.4815713303308872
150,100.0,rbf,2,0.5,0.8166666666666667,0.4444444444444444,0.4,0.42105263157894735,0.31311214554257477
150,100.0,rbf,2,0.6,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
150,100.0,rbf,2,0.7000000000000001,0.85,0.6,0.3,0.4,0.3505839284808859
150,100.0,rbf,2,0.8,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
150,100.0,rbf,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,rbf,3,0.1,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
150,100.0,rbf,3,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
150,100.0,rbf,3,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
150,100.0,rbf,3,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
150,100.0,rbf,3,0.5,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
150,100.0,rbf,3,0.6,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
150,100.0,rbf,3,0.7000000000000001,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,100.0,rbf,3,0.8,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,100.0,rbf,3,0.9,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
150,100.0,rbf,4,0.1,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
150,100.0,rbf,4,0.2,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
150,100.0,rbf,4,0.30000000000000004,1.0,1.0,1.0,1.0,1.0
150,100.0,rbf,4,0.4,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,4,0.5,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,4,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,4,0.8,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,4,0.9,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
150,100.0,rbf,5,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
150,100.0,rbf,5,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
150,100.0,rbf,5,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,100.0,rbf,5,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
150,100.0,rbf,5,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
150,100.0,rbf,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,rbf,5,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,rbf,5,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,rbf,5,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
150,100.0,poly,1,0.1,0.16393442622950818,0.16393442622950818,1.0,0.28169014084507044,0.0
150,100.0,poly,1,0.2,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,poly,1,0.30000000000000004,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,poly,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
150,100.0,poly,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.1,0.16666666666666666,0.14035087719298245,0.8888888888888888,0.24242424242424243,-0.11779030380392652
150,100.0,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
150,100.0,poly,4,0.2,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
150,100.0,poly,5,0.2,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,poly,5,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,1,0.1,0.22950819672131148,0.13725490196078433,0.7,0.22950819672131148,-0.1627450980392157
150,100.0,sigmoid,1,0.2,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
150,100.0,sigmoid,1,0.30000000000000004,0.8032786885245902,0.0,0.0,0.0,-0.08152745848611406
150,100.0,sigmoid,1,0.4,0.8032786885245902,0.0,0.0,0.0,-0.08152745848611406
150,100.0,sigmoid,1,0.5,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,sigmoid,1,0.6,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,sigmoid,1,0.7000000000000001,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,sigmoid,1,0.8,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,sigmoid,1,0.9,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
150,100.0,sigmoid,2,0.1,0.23333333333333334,0.17857142857142858,1.0,0.30303030303030304,0.11952286093343936
150,100.0,sigmoid,2,0.2,0.8,0.25,0.1,0.14285714285714285,0.05976143046671968
150,100.0,sigmoid,2,0.30000000000000004,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
150,100.0,sigmoid,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
150,100.0,sigmoid,3,0.2,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.1,0.16666666666666666,0.15254237288135594,1.0,0.2647058823529412,0.054690281762322934
150,100.0,sigmoid,4,0.2,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
150,100.0,sigmoid,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.1,0.3,0.11627906976744186,0.5555555555555556,0.19230769230769232,-0.15019456637319467
150,100.0,sigmoid,5,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
150,100.0,sigmoid,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.4,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.5,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.6,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.8,0.85,1.0,0.0,0.0,0.0
150,100.0,sigmoid,5,0.9,0.85,1.0,0.0,0.0,0.0
180,0.01,linear,1,0.1,0.3442622950819672,0.17391304347826086,0.8,0.2857142857142857,0.04720069549292287
180,0.01,linear,1,0.2,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
180,0.01,linear,1,0.30000000000000004,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
180,0.01,linear,1,0.4,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
180,0.01,linear,1,0.5,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
180,0.01,linear,1,0.6,0.8852459016393442,1.0,0.3,0.46153846153846156,0.51360792775061
180,0.01,linear,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
180,0.01,linear,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
180,0.01,linear,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
180,0.01,linear,2,0.1,0.5166666666666667,0.2564102564102564,1.0,0.40816326530612246,0.3281650616569468
180,0.01,linear,2,0.2,0.8333333333333334,0.5,0.5,0.5,0.4
180,0.01,linear,2,0.30000000000000004,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
180,0.01,linear,2,0.4,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
180,0.01,linear,2,0.5,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
180,0.01,linear,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
180,0.01,linear,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,linear,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,linear,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,linear,3,0.1,0.5,0.21621621621621623,0.8888888888888888,0.34782608695652173,0.23520481704398008
180,0.01,linear,3,0.2,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
180,0.01,linear,3,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,0.01,linear,3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,0.01,linear,3,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,0.01,linear,3,0.6,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
180,0.01,linear,3,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
180,0.01,linear,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
180,0.01,linear,4,0.1,0.45,0.21428571428571427,1.0,0.35294117647058826,0.27500954910846337
180,0.01,linear,4,0.2,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353,0.9336995618478525
180,0.01,linear,4,0.30000000000000004,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353,0.9336995618478525
180,0.01,linear,4,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,linear,4,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,linear,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,linear,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,linear,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,linear,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,linear,5,0.1,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
180,0.01,linear,5,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
180,0.01,linear,5,0.30000000000000004,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,0.01,linear,5,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,linear,5,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,linear,5,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,linear,5,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,linear,5,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,linear,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,rbf,1,0.1,0.7868852459016393,0.38461538461538464,0.5,0.43478260869565216,0.31021348007089783
180,0.01,rbf,1,0.2,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
180,0.01,rbf,1,0.30000000000000004,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
180,0.01,rbf,1,0.4,0.8688524590163934,0.6666666666666666,0.4,0.5,0.4485137534646401
180,0.01,rbf,1,0.5,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
180,0.01,rbf,1,0.6,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
180,0.01,rbf,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
180,0.01,rbf,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
180,0.01,rbf,1,0.9,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
180,0.01,rbf,2,0.1,0.7333333333333333,0.36363636363636365,0.8,0.5,0.40214734617833486
180,0.01,rbf,2,0.2,0.7666666666666667,0.25,0.2,0.2222222222222222,0.08770580193070292
180,0.01,rbf,2,0.30000000000000004,0.7666666666666667,0.16666666666666666,0.1,0.125,0.0
180,0.01,rbf,2,0.4,0.7666666666666667,0.16666666666666666,0.1,0.125,0.0
180,0.01,rbf,2,0.5,0.7833333333333333,0.2,0.1,0.13333333333333333,0.02696799449852968
180,0.01,rbf,2,0.6,0.7833333333333333,0.2,0.1,0.13333333333333333,0.02696799449852968
180,0.01,rbf,2,0.7000000000000001,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
180,0.01,rbf,2,0.8,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
180,0.01,rbf,2,0.9,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
180,0.01,rbf,3,0.1,0.7333333333333333,0.34782608695652173,0.8888888888888888,0.5,0.43680894593882014
180,0.01,rbf,3,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
180,0.01,rbf,3,0.30000000000000004,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
180,0.01,rbf,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
180,0.01,rbf,3,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
180,0.01,rbf,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,rbf,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,rbf,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,rbf,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,rbf,4,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429,0.617093958453955
180,0.01,rbf,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
180,0.01,rbf,4,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,0.01,rbf,4,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,0.01,rbf,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,0.01,rbf,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,rbf,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,rbf,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,rbf,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
180,0.01,rbf,5,0.1,0.7333333333333333,0.34782608695652173,0.8888888888888888,0.5,0.43680894593882014
180,0.01,rbf,5,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
180,0.01,rbf,5,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
180,0.01,rbf,5,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
180,0.01,rbf,5,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,0.01,rbf,5,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
180,0.01,rbf,5,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,rbf,5,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,rbf,5,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
180,0.01,poly,1,0.1,0.18032786885245902,0.16666666666666666,1.0,0.2857142857142857,0.05716619504750294
180,0.01,poly,1,0.2,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
180,0.01,poly,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,0.01,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,0.01,poly,4,0.2,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.4,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.5,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.6,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
180,0.01,poly,5,0.2,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.4,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.5,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.6,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.8,0.85,1.0,0.0,0.0,0.0
180,0.01,poly,5,0.9,0.85,1.0,0.0,0.0,0.0
180,0.01,sigmoid,1,0.1,0.4098360655737705,0.19047619047619047,0.8,0.3076923076923077,0.10659145217852672
180,0.01,sigmoid,1,0.2,0.819672131147541,0.46153846153846156,0.6,0.5217391304347826,0.41834503598132505
180,0.01,sigmoid,1,0.30000000000000004,0.8852459016393442,0.6666666666666666,0.6,0.631578947368421,0.5649383634074359
180,0.01,sigmoid,1,0.4,0.8688524590163934,0.625,0.5,0.5555555555555556,0.4838541850227607
