pca__n_components,svm__C,svm__kernel,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
150,10.0,sigmoid,0.8,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,10.0,sigmoid,0.9,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,linear,0.1,0.7016938898971568,0.08204285030323628,0.33526960784313725,0.07112365447767101,0.8444444444444444,0.1266861583443487,0.4755389830242647,0.07698312209005552,0.3922191616459728,0.10425811752239666
150,100.0,linear,0.2,0.8957652752571083,0.012963673549646844,0.6701298701298701,0.027954777993009456,0.6666666666666666,0.17568209223157658,0.6573809523809524,0.0855338709746041,0.6038628319026588,0.08942320165637585
150,100.0,linear,0.30000000000000004,0.8958257713248639,0.04280102137880672,0.7642857142857142,0.23364896048280182,0.4888888888888888,0.18592445034090568,0.58579185520362,0.1909726349142505,0.5535961439273891,0.21099733905214368
150,100.0,linear,0.4,0.8889292196007259,0.04489026317829272,0.8800000000000001,0.2683281572999748,0.3555555555555555,0.19876159799998128,0.48567432567432567,0.21528814106598865,0.5032139008314183,0.22142650102660186
150,100.0,linear,0.5,0.8715668481548698,0.039591776218244404,0.8,0.4472135954999579,0.22222222222222224,0.17568209223157663,0.33580419580419585,0.24346834507397228,0.3695913629847628,0.279661360330655
150,100.0,linear,0.6,0.868118572292801,0.03553789996659404,0.8,0.4472135954999579,0.2,0.14487116456005886,0.31272727272727274,0.2140325147153392,0.351570635911952,0.26052770463748665
150,100.0,linear,0.7000000000000001,0.8646098003629763,0.03303038209689844,0.8,0.4472135954999579,0.17777777777777776,0.12668615834434865,0.28545454545454546,0.191729837475841,0.33078152633169733,0.24498433957288068
150,100.0,linear,0.8,0.8680580762250454,0.026127718693311826,0.8,0.4472135954999579,0.17777777777777776,0.12668615834434865,0.28545454545454546,0.191729837475841,0.33562686925724955,0.2348334491308267
150,100.0,linear,0.9,0.8646098003629763,0.022281737374377584,0.8,0.4472135954999579,0.15555555555555553,0.09938079899999065,0.2581818181818182,0.16078320705043014,0.314828727443456,0.21546640197270586
150,100.0,poly,0.1,0.16678765880217786,0.024479051890865515,0.1554516264135139,0.001481570939326473,0.9777777777777779,0.04969039949999535,0.2681985007896434,0.0037413237544366234,-0.007161148740394328,0.01601281538050871
150,100.0,poly,0.2,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.30000000000000004,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.4,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.5,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.6,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.7000000000000001,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,poly,0.8,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,poly,0.9,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,rbf,0.1,0.8817906836055656,0.03401417972312335,0.5804395604395605,0.0728199231998299,0.9111111111111111,0.09296222517045286,0.7080395256916996,0.07715611228309263,0.6650328094089157,0.09612861831281753
150,100.0,rbf,0.2,0.8923169993950394,0.033354544125872534,0.6304473304473304,0.10434656635390997,0.7555555555555555,0.18257418583505536,0.68118458977794,0.12324786542833327,0.6256434884681188,0.1433342535613927
150,100.0,rbf,0.30000000000000004,0.9061705989110708,0.0235550434025654,0.7145743145743146,0.06403415441420121,0.6666666666666667,0.15713484026367722,0.6827777777777777,0.10490295338849916,0.6332747681879067,0.1106718723042581
150,100.0,rbf,0.4,0.9062310949788264,0.01978531271810409,0.7388888888888889,0.05499719409228706,0.6222222222222222,0.16850834320114558,0.6650528281488034,0.1068213361565539,0.6211529257337859,0.10545530931386235
150,100.0,rbf,0.5,0.9131276467029643,0.02756175219650487,0.8197619047619048,0.13667060721048788,0.6,0.2018433569398328,0.6687409700722394,0.14318606715460347,0.644693609266669,0.12942511100202625
150,100.0,rbf,0.6,0.9131276467029643,0.024930693025764047,0.8742857142857142,0.07450517034517318,0.5333333333333333,0.19876159799998128,0.637012987012987,0.17127046526439973,0.6282927190959761,0.12851948131320476
150,100.0,rbf,0.7000000000000001,0.9096793708408952,0.028703455733253405,0.8914285714285715,0.10182016960688832,0.4888888888888888,0.18592445034090568,0.6112987012987012,0.17274411596424888,0.6089040716416669,0.1428253415785102
150,100.0,rbf,0.8,0.9096793708408952,0.022948272495062687,0.9314285714285713,0.0960442075084092,0.4666666666666666,0.16480441082434807,0.602947052947053,0.15201856827425586,0.6113283582848184,0.11863139544070814
150,100.0,rbf,0.9,0.9027828191167574,0.03406538356125855,0.95,0.1118033988749895,0.4,0.20184335693983277,0.5384615384615385,0.22400338120863136,0.5635919213783227,0.1877622051730264
150,100.0,sigmoid,0.1,0.24319419237749546,0.08254471751654811,0.15673522609612836,0.012500167669819009,0.888888888888889,0.19245008972987523,0.2657236017355957,0.02744497488759333,0.03297873575862056,0.07850874337298747
150,100.0,sigmoid,0.2,0.8402298850574713,0.015057931844099067,0.4666666666666666,0.36132472314464664,0.08888888888888888,0.049690399499995326,0.14606060606060606,0.08249996521690003,0.14491677493224148,0.13322548601169484
150,100.0,sigmoid,0.30000000000000004,0.8367816091954022,0.009895777307930493,0.6,0.5477225575051661,0.0,0.0,0.0,0.0,-0.022925885736285838,0.03139496245400822
150,100.0,sigmoid,0.4,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,sigmoid,0.5,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
150,100.0,sigmoid,0.6,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,sigmoid,0.7000000000000001,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,sigmoid,0.8,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100.0,sigmoid,0.9,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.01,linear,0.1,0.7849364791288566,0.029686253227792683,0.4178809089685386,0.04195102306844933,0.9333333333333332,0.09938079899999067,0.5758438863694704,0.048805785708531196,0.5272017413785663,0.0684724799848888
180,0.01,linear,0.2,0.9096188747731396,0.019697718464864053,0.6937878787878787,0.0494645340477226,0.7555555555555555,0.14487116456005883,0.7185729028453487,0.08060820092162846,0.6692988543589772,0.09372409321866315
180,0.01,linear,0.30000000000000004,0.9131276467029643,0.03267165737347373,0.7905555555555556,0.13525239323776572,0.6222222222222222,0.21659542988464364,0.676788502175499,0.15256863768154116,0.6461635421679847,0.1557624232605499
180,0.01,linear,0.4,0.9132486388384755,0.034492309308761085,0.8448412698412697,0.1791019456306866,0.5777777777777777,0.19876159799998133,0.6631185807656396,0.1538763988530514,0.643704288955645,0.15338040774515752
180,0.01,linear,0.5,0.9027223230490018,0.04695299713967555,0.8464285714285713,0.20500746626523095,0.48888888888888893,0.2675909906398288,0.5775630252100841,0.2659932016166272,0.5723081465667191,0.2361483435735961
180,0.01,linear,0.6,0.8924379915305505,0.04478067925402751,0.8714285714285713,0.21665358411575858,0.3555555555555555,0.2876039801232174,0.4590909090909091,0.29747560494465775,0.48798850737091215,0.26209929767411094
180,0.01,linear,0.7000000000000001,0.8820326678765881,0.04112676014624511,0.7666666666666667,0.4346134936801766,0.28888888888888886,0.25579698740491863,0.38891774891774894,0.30438251178391035,0.40902926212866386,0.305774297441434
180,0.01,linear,0.8,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,0.01,linear,0.9,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,0.01,poly,0.1,0.15626134301270417,0.0014910777427545316,0.15626134301270417,0.0014910777427545316,1.0,0.0,0.2702849389416554,0.0022295355122326998,0.0,0.0
180,0.01,poly,0.2,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.30000000000000004,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.4,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.5,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.6,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.7000000000000001,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.8,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,poly,0.9,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,rbf,0.1,0.7187537810042347,0.10277754916527614,0.3623529411764706,0.09390703559426347,0.8444444444444444,0.09938079899999064,0.497123745819398,0.07729324599178897,0.4181692403210283,0.08398594803906002
180,0.01,rbf,0.2,0.8680580762250454,0.04976716284982387,0.5833333333333333,0.16666666666666666,0.5555555555555556,0.15713484026367722,0.5686274509803921,0.1604971131739696,0.4913447505419283,0.1900629498084755
180,0.01,rbf,0.30000000000000004,0.8750151240169389,0.06143754700135603,0.6647619047619047,0.24217574810562997,0.4444444444444445,0.2222222222222222,0.519187675070028,0.22693376325812767,0.471017040021729,0.2528623780181928
180,0.01,rbf,0.4,0.8645493042952209,0.04637251484012141,0.6333333333333333,0.20592141248037765,0.3555555555555555,0.18257418583505539,0.4416666666666666,0.19002923751652298,0.39992800923459587,0.2040384331600088
180,0.01,rbf,0.5,0.8680580762250454,0.04657234680293414,0.7504761904761905,0.2958059055983299,0.31111111111111106,0.12171612389003691,0.42675657675657674,0.1584814453980322,0.4169788841716365,0.19563714985514205
180,0.01,rbf,0.6,0.8749546279491833,0.02280228327530606,0.9,0.22360679774997896,0.2444444444444444,0.09296222517045286,0.3742657342657343,0.128968757790743,0.4196191983174879,0.1321957770775006
180,0.01,rbf,0.7000000000000001,0.8714458560193588,0.010768894808782736,1.0,0.0,0.17777777777777776,0.06085806194501845,0.2981818181818182,0.08962732759175447,0.3880178110761326,0.07249209482412065
180,0.01,rbf,0.8,0.8679370840895342,0.01676325187957223,1.0,0.0,0.15555555555555553,0.09938079899999065,0.2581818181818182,0.16078320705043014,0.3262964710912958,0.1911965568062513
180,0.01,rbf,0.9,0.8575922565033272,0.014989419215774152,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21172456035002515,0.2006630643680235
180,0.01,sigmoid,0.1,0.24337568058076223,0.06035282496998753,0.16616698424406334,0.01159098376955791,0.9555555555555555,0.09938079899999064,0.28285014428797634,0.019678914900006533,0.08169309523697647,0.08405972408052347
180,0.01,sigmoid,0.2,0.8297640653357531,0.023409906881988456,0.33095238095238094,0.22499685057004665,0.2,0.18257418583505536,0.24410256410256412,0.2021856249982922,0.17024696402042114,0.20333743617623498
180,0.01,sigmoid,0.30000000000000004,0.8436781609195402,0.013311540782381306,0.6333333333333333,0.4149966532662911,0.06666666666666667,0.09938079899999065,0.10303030303030303,0.15090787391501492,0.09019562448171226,0.16088568686408333
180,0.01,sigmoid,0.4,0.8402298850574713,0.008837914412345254,0.6,0.4183300132670378,0.04444444444444444,0.06085806194501846,0.07272727272727272,0.09958591954639384,0.060205187596519084,0.11138489228858656
180,0.01,sigmoid,0.5,0.8437386569872958,0.012494671605488377,0.7,0.4472135954999579,0.04444444444444444,0.06085806194501846,0.07636363636363637,0.1047626202973668,0.08614520521474914,0.15319533083720574
180,0.01,sigmoid,0.6,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,0.01,sigmoid,0.7000000000000001,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,0.01,sigmoid,0.8,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.01,sigmoid,0.9,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,linear,0.1,0.7710223835450696,0.026563216455051577,0.4007322654462243,0.037389039057053805,0.9333333333333332,0.09938079899999067,0.5599753694581281,0.04947871798635005,0.509401538672013,0.07287167971693781
180,0.1,linear,0.2,0.9061705989110708,0.020284684243724732,0.6866450216450216,0.04120745430849567,0.7333333333333333,0.1685083432011455,0.7023964322571133,0.09121016296151027,0.6522904164100882,0.10367027909608323
180,0.1,linear,0.30000000000000004,0.9166364186327888,0.03571356551574132,0.8099999999999999,0.13986600730699364,0.6222222222222222,0.21659542988464364,0.6859388289728847,0.16126389488498774,0.6578665473049091,0.16606738481610794
180,0.1,linear,0.4,0.9097398669086509,0.030854180729959046,0.8412698412698413,0.17852733141590466,0.5555555555555556,0.17568209223157663,0.6484126984126984,0.13733828301260942,0.6282811770612438,0.13746163106932124
180,0.1,linear,0.5,0.8992740471869329,0.044944038872565935,0.8464285714285713,0.20500746626523095,0.4666666666666667,0.26527414191807386,0.5577828054298642,0.2568027583221919,0.5559831985608878,0.22628852992463408
180,0.1,linear,0.6,0.8820931639443437,0.06141408722231725,0.7714285714285715,0.43565573377076877,0.3333333333333333,0.3142696805273545,0.42272727272727273,0.34685720023573374,0.43197334661540376,0.3570951784873711
180,0.1,linear,0.7000000000000001,0.8820326678765881,0.04112676014624511,0.7666666666666667,0.4346134936801766,0.28888888888888886,0.25579698740491863,0.38891774891774894,0.30438251178391035,0.40902926212866386,0.305774297441434
180,0.1,linear,0.8,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,0.1,linear,0.9,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,0.1,poly,0.1,0.15626134301270417,0.0014910777427545316,0.15626134301270417,0.0014910777427545316,1.0,0.0,0.2702849389416554,0.0022295355122326998,0.0,0.0
180,0.1,poly,0.2,0.8471869328493649,0.008429926796728526,0.9333333333333332,0.14907119849998604,0.04444444444444444,0.09938079899999065,0.06666666666666667,0.14907119849998596,0.06598705336226243,0.14755153695292483
180,0.1,poly,0.30000000000000004,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.4,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.5,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.6,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.7000000000000001,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.8,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,poly,0.9,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,rbf,0.1,0.7812462189957652,0.0667962614027109,0.4176084022765945,0.09458476362907849,0.8,0.0496903994999953,0.5423451910408432,0.07509214541733028,0.46290383124726675,0.08496159322397942
180,0.1,rbf,0.2,0.8575922565033274,0.05663793909141663,0.554047619047619,0.18466123914517196,0.5111111111111111,0.16850834320114558,0.5303147574819402,0.17529573836662188,0.44810115218085056,0.20785224974165906
180,0.1,rbf,0.30000000000000004,0.8680580762250454,0.05665166854174664,0.6333333333333333,0.2173067468400883,0.4222222222222222,0.2277100170213244,0.48838612368024137,0.21414186171799315,0.43880116288865956,0.23402305282033725
180,0.1,rbf,0.4,0.8645493042952209,0.04637251484012141,0.6333333333333333,0.20592141248037765,0.3555555555555555,0.18257418583505539,0.4416666666666666,0.19002923751652298,0.39992800923459587,0.2040384331600088
180,0.1,rbf,0.5,0.8749546279491833,0.05383368282732284,0.7571428571428571,0.2975714247612951,0.3555555555555555,0.18257418583505539,0.46558441558441555,0.21014685458714177,0.4511471685404328,0.23488492702237088
180,0.1,rbf,0.6,0.8749546279491833,0.02280228327530606,0.9,0.22360679774997896,0.2444444444444444,0.09296222517045286,0.3742657342657343,0.128968757790743,0.4196191983174879,0.1321957770775006
180,0.1,rbf,0.7000000000000001,0.8714458560193588,0.016266581560494563,0.9333333333333332,0.14907119849998599,0.2,0.09296222517045283,0.3193939393939394,0.12577765447595574,0.38661129588336884,0.10417070323883618
180,0.1,rbf,0.8,0.8679370840895342,0.01676325187957223,1.0,0.0,0.15555555555555553,0.09938079899999065,0.2581818181818182,0.16078320705043014,0.3262964710912958,0.1911965568062513
180,0.1,rbf,0.9,0.8610405323653962,0.01319452383963625,1.0,0.0,0.11111111111111112,0.07856742013183861,0.19272727272727272,0.12894998710179742,0.2735360703463939,0.16325269460361325
180,0.1,sigmoid,0.1,0.24337568058076223,0.06035282496998753,0.16616698424406334,0.01159098376955791,0.9555555555555555,0.09938079899999064,0.28285014428797634,0.019678914900006533,0.08169309523697647,0.08405972408052347
180,0.1,sigmoid,0.2,0.8228675136116153,0.015127948672244209,0.2966666666666667,0.1894436298451043,0.17777777777777776,0.16850834320114555,0.21536306830424476,0.1750900490764642,0.13808891286453162,0.17113760503717465
180,0.1,sigmoid,0.30000000000000004,0.8436781609195402,0.013311540782381306,0.6333333333333333,0.4149966532662911,0.06666666666666667,0.09938079899999065,0.10303030303030303,0.15090787391501492,0.09019562448171226,0.16088568686408333
180,0.1,sigmoid,0.4,0.8402298850574713,0.008837914412345254,0.6,0.4183300132670378,0.04444444444444444,0.06085806194501846,0.07272727272727272,0.09958591954639384,0.060205187596519084,0.11138489228858656
180,0.1,sigmoid,0.5,0.8472474289171205,0.0070322613052406025,0.9,0.22360679774997896,0.04444444444444444,0.06085806194501846,0.07636363636363637,0.1047626202973668,0.09771795646190602,0.14132233555561094
180,0.1,sigmoid,0.6,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,0.1,sigmoid,0.7000000000000001,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,0.1,sigmoid,0.8,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,0.1,sigmoid,0.9,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,1.0,linear,0.1,0.7710223835450696,0.026563216455051577,0.4007322654462243,0.037389039057053805,0.9333333333333332,0.09938079899999067,0.5599753694581281,0.04947871798635005,0.509401538672013,0.07287167971693781
180,1.0,linear,0.2,0.9061705989110708,0.020284684243724732,0.6866450216450216,0.04120745430849567,0.7333333333333333,0.1685083432011455,0.7023964322571133,0.09121016296151027,0.6522904164100882,0.10367027909608323
180,1.0,linear,0.30000000000000004,0.9166364186327888,0.03571356551574132,0.8099999999999999,0.13986600730699364,0.6222222222222222,0.21659542988464364,0.6859388289728847,0.16126389488498774,0.6578665473049091,0.16606738481610794
180,1.0,linear,0.4,0.9097398669086509,0.030854180729959046,0.8412698412698413,0.17852733141590466,0.5555555555555556,0.17568209223157663,0.6484126984126984,0.13733828301260942,0.6282811770612438,0.13746163106932124
180,1.0,linear,0.5,0.8992740471869329,0.044944038872565935,0.8464285714285713,0.20500746626523095,0.4666666666666667,0.26527414191807386,0.5577828054298642,0.2568027583221919,0.5559831985608878,0.22628852992463408
180,1.0,linear,0.6,0.8820931639443437,0.06141408722231725,0.7714285714285715,0.43565573377076877,0.3333333333333333,0.3142696805273545,0.42272727272727273,0.34685720023573374,0.43197334661540376,0.3570951784873711
180,1.0,linear,0.7000000000000001,0.8820326678765881,0.04112676014624511,0.7666666666666667,0.4346134936801766,0.28888888888888886,0.25579698740491863,0.38891774891774894,0.30438251178391035,0.40902926212866386,0.305774297441434
180,1.0,linear,0.8,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,1.0,linear,0.9,0.8819721718088325,0.04119755563819767,0.8,0.4472135954999579,0.26666666666666666,0.23040490392586355,0.37866133866133866,0.2933477733252022,0.40878369684068583,0.3055842293415388
180,1.0,poly,0.1,0.15977011494252874,0.008837914412345242,0.15682525278714027,0.002473054966679464,1.0,0.0,0.2711240997808162,0.0036899268749985125,0.011572751247156893,0.02587745847533828
180,1.0,poly,0.2,0.8471869328493649,0.008429926796728526,0.82,0.24899799195977465,0.08888888888888888,0.14487116456005886,0.12207792207792208,0.18855783286110686,0.11125186529192073,0.16771833481983936
180,1.0,poly,0.30000000000000004,0.8471869328493649,0.008429926796728526,0.82,0.24899799195977465,0.08888888888888888,0.14487116456005886,0.12207792207792208,0.18855783286110686,0.11125186529192073,0.16771833481983936
180,1.0,poly,0.4,0.8506352087114337,0.016087575422379242,0.85,0.22360679774997896,0.08888888888888888,0.14487116456005886,0.12867132867132866,0.2020482916339148,0.1252071383729767,0.19592591231761275
180,1.0,poly,0.5,0.8506352087114337,0.016087575422379242,0.85,0.22360679774997896,0.08888888888888888,0.14487116456005886,0.12867132867132866,0.2020482916339148,0.1252071383729767,0.19592591231761275
180,1.0,poly,0.6,0.8541439806412583,0.015669824550561838,0.95,0.1118033988749895,0.08888888888888888,0.14487116456005886,0.13230769230769232,0.20340300161278044,0.15114715599120676,0.21268238974294085
180,1.0,poly,0.7000000000000001,0.8541439806412583,0.015669824550561838,0.95,0.1118033988749895,0.08888888888888888,0.14487116456005886,0.13230769230769232,0.20340300161278044,0.15114715599120676,0.21268238974294085
180,1.0,poly,0.8,0.8506957047791893,0.009383230688342365,0.9333333333333332,0.14907119849998604,0.06666666666666667,0.09938079899999065,0.10666666666666666,0.1534781924429512,0.12770839334709919,0.17503443008981115
180,1.0,poly,0.9,0.8472474289171205,0.0070322613052406025,0.9,0.22360679774997896,0.04444444444444444,0.06085806194501846,0.07636363636363637,0.1047626202973668,0.09771795646190602,0.14132233555561094
180,1.0,rbf,0.1,0.7847549909255898,0.06308640633590233,0.4207704576125629,0.09189467680024845,0.8,0.0496903994999953,0.5455709974924561,0.07313935987932889,0.4666898325213974,0.08344822199310001
180,1.0,rbf,0.2,0.8575922565033274,0.05663793909141663,0.554047619047619,0.18466123914517196,0.5111111111111111,0.16850834320114558,0.5303147574819402,0.17529573836662188,0.44810115218085056,0.20785224974165906
180,1.0,rbf,0.30000000000000004,0.8715668481548701,0.057888683758180785,0.6433333333333333,0.2250308620809352,0.4444444444444445,0.2222222222222222,0.5103641456582634,0.21632558313536063,0.45879037778638193,0.23901663948005977
180,1.0,rbf,0.4,0.8645493042952209,0.04637251484012141,0.6333333333333333,0.20592141248037765,0.3555555555555555,0.18257418583505539,0.4416666666666666,0.19002923751652298,0.39992800923459587,0.2040384331600088
180,1.0,rbf,0.5,0.8749546279491833,0.05383368282732284,0.7571428571428571,0.2975714247612951,0.3555555555555555,0.18257418583505539,0.46558441558441555,0.21014685458714177,0.4511471685404328,0.23488492702237088
180,1.0,rbf,0.6,0.8715063520871145,0.028967447795078857,0.8800000000000001,0.2683281572999748,0.2444444444444444,0.09296222517045286,0.36987012987012985,0.13214054371120215,0.4093161963175154,0.1487896012795248
180,1.0,rbf,0.7000000000000001,0.8748941318814276,0.01979525258947624,0.9333333333333332,0.14907119849998599,0.22222222222222224,0.1111111111111111,0.3466666666666667,0.15018507101425077,0.4074094376971624,0.12585767266822265
180,1.0,rbf,0.8,0.8679370840895342,0.01676325187957223,1.0,0.0,0.15555555555555553,0.09938079899999065,0.2581818181818182,0.16078320705043014,0.3262964710912958,0.1911965568062513
180,1.0,rbf,0.9,0.8610405323653962,0.01319452383963625,1.0,0.0,0.11111111111111112,0.07856742013183861,0.19272727272727272,0.12894998710179742,0.2735360703463939,0.16325269460361325
180,1.0,sigmoid,0.1,0.23266787658802177,0.06298400440460324,0.1698394042522214,0.01199976334141036,1.0,0.0,0.2902201475920794,0.017484874400395287,0.10978743944825979,0.07105849570106083
180,1.0,sigmoid,0.2,0.8333333333333334,0.009381767948742202,0.4133333333333333,0.08366600265340755,0.28888888888888886,0.23040490392586355,0.3180952380952381,0.1716070499479457,0.2488005897138342,0.1573793389160061
180,1.0,sigmoid,0.30000000000000004,0.8507562008469449,0.014825548551425576,0.75,0.25,0.11111111111111112,0.13608276348795434,0.16503496503496504,0.1890441453326234,0.1609962422369672,0.18289353264933877
180,1.0,sigmoid,0.4,0.8402903811252269,0.007231114995693802,0.6,0.4183300132670378,0.04444444444444444,0.06085806194501846,0.07272727272727272,0.09958591954639383,0.06020951024408448,0.11080564907101438
180,1.0,sigmoid,0.5,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,1.0,sigmoid,0.6,0.8437991530550514,0.011391507546808332,0.8,0.4472135954999579,0.02222222222222222,0.04969039949999532,0.04,0.08944271909999159,0.05036820549570782,0.1464374065787258
180,1.0,sigmoid,0.7000000000000001,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,1.0,sigmoid,0.8,0.8402903811252269,0.007231114995693802,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,-0.011353134489128948,0.025386380475389672
180,1.0,sigmoid,0.9,0.8437386569872958,0.001491077742754546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
