pca_n_components,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
57,gini,30,10,5,None,0.6,0.6252747252747253,0.5111111111111111,0.559408866995074,0.2054890986478748,1.026403544444151
64,gini,30,10,5,None,nan,nan,nan,nan,nan,1.0264036100002056
50,gini,30,2,10,None,0.6555555555555556,0.704970760233918,0.5777777777777778,0.5850017199862401,0.336213344579296,1.026403651110983
57,gini,30,2,10,None,0.6333333333333333,0.6322649572649572,0.6222222222222222,0.6261648745519713,0.2670650626595741,1.0264037211108694
64,gini,30,2,10,None,nan,nan,nan,nan,nan,1.0264037922218752
50,gini,30,5,10,None,0.6444444444444444,0.6344579397210977,0.6666666666666666,0.64640522875817,0.2932637259997784,1.026403834444419
57,gini,30,5,10,None,0.6333333333333333,0.6322649572649572,0.6222222222222222,0.6261648745519713,0.2670650626595741,1.0264039044443052
64,gini,30,5,10,None,nan,nan,nan,nan,nan,1.0264039755553112
50,gini,30,10,10,None,0.6444444444444444,0.6344579397210977,0.6666666666666666,0.64640522875817,0.2932637259997784,1.0264040166667352
57,gini,30,10,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.026404087777741
64,gini,30,10,10,None,nan,nan,nan,nan,nan,1.0264041577776273
50,gini,30,2,1,sqrt,0.6,0.6202020202020203,0.5555555555555555,0.582905982905983,0.20417463286656798,1.026404197777932
57,gini,30,2,1,sqrt,0.6666666666666666,0.6948529411764706,0.6222222222222222,0.6396388499298737,0.34624653481485207,1.0264042622222203
64,gini,30,2,1,sqrt,nan,nan,nan,nan,nan,1.0264043322221066
50,gini,30,5,1,sqrt,0.6333333333333333,0.6651126651126651,0.5333333333333333,0.5913037579704246,0.2720054210446291,1.0264043744446503
57,gini,30,5,1,sqrt,0.6888888888888888,0.7037037037037037,0.6888888888888888,0.691358024691358,0.3832766380870198,1.0264044500001344
64,gini,30,5,1,sqrt,nan,nan,nan,nan,nan,1.0264045222222598
50,gini,30,10,1,sqrt,0.5444444444444444,0.5404040404040404,0.4666666666666666,0.4893162393162393,0.09191112577821066,1.0264045644441568
57,gini,30,10,1,sqrt,0.611111111111111,0.7056277056277057,0.4666666666666666,0.5498754119443775,0.25149311723673,1.026404632221804
64,gini,30,10,1,sqrt,nan,nan,nan,nan,nan,1.0264047011112174
50,gini,30,2,2,sqrt,0.6666666666666666,0.6680555555555555,0.6444444444444444,0.6538430904022302,0.3345470976744192,1.0264047433331143
57,gini,30,2,2,sqrt,0.6,0.6367880485527544,0.5111111111111111,0.5443691844553914,0.2116086029783115,1.026404812221881
64,gini,30,2,2,sqrt,nan,nan,nan,nan,nan,1.0264048766668161
50,gini,30,5,2,sqrt,0.5666666666666665,0.604040404040404,0.37777777777777777,0.45137701804368474,0.1435932308208359,1.026404916666474
57,gini,30,5,2,sqrt,0.6666666666666666,0.7167755991285403,0.5555555555555557,0.6111111111111112,0.35092844325335504,1.0264049866663603
64,gini,30,5,2,sqrt,nan,nan,nan,nan,nan,1.0264050555557738
50,gini,30,10,2,sqrt,0.6777777777777777,0.7004357298474946,0.5555555555555555,0.6020531400966184,0.3678788523741992,1.0264050977776706
57,gini,30,10,2,sqrt,0.5888888888888889,0.5885868517447465,0.6,0.5900705109630059,0.18098226610497611,1.0264051655553177
64,gini,30,10,2,sqrt,nan,nan,nan,nan,nan,1.026405233332965
50,gini,30,2,5,sqrt,0.5222222222222223,0.545751633986928,0.5333333333333333,0.5238095238095238,0.05031687027878704,1.02640527222215
57,gini,30,2,5,sqrt,0.5888888888888889,0.6563390313390314,0.4222222222222222,0.5084541062801933,0.19742453100386914,1.0264053411109166
64,gini,30,2,5,sqrt,nan,nan,nan,nan,nan,1.0264054122219224
50,gini,30,5,5,sqrt,0.6,0.5873737373737374,0.6444444444444444,0.6057942057942057,0.20628036436259334,1.026405452222227
57,gini,30,5,5,sqrt,0.6555555555555554,0.7249455337690631,0.5333333333333333,0.597524154589372,0.33384807510085796,1.026405517777635
64,gini,30,5,5,sqrt,nan,nan,nan,nan,nan,1.0264055866664017
50,gini,30,10,5,sqrt,0.6888888888888888,0.7130952380952381,0.6,0.6414792603698151,0.3838825117191728,1.0264056266667063
57,gini,30,10,5,sqrt,0.5222222222222223,0.5238095238095238,0.35555555555555557,0.41579210394802596,0.0445435403187374,1.0264056922221143
64,gini,30,10,5,sqrt,nan,nan,nan,nan,nan,1.0264057599997614
50,gini,30,2,10,sqrt,0.5777777777777778,0.6264705882352941,0.5333333333333333,0.5213345864661654,0.18207537567081145,1.0264058011111854
57,gini,30,2,10,sqrt,0.6111111111111112,0.6556637806637807,0.5555555555555555,0.5794004707048185,0.23589836458015498,1.0264058744444304
64,gini,30,2,10,sqrt,nan,nan,nan,nan,nan,1.0264059433331971
50,gini,30,5,10,sqrt,0.6333333333333333,0.7579365079365079,0.4222222222222222,0.5093035619351408,0.3078348905303559,1.0264059855557408
57,gini,30,5,10,sqrt,0.45555555555555555,0.4344017094017094,0.3555555555555556,0.38536922015182884,-0.09489653945172656,1.0264060544445075
64,gini,30,5,10,sqrt,nan,nan,nan,nan,nan,1.026406126666633
50,gini,30,10,10,sqrt,0.5,0.4753246753246753,0.4666666666666666,0.45709401709401704,0.002541695870691807,1.0264061655551713
57,gini,30,10,10,sqrt,0.5777777777777778,0.6,0.2888888888888889,0.37684210526315787,0.15874756861641548,1.0264062322223455
64,gini,30,10,10,sqrt,nan,nan,nan,nan,nan,1.0264062977777535
50,gini,30,2,1,log2,0.5777777777777777,0.5981481481481481,0.4222222222222222,0.49333333333333335,0.1589767833186139,1.0264063366662919
57,gini,30,2,1,log2,0.6555555555555556,0.6837606837606837,0.5777777777777778,0.6261022927689593,0.3149461069907404,1.0264064055557052
64,gini,30,2,1,log2,nan,nan,nan,nan,nan,1.0264064733333524
50,gini,30,5,1,log2,0.7444444444444445,0.7688492063492064,0.7111111111111111,0.7363462832502506,0.49324846688176754,1.0264065122218906
57,gini,30,5,1,log2,0.5222222222222223,0.5356481481481481,0.5111111111111111,0.5151645487129358,0.04632307123518912,1.0264065811113041
64,gini,30,5,1,log2,nan,nan,nan,nan,nan,1.0264066488889512
50,gini,30,10,1,log2,0.5777777777777778,0.5905575905575906,0.5555555555555555,0.556878306878307,0.16060499682960594,1.026406688888609
57,gini,30,10,1,log2,0.6222222222222222,0.6495726495726496,0.5111111111111111,0.5707231040564373,0.24871096405023704,1.0264067577773757
64,gini,30,10,1,log2,nan,nan,nan,nan,nan,1.0264068288890282
50,gini,30,2,2,log2,0.6333333333333333,0.6882284382284382,0.48888888888888893,0.5658544354196527,0.2805179155872633,1.0264069944445509
57,gini,30,2,2,log2,0.6999999999999998,0.725,0.6666666666666666,0.6864516129032259,0.4086825981497339,1.0264070622221981
64,gini,30,2,2,log2,nan,nan,nan,nan,nan,1.0264071277776061
50,gini,30,5,2,log2,0.6333333333333333,0.6572398190045249,0.6,0.6240079365079364,0.2706173222872168,1.0264071677779105
57,gini,30,5,2,log2,0.5777777777777778,0.5847902097902097,0.5555555555555556,0.545828437132785,0.17317809875542556,1.026407232222199
64,gini,30,5,2,log2,nan,nan,nan,nan,nan,1.0264072988887265
50,gini,30,10,2,log2,0.5666666666666665,0.6375661375661376,0.4000000000000001,0.48162661093695575,0.15559816662162704,1.0264073411112702
57,gini,30,10,2,log2,0.6111111111111112,0.6474358974358974,0.48888888888888893,0.5537918871252204,0.23021235024070097,1.0264074111111565
64,gini,30,10,2,log2,nan,nan,nan,nan,nan,1.026407483333282
50,gini,30,2,5,log2,0.6111111111111112,0.5939393939393939,0.6666666666666666,0.6120884520884521,0.24814801513094556,1.0264075244440594
57,gini,30,2,5,log2,0.5111111111111111,0.5095238095238095,0.3555555555555556,0.411828631138976,0.020870105204466475,1.0264075944445923
64,gini,30,2,5,log2,nan,nan,nan,nan,nan,1.0264076655555983
50,gini,30,5,5,log2,0.5222222222222221,0.525974025974026,0.37777777777777777,0.4306727755003617,0.04618598112550402,1.026407705555256
57,gini,30,5,5,log2,0.7000000000000001,0.672923116615067,0.7777777777777777,0.7206277672359267,0.4071427948576816,1.02640777333355
64,gini,30,5,5,log2,nan,nan,nan,nan,nan,1.0264078400000776
50,gini,30,10,5,log2,0.6999999999999998,0.7559523809523809,0.6222222222222222,0.667859618577808,0.4180169142013062,1.0264078811108548
57,gini,30,10,5,log2,0.5111111111111111,0.5216450216450217,0.4444444444444445,0.4783377541998231,0.024627906067870065,1.0264079499996215
64,gini,30,10,5,log2,nan,nan,nan,nan,nan,1.0264080200001546
50,gini,30,2,10,log2,0.5666666666666667,0.5873015873015873,0.48888888888888893,0.5268199233716474,0.13930686753770452,1.0264080599998124
57,gini,30,2,10,log2,0.48888888888888893,0.4495835548467127,0.4222222222222222,0.42332830568124685,-0.024246432248443597,1.0264081311108182
64,gini,30,2,10,log2,nan,nan,nan,nan,nan,1.0264082011107045
50,gini,30,5,10,log2,0.5666666666666667,0.6195286195286195,0.35555555555555557,0.44536019536019533,0.1489734341906066,1.0264082411110091
57,gini,30,5,10,log2,0.6444444444444445,0.7444444444444445,0.37777777777777777,0.4920634920634921,0.3169991318066297,1.0264083111108953
64,gini,30,5,10,log2,nan,nan,nan,nan,nan,1.0264083866663793
50,gini,30,10,10,log2,0.6666666666666666,0.6953748006379584,0.6222222222222222,0.645550527903469,0.3458572319330373,1.0264084255555646
57,gini,30,10,10,log2,0.5111111111111111,0.5055555555555556,0.4444444444444444,0.4561904761904762,0.025598844666227638,1.0264084933332116
64,gini,30,10,10,log2,nan,nan,nan,nan,nan,1.026408565555337
50,gini,50,2,1,None,0.7333333333333333,0.7511671335200747,0.7111111111111111,0.726798637718178,0.47203129087262424,1.0264086033334023
57,gini,50,2,1,None,0.6333333333333333,0.6215111642743222,0.6444444444444445,0.625699411278159,0.2719735137294271,1.0264086733332887
64,gini,50,2,1,None,nan,nan,nan,nan,nan,1.026408743333175
50,gini,50,5,1,None,0.7222222222222223,0.7169312169312169,0.7333333333333333,0.7223963775687915,0.4487049265630301,1.0264087866668383
57,gini,50,5,1,None,0.6333333333333333,0.6262626262626262,0.6222222222222222,0.6184926184926184,0.2702510233946012,1.026408857777844
64,gini,50,5,1,None,nan,nan,nan,nan,nan,1.0264089277777304
50,gini,50,10,1,None,0.6777777777777777,0.6694677871148459,0.7111111111111111,0.6882183908045977,0.35785488562164963,1.0264089677773882
57,gini,50,10,1,None,0.611111111111111,0.5980392156862745,0.6222222222222222,0.6064814814814815,0.22422426466543746,1.0264090377779211
64,gini,50,10,1,None,nan,nan,nan,nan,nan,1.0264091111111662
50,gini,50,2,2,None,0.7111111111111111,0.7702020202020202,0.6,0.674264007597341,0.4328121921162393,1.026409151110824
57,gini,50,2,2,None,0.5333333333333333,0.5098039215686274,0.48888888888888893,0.4930555555555555,0.06079424083232406,1.0264092177779982
64,gini,50,2,2,None,nan,nan,nan,nan,nan,1.026409286666765
50,gini,50,5,2,None,0.6888888888888888,0.7342657342657342,0.6,0.6593406593406593,0.3856243062341882,1.0264093277775423
57,gini,50,5,2,None,0.6333333333333333,0.6525141525141525,0.5555555555555555,0.5988379436655299,0.2691012146988168,1.02640939444407
64,gini,50,5,2,None,nan,nan,nan,nan,nan,1.026409464444603
50,gini,50,10,2,None,0.6222222222222222,0.611111111111111,0.6222222222222222,0.6127946127946128,0.24719387459906547,1.0264095055553804
57,gini,50,10,2,None,0.7111111111111111,0.7103174603174603,0.7111111111111111,0.7101717958225189,0.4229158933422729,1.0264095755552667
64,gini,50,10,2,None,nan,nan,nan,nan,nan,1.0264096466662724
50,gini,50,2,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264096888888161
57,gini,50,2,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.026409759999822
64,gini,50,2,5,None,nan,nan,nan,nan,nan,1.0264098277774691
50,gini,50,5,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264098700000128
57,gini,50,5,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264099399998992
64,gini,50,5,5,None,nan,nan,nan,nan,nan,1.0264100088886658
50,gini,50,10,5,None,0.6,0.626984126984127,0.5333333333333333,0.5721072796934866,0.2056893028921963,1.02641005000009
57,gini,50,10,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264101177777372
64,gini,50,10,5,None,nan,nan,nan,nan,nan,1.0264101866665039
50,gini,50,2,10,None,0.6444444444444444,0.6344579397210977,0.6666666666666666,0.64640522875817,0.2932637259997784,1.0264102288890475
57,gini,50,2,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.0264103000000533
64,gini,50,2,10,None,nan,nan,nan,nan,nan,1.026410374444418
50,gini,50,5,10,None,0.6555555555555556,0.704970760233918,0.5777777777777778,0.5850017199862401,0.336213344579296,1.0264104144440758
57,gini,50,5,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.0264104844446087
64,gini,50,5,10,None,nan,nan,nan,nan,nan,1.026410554444495
50,gini,50,10,10,None,0.6555555555555556,0.704970760233918,0.5777777777777778,0.5850017199862401,0.336213344579296,1.0264105944441528
57,gini,50,10,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.0264106644440392
64,gini,50,10,10,None,nan,nan,nan,nan,nan,1.026410734444572
50,gini,50,2,1,sqrt,0.5555555555555555,0.5794871794871795,0.4000000000000001,0.4692753623188406,0.11670333062475008,1.0264107755553495
57,gini,50,2,1,sqrt,0.611111111111111,0.6255656108597285,0.5777777777777778,0.5972222222222222,0.22577246935412934,1.0264108444441162
64,gini,50,2,1,sqrt,nan,nan,nan,nan,nan,1.02641091222241
50,gini,50,5,1,sqrt,0.5555555555555555,0.5498575498575499,0.5555555555555555,0.5498084291187739,0.11314426879184664,1.026410952222068
57,gini,50,5,1,sqrt,0.6444444444444444,0.6685314685314685,0.5777777777777778,0.6175824175824176,0.29279509831908035,1.0264110211108346
64,gini,50,5,1,sqrt,nan,nan,nan,nan,nan,1.0264110899996013
50,gini,50,10,1,sqrt,0.5,0.4778309409888357,0.4444444444444444,0.45055806938159876,-0.0010261544880315239,1.026411132222145
57,gini,50,10,1,sqrt,0.5666666666666665,0.567003367003367,0.5555555555555555,0.5558663558663559,0.13508473662485396,1.0264112088887487
64,gini,50,10,1,sqrt,nan,nan,nan,nan,nan,1.0264112788886348
50,gini,50,2,2,sqrt,0.6111111111111112,0.608974358974359,0.5777777777777778,0.5913978494623656,0.22301901420803713,1.0264113188889394
57,gini,50,2,2,sqrt,0.5333333333333333,0.5555555555555555,0.4222222222222222,0.4757343550446999,0.07273929674533079,1.0264113877777061
64,gini,50,2,2,sqrt,nan,nan,nan,nan,nan,1.0264117466667408
50,gini,50,5,2,sqrt,0.7555555555555555,0.8044733044733046,0.6666666666666666,0.7271506696794052,0.5193831258064779,1.0264117899997574
57,gini,50,5,2,sqrt,0.6666666666666666,0.7031862745098039,0.6444444444444444,0.6627150537634409,0.3452174809678688,1.026411858888524
64,gini,50,5,2,sqrt,nan,nan,nan,nan,nan,1.0264119288890572
50,gini,50,10,2,sqrt,0.6444444444444445,0.6388888888888888,0.5555555555555556,0.5755248335893497,0.28928527238606067,1.026411968888715
57,gini,50,10,2,sqrt,0.6888888888888888,0.6853801169590644,0.6444444444444444,0.6516485112563544,0.39149093115530004,1.026412038888601
64,gini,50,10,2,sqrt,nan,nan,nan,nan,nan,1.0264121088884874
50,gini,50,2,5,sqrt,0.6666666666666666,0.6898395721925134,0.6000000000000001,0.6346153846153846,0.3414141756300928,1.0264121522221508
57,gini,50,2,5,sqrt,0.48888888888888893,0.4761904761904762,0.22222222222222224,0.27827292533174885,-0.026270346874636693,1.026412222222037
64,gini,50,2,5,sqrt,nan,nan,nan,nan,nan,1.0264122933330428
50,gini,50,5,5,sqrt,0.5555555555555555,0.5435897435897435,0.39999999999999997,0.44761904761904764,0.10472031909926528,1.026412334444467
57,gini,50,5,5,sqrt,0.6222222222222221,0.6563958916900093,0.5333333333333333,0.5652025177887247,0.25645345591139895,1.0264124055554729
64,gini,50,5,5,sqrt,nan,nan,nan,nan,nan,1.0264124744442396
50,gini,50,10,5,sqrt,0.5,0.4873737373737374,0.5111111111111112,0.4878211544878212,0.0048909696003091585,1.0264125144445442
57,gini,50,10,5,sqrt,0.6888888888888888,0.6734654234654235,0.8444444444444444,0.7354552354552354,0.41341673083592606,1.02641258555555
64,gini,50,10,5,sqrt,nan,nan,nan,nan,nan,1.0264126544443166
50,gini,50,2,10,sqrt,0.5555555555555555,0.7111111111111111,0.35555555555555557,0.43333333333333335,0.16162818563421968,1.0264126966668603
57,gini,50,2,10,sqrt,0.611111111111111,0.6498316498316498,0.4666666666666666,0.5415479582146249,0.2302540185514256,1.0264127666667466
64,gini,50,2,10,sqrt,nan,nan,nan,nan,nan,1.0264128344443937
50,gini,50,5,10,sqrt,0.5333333333333333,0.5555555555555555,0.4666666666666666,0.5031417624521074,0.07205868193598412,1.0264128755551711
57,gini,50,5,10,sqrt,0.5333333333333333,0.5238095238095238,0.4222222222222222,0.4343434343434343,0.0727392967453308,1.0264129444445846
64,gini,50,5,10,sqrt,nan,nan,nan,nan,nan,1.0264130122222317
50,gini,50,10,10,sqrt,0.7000000000000001,0.8446969696969697,0.5555555555555555,0.6381306865177833,0.44567261829728316,1.0264130644442049
57,gini,50,10,10,sqrt,0.5333333333333333,0.6071428571428571,0.24444444444444446,0.3424173080923653,0.09164239192069805,1.0264131677776782
64,gini,50,10,10,sqrt,nan,nan,nan,nan,nan,1.0264132399998036
50,gini,50,2,1,log2,0.5777777777777778,0.6124401913875598,0.5333333333333333,0.5610859728506788,0.16140004156875074,1.0264132811112279
57,gini,50,2,1,log2,0.6888888888888888,0.6666666666666666,0.6,0.5725490196078432,0.3885618083164126,1.026413348888875
64,gini,50,2,1,log2,nan,nan,nan,nan,nan,1.0264134133331633
50,gini,50,5,1,log2,0.5333333333333333,0.5503246753246753,0.39999999999999997,0.4570407104140237,0.07173828228616218,1.0264134544445875
57,gini,50,5,1,log2,0.6999999999999998,0.6755368814192343,0.7777777777777778,0.718470625798212,0.41212108007858655,1.0264135255555933
64,gini,50,5,1,log2,nan,nan,nan,nan,nan,1.02641359444436
50,gini,50,10,1,log2,0.5555555555555556,0.5668767507002801,0.4888888888888889,0.5120252373813093,0.11782048277694195,1.0264136344446646
57,gini,50,10,1,log2,0.5444444444444444,0.5666666666666667,0.4000000000000001,0.46814814814814815,0.09428090415820634,1.0264137044445507
64,gini,50,10,1,log2,nan,nan,nan,nan,nan,1.0264137788889154
50,gini,50,2,2,log2,0.5555555555555555,0.5627705627705627,0.5111111111111111,0.53278571632298,0.11214422943301061,1.0264138188885732
57,gini,50,2,2,log2,0.6888888888888888,0.7246642246642248,0.6222222222222222,0.6689168643191632,0.38294421023514946,1.0264138877779867
64,gini,50,2,2,log2,nan,nan,nan,nan,nan,1.0264139566667534
50,gini,50,5,2,log2,0.4666666666666666,0.4333333333333333,0.3111111111111111,0.3608641975308642,-0.07629835857823423,1.0264139988886503
57,gini,50,5,2,log2,0.5777777777777778,0.6209150326797386,0.48888888888888893,0.5342525496511004,0.16828712915511643,1.0264140688885366
64,gini,50,5,2,log2,nan,nan,nan,nan,nan,1.0264141400001892
50,gini,50,10,2,log2,0.6333333333333333,0.7222222222222222,0.39999999999999997,0.5119047619047619,0.29095718698132317,1.0264141833332057
57,gini,50,10,2,log2,0.5444444444444444,0.602116402116402,0.35555555555555557,0.4323754789272031,0.10650286062347779,1.0264142566664507
64,gini,50,10,2,log2,nan,nan,nan,nan,nan,1.0264143255552174
50,gini,50,2,5,log2,0.5777777777777778,0.596078431372549,0.5333333333333333,0.5559195402298851,0.1615481835578376,1.026414365555522
57,gini,50,2,5,log2,0.6222222222222221,0.6446608946608947,0.5333333333333333,0.5822117431312833,0.2481629885054711,1.0264144344442887
64,gini,50,2,5,log2,nan,nan,nan,nan,nan,1.0264145033330554
50,gini,50,5,5,log2,0.5777777777777777,0.609090909090909,0.4666666666666666,0.5260477453580902,0.16242619605678227,1.0264145433333598
57,gini,50,5,5,log2,0.6444444444444445,0.6709401709401709,0.4444444444444444,0.49865131237680255,0.29252368052419664,1.0264146133332461
64,gini,50,5,5,log2,nan,nan,nan,nan,nan,1.0264146822220128
50,gini,50,10,5,log2,0.6,0.6266339869281046,0.5111111111111111,0.5507917337627483,0.20824101248789476,1.026414723333437
57,gini,50,10,5,log2,0.5333333333333333,0.5294117647058824,0.4666666666666666,0.46032695374800636,0.06726727939963124,1.0264147866666058
64,gini,50,10,5,log2,nan,nan,nan,nan,nan,1.0264148588887312
50,gini,50,2,10,log2,0.6222222222222221,0.6555555555555556,0.6222222222222221,0.5740462266778056,0.2822375228642697,1.0264149000001555
57,gini,50,2,10,log2,0.6222222222222222,0.6199813258636787,0.6222222222222222,0.5957491582491583,0.252318617321974,1.0264149700000416
64,gini,50,2,10,log2,nan,nan,nan,nan,nan,1.0264150377776888
50,gini,50,5,10,log2,0.5,0.4861111111111111,0.39999999999999997,0.40661779792214575,-0.005303664792594948,1.0264150766668738
57,gini,50,5,10,log2,0.5222222222222223,0.5370370370370371,0.4000000000000001,0.4498207885304659,0.0484928644968872,1.0264151444445209
64,gini,50,5,10,log2,nan,nan,nan,nan,nan,1.0264152144444072
50,gini,50,10,10,log2,0.6555555555555556,0.641593567251462,0.7111111111111111,0.6730339447607,0.31411137020251667,1.026415254444065
57,gini,50,10,10,log2,0.5333333333333333,0.5272904483430799,0.5333333333333333,0.5140406623782583,0.06841806995818726,1.0264153233334785
64,gini,50,10,10,log2,nan,nan,nan,nan,nan,1.0264153933333646
50,gini,100,2,1,None,0.7111111111111111,0.7263993316624896,0.7111111111111111,0.7120927553652369,0.4303600495844971,1.0264154333330224
57,gini,100,2,1,None,0.7111111111111111,0.7067577030812324,0.7333333333333333,0.7185993696700037,0.42391691456388053,1.0264155033335556
64,gini,100,2,1,None,nan,nan,nan,nan,nan,1.026415575555681
50,gini,100,5,1,None,0.7111111111111111,0.701058201058201,0.7333333333333333,0.7147335423197493,0.4261854167179291,1.0264156199998171
57,gini,100,5,1,None,0.6666666666666666,0.6691729323308272,0.6888888888888888,0.6754563894523327,0.33643268829903183,1.0264156899997032
64,gini,100,5,1,None,nan,nan,nan,nan,nan,1.0264157599995896
50,gini,100,10,1,None,0.6888888888888888,0.6655701754385964,0.7555555555555555,0.7065148640101201,0.3841177431624378,1.0264158022221332
57,gini,100,10,1,None,0.6666666666666666,0.6462418300653594,0.7333333333333334,0.6866446725317693,0.3372819764581479,1.0264158722220196
64,gini,100,10,1,None,nan,nan,nan,nan,nan,1.0264159411107863
50,gini,100,2,2,None,0.6999999999999998,0.733044733044733,0.6444444444444444,0.6828765104627174,0.406141773636074,1.0264159822222103
57,gini,100,2,2,None,0.5888888888888889,0.605098605098605,0.4666666666666666,0.5226201002063071,0.1809342020001916,1.026416051110977
64,gini,100,2,2,None,nan,nan,nan,nan,nan,1.026416122221983
50,gini,100,5,2,None,0.6444444444444444,0.6397435897435897,0.6222222222222222,0.6190476190476191,0.29837834150311576,1.0264161644445267
57,gini,100,5,2,None,0.6222222222222222,0.6216931216931217,0.6444444444444444,0.6311389759665622,0.24555911291123733,1.026416333333408
64,gini,100,5,2,None,nan,nan,nan,nan,nan,1.0264164055555334
50,gini,100,10,2,None,0.7000000000000001,0.7424242424242423,0.6222222222222222,0.674264007597341,0.407840539739396,1.0264164466663108
57,gini,100,10,2,None,0.6333333333333333,0.6237373737373737,0.6,0.6084918665563827,0.2662281235905249,1.0264165177779634
64,gini,100,10,2,None,nan,nan,nan,nan,nan,1.026416584444491
50,gini,100,2,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264166255552685
57,gini,100,2,5,None,0.6,0.6252747252747253,0.5111111111111111,0.559408866995074,0.2054890986478748,1.0264166977773939
64,gini,100,2,5,None,nan,nan,nan,nan,nan,1.0264167666668071
50,gini,100,5,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264168111109433
57,gini,100,5,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264168811108296
64,gini,100,5,5,None,nan,nan,nan,nan,nan,1.0264169522218354
50,gini,100,10,5,None,0.6,0.626984126984127,0.5333333333333333,0.5721072796934866,0.2056893028921963,1.026416994444379
57,gini,100,10,5,None,0.6666666666666666,0.7138528138528139,0.5555555555555555,0.6216799292661362,0.34319726909209763,1.0264170633331458
64,gini,100,10,5,None,nan,nan,nan,nan,nan,1.0264171355552714
50,gini,100,2,10,None,0.6444444444444444,0.6344579397210977,0.6666666666666666,0.64640522875817,0.2932637259997784,1.026417177777815
57,gini,100,2,10,None,0.6333333333333333,0.6322649572649572,0.6222222222222222,0.6261648745519713,0.2670650626595741,1.0264172488888208
64,gini,100,2,10,None,nan,nan,nan,nan,nan,1.0264173211109462
50,gini,100,5,10,None,0.6555555555555556,0.704970760233918,0.5777777777777778,0.5850017199862401,0.336213344579296,1.0264173633334899
57,gini,100,5,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.0264174344444958
64,gini,100,5,10,None,nan,nan,nan,nan,nan,1.0264175066666212
50,gini,100,10,10,None,0.6555555555555556,0.704970760233918,0.5777777777777778,0.5850017199862401,0.336213344579296,1.0264175477773987
57,gini,100,10,10,None,0.6444444444444444,0.7027777777777778,0.5333333333333333,0.5647613657800415,0.3100146812390917,1.026417616666812
64,gini,100,10,10,None,nan,nan,nan,nan,nan,1.0264176855555787
50,gini,100,2,1,sqrt,0.6999999999999998,0.709090909090909,0.6888888888888888,0.691996891996892,0.406924063021189,1.0264177266663561
57,gini,100,2,1,sqrt,0.6444444444444444,0.6777777777777777,0.5555555555555555,0.5957575757575758,0.3031029643914915,1.0264177955557696
64,gini,100,2,1,sqrt,nan,nan,nan,nan,nan,1.026417870000134
50,gini,100,5,1,sqrt,0.6777777777777777,0.7194444444444444,0.6,0.6486340103544405,0.3648116694462869,1.0264179122220312
57,gini,100,5,1,sqrt,0.5888888888888889,0.6215538847117795,0.5333333333333333,0.5511094720019669,0.19252602732925492,1.0264179777774391
64,gini,100,5,1,sqrt,nan,nan,nan,nan,nan,1.0264180488890917
50,gini,100,10,1,sqrt,0.5111111111111111,0.4583333333333333,0.3333333333333333,0.37744763981645546,0.004567689569341504,1.0264180888887495
57,gini,100,10,1,sqrt,0.5666666666666668,0.5824915824915825,0.4222222222222222,0.4881291547958215,0.13564685646346675,1.0264181577775162
64,gini,100,10,1,sqrt,nan,nan,nan,nan,nan,1.026418226666283
50,gini,100,2,2,sqrt,0.5666666666666667,0.5753968253968255,0.4666666666666666,0.5130693912303107,0.13444800180012625,1.026418267777707
57,gini,100,2,2,sqrt,0.6333333333333333,0.7633053221288515,0.5111111111111111,0.5471743295019157,0.3123103240813046,1.0264183377775933
64,gini,100,2,2,sqrt,nan,nan,nan,nan,nan,1.0264184099997187
50,gini,100,5,2,sqrt,0.6444444444444445,0.6974747474747475,0.5111111111111111,0.5892497625830959,0.300015712401577,1.026418453333382
57,gini,100,5,2,sqrt,0.6333333333333333,0.6769841269841269,0.5111111111111111,0.5687991021324355,0.27972751734211704,1.0264185222221487
64,gini,100,5,2,sqrt,nan,nan,nan,nan,nan,1.026418592222035
