learning_rate,max_depth,n_estimators,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.3,3,50,0.6,0.896271186440678,0.013365493150748045,0.91,0.11526367287968177,0.3555555555555555,0.08606629658238703,0.5023976023976024,0.09078377654858154,0.5243575241154992,0.07480499118904577
0.3,3,50,0.7000000000000001,0.8828248587570621,0.025152848025745328,0.8933333333333333,0.14209319544044394,0.26666666666666666,0.17213259316477408,0.37675657675657676,0.22623175341738433,0.39181345107683124,0.22866859597985448
0.3,3,50,0.8,0.8828248587570621,0.025152848025745328,0.8933333333333333,0.14209319544044394,0.26666666666666666,0.17213259316477408,0.37675657675657676,0.22623175341738433,0.39181345107683124,0.22866859597985448
0.3,3,50,0.9,0.8728248587570621,0.026328662166117976,0.9333333333333333,0.1380131118684709,0.17777777777777776,0.17213259316477406,0.2624708624708625,0.24389077152233005,0.2820413650374365,0.2588248155887751
0.3,3,100,0.1,0.8764406779661017,0.04924589670792002,0.6074786324786324,0.15411555573930652,0.6444444444444444,0.08606629658238701,0.6195738901621255,0.11620064360905079,0.5508583347383923,0.14142352004400588
0.3,3,100,0.2,0.8797175141242938,0.04393776992703505,0.6347619047619047,0.17135485943586123,0.5111111111111111,0.13801311186847082,0.5620536635706915,0.14854873336835067,0.5000027609957297,0.17230186132309674
0.3,3,100,0.30000000000000004,0.8829378531073446,0.04226564315353621,0.698888888888889,0.21101919469351724,0.4444444444444444,0.12598815766974242,0.5354822954822954,0.14883316454059034,0.492723428624596,0.17600573825046817
0.3,3,100,0.4,0.8896045197740112,0.032095631272673626,0.7642857142857142,0.21631690390594052,0.4222222222222222,0.08606629658238707,0.5382417582417582,0.11655695087575739,0.51154652708937,0.14860901082925793
0.3,3,100,0.5,0.8963276836158193,0.022844708044243774,0.8533333333333334,0.18721009333799035,0.4,0.09200874124564726,0.5352380952380952,0.09919990908801754,0.5343405925732653,0.11379792552760441
0.3,3,100,0.6,0.8929378531073446,0.017851293826016457,0.88,0.16561573424216505,0.3555555555555555,0.08606629658238703,0.49580419580419577,0.09489623117404358,0.5105358410534195,0.09297219198252317
0.3,3,100,0.7000000000000001,0.8928813559322034,0.018336482503673247,0.91,0.11526367287968177,0.3333333333333333,0.12598815766974242,0.4696703296703297,0.1502109200755568,0.4979538130368468,0.11519989204353115
0.3,3,100,0.8,0.8828248587570621,0.025152848025745328,0.8933333333333333,0.14209319544044394,0.26666666666666666,0.17213259316477408,0.37675657675657676,0.22623175341738433,0.39181345107683124,0.22866859597985448
0.3,3,100,0.9,0.8761581920903955,0.02856357876324799,0.8933333333333333,0.14209319544044394,0.2222222222222222,0.20573779994945587,0.304029304029304,0.2754882132552648,0.3034047866031328,0.27617197245007435
0.3,3,200,0.1,0.8764406779661017,0.04676604649178602,0.5997979797979798,0.15274128694950706,0.6444444444444444,0.08606629658238706,0.6182859108555703,0.12024097800403695,0.547595147368667,0.14622775059879536
0.3,3,200,0.2,0.8797175141242938,0.04393776992703505,0.6347619047619047,0.17135485943586123,0.5111111111111111,0.13801311186847082,0.5620536635706915,0.14854873336835067,0.5000027609957297,0.17230186132309674
0.3,3,200,0.30000000000000004,0.8795480225988701,0.042978162761857945,0.6688888888888889,0.2123688515308427,0.4444444444444444,0.12598815766974242,0.5288888888888889,0.15291290369700655,0.47883628622801094,0.18202095188096293
0.3,3,200,0.4,0.8829378531073446,0.028879121157007373,0.7142857142857142,0.1795889378244698,0.4,0.09200874124564726,0.5074725274725275,0.11205651051506223,0.474122467661114,0.13449834344653977
0.3,3,200,0.5,0.8963276836158193,0.022844708044243774,0.8533333333333334,0.18721009333799035,0.4,0.09200874124564726,0.5352380952380952,0.09919990908801754,0.5343405925732653,0.11379792552760441
0.3,3,200,0.6,0.8929378531073446,0.017851293826016457,0.88,0.16561573424216505,0.3555555555555555,0.08606629658238703,0.49580419580419577,0.09489623117404358,0.5105358410534195,0.09297219198252317
0.3,3,200,0.7000000000000001,0.8928813559322034,0.018336482503673247,0.91,0.11526367287968177,0.3333333333333333,0.12598815766974242,0.4696703296703297,0.1502109200755568,0.4979538130368468,0.11519989204353115
0.3,3,200,0.8,0.8828248587570621,0.025152848025745328,0.8933333333333333,0.14209319544044394,0.26666666666666666,0.17213259316477408,0.37675657675657676,0.22623175341738433,0.39181345107683124,0.22866859597985448
0.3,3,200,0.9,0.8794915254237289,0.026012551781134586,0.8933333333333333,0.14209319544044394,0.24444444444444444,0.18401748249129446,0.344029304029304,0.23809923113827544,0.3653871059337655,0.22899312538393576
0.3,3,300,0.1,0.8764406779661017,0.04676604649178602,0.5997979797979798,0.15274128694950706,0.6444444444444444,0.08606629658238706,0.6182859108555703,0.12024097800403695,0.547595147368667,0.14622775059879536
0.3,3,300,0.2,0.8797175141242938,0.04393776992703505,0.6347619047619047,0.17135485943586123,0.5111111111111111,0.13801311186847082,0.5620536635706915,0.14854873336835067,0.5000027609957297,0.17230186132309674
0.3,3,300,0.30000000000000004,0.8795480225988701,0.042978162761857945,0.6688888888888889,0.2123688515308427,0.4444444444444444,0.12598815766974242,0.5288888888888889,0.15291290369700655,0.47883628622801094,0.18202095188096293
0.3,3,300,0.4,0.8829378531073446,0.028879121157007373,0.7142857142857142,0.1795889378244698,0.4,0.09200874124564726,0.5074725274725275,0.11205651051506223,0.474122467661114,0.13449834344653977
0.3,3,300,0.5,0.8963276836158193,0.022844708044243774,0.8533333333333334,0.18721009333799035,0.4,0.09200874124564726,0.5352380952380952,0.09919990908801754,0.5343405925732653,0.11379792552760441
0.3,3,300,0.6,0.8929378531073446,0.017851293826016457,0.88,0.16561573424216505,0.3555555555555555,0.08606629658238703,0.49580419580419577,0.09489623117404358,0.5105358410534195,0.09297219198252317
0.3,3,300,0.7000000000000001,0.8928813559322034,0.018336482503673247,0.91,0.11526367287968177,0.3333333333333333,0.12598815766974242,0.4696703296703297,0.1502109200755568,0.4979538130368468,0.11519989204353115
0.3,3,300,0.8,0.8828248587570621,0.025152848025745328,0.8933333333333333,0.14209319544044394,0.26666666666666666,0.17213259316477408,0.37675657675657676,0.22623175341738433,0.39181345107683124,0.22866859597985448
0.3,3,300,0.9,0.8794915254237289,0.026012551781134586,0.8933333333333333,0.14209319544044394,0.24444444444444444,0.18401748249129446,0.344029304029304,0.23809923113827544,0.3653871059337655,0.22899312538393576
0.3,5,50,0.1,0.8596045197740113,0.044238973432470366,0.5466666666666666,0.12120427463780387,0.6666666666666666,0.07273929674533078,0.5952380952380952,0.09088700146862169,0.5197473056778997,0.11111891027760905
0.3,5,50,0.2,0.8897175141242938,0.025512087511842543,0.6583333333333333,0.09605306073306816,0.5777777777777777,0.08606629658238704,0.6119298245614035,0.08244837006301003,0.551932533416352,0.09420456690344099
0.3,5,50,0.30000000000000004,0.9031073446327684,0.033237608958318336,0.8047619047619048,0.2022708784290191,0.5333333333333333,0.08606629658238706,0.6278638904954694,0.09463056313664711,0.5987646305125778,0.12190791107693984
0.3,5,50,0.4,0.8997175141242938,0.02159730741321366,0.8277777777777777,0.17289933456835482,0.4666666666666667,0.08606629658238707,0.582905982905983,0.07261005892323766,0.5671938008404896,0.08845058142489942
0.3,5,50,0.5,0.8896610169491525,0.023256130254712494,0.8166666666666667,0.1921061214661363,0.4,0.09200874124564726,0.5197586726998492,0.07769458597715644,0.5126244034162651,0.09066737502907926
0.3,5,50,0.6,0.886271186440678,0.017006159176578488,0.8309523809523809,0.16758735012600032,0.3555555555555555,0.13412463602715943,0.4710955710955711,0.11551421091775894,0.47989436377158656,0.08205462015668706
0.3,5,50,0.7000000000000001,0.886271186440678,0.020205372280330383,0.8933333333333333,0.1420931954404439,0.28888888888888886,0.13801311186847082,0.4167565767565768,0.16045101509992887,0.45368926307143503,0.12929260519295316
0.3,5,50,0.8,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,5,50,0.9,0.8795480225988701,0.02045852012764675,1.0,0.0,0.2,0.1341246360271594,0.31272727272727274,0.19815560412832545,0.3687545830418158,0.21100740760290512
0.3,5,100,0.1,0.8730508474576271,0.04549010064297634,0.5850000000000001,0.122036294367115,0.6666666666666666,0.10286889997472792,0.6176470588235293,0.10501244957366333,0.5482120303784922,0.12488105282755238
0.3,5,100,0.2,0.8896610169491525,0.023256130254712494,0.6778571428571428,0.10942468155285903,0.5555555555555556,0.07273929674533079,0.6033724015922158,0.06238699197840087,0.5482611134121013,0.07418953747720886
0.3,5,100,0.30000000000000004,0.8929943502824859,0.01746922047015745,0.6973015873015872,0.0861597143836959,0.5333333333333333,0.08606629658238706,0.5982399626517273,0.06390282291560581,0.54812363147101,0.06914889829112666
0.3,5,100,0.4,0.8963276836158192,0.02007070169623166,0.8277777777777777,0.17289933456835482,0.4444444444444445,0.10286889997472795,0.5598290598290598,0.0771263086561844,0.5491744007257401,0.0810684389833001
0.3,5,100,0.5,0.8896610169491525,0.023256130254712494,0.8166666666666667,0.1921061214661363,0.4,0.09200874124564726,0.5197586726998492,0.07769458597715644,0.5126244034162651,0.09066737502907926
0.3,5,100,0.6,0.886271186440678,0.02296311581720485,0.8166666666666667,0.1921061214661363,0.3777777777777777,0.11728859175816615,0.4924859454271219,0.10187687512393168,0.4918176154359386,0.09278022463920207
0.3,5,100,0.7000000000000001,0.8862146892655367,0.025750788413652626,0.8666666666666667,0.16903085094570333,0.3111111111111111,0.16903085094570333,0.42891774891774886,0.18408394754075466,0.4567098606753676,0.15088657968974523
0.3,5,100,0.8,0.8862146892655367,0.025750788413652605,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.15600841111499192,0.39282051282051283,0.19473486610135907,0.4447552680094583,0.16202644683761805
0.3,5,100,0.9,0.8828813559322034,0.02474380015877893,1.0,0.0,0.2222222222222222,0.16265001215808886,0.3358041958041958,0.225407887527843,0.3867726488433361,0.22970315415186607
0.3,5,200,0.1,0.8730508474576271,0.04549010064297634,0.5850000000000001,0.122036294367115,0.6666666666666666,0.10286889997472792,0.6176470588235293,0.10501244957366333,0.5482120303784922,0.12488105282755238
0.3,5,200,0.2,0.8929943502824859,0.01746922047015745,0.688968253968254,0.0909294648862189,0.5555555555555556,0.07273929674533079,0.6092203548085902,0.055435370530782895,0.5560145492614875,0.06273534930287195
0.3,5,200,0.30000000000000004,0.8963276836158193,0.022844708044243787,0.7187301587301588,0.10867958172868016,0.5333333333333333,0.08606629658238706,0.6070634920634921,0.08032738594079086,0.5602510836848936,0.09107915433676583
0.3,5,200,0.4,0.8929943502824859,0.01746922047015745,0.8277777777777777,0.17289933456835482,0.4222222222222222,0.11268723396380224,0.5367521367521367,0.0740509810282085,0.5311563349242198,0.06784565847957671
0.3,5,200,0.5,0.8896610169491525,0.023256130254712494,0.8166666666666667,0.1921061214661363,0.4,0.09200874124564726,0.5197586726998492,0.07769458597715644,0.5126244034162651,0.09066737502907926
0.3,5,200,0.6,0.886271186440678,0.02296311581720485,0.8166666666666667,0.1921061214661363,0.3777777777777777,0.11728859175816615,0.4924859454271219,0.10187687512393168,0.4918176154359386,0.09278022463920207
0.3,5,200,0.7000000000000001,0.8862146892655367,0.02061571890159224,0.8333333333333334,0.1543033499620919,0.3333333333333333,0.16265001215808886,0.44666666666666666,0.16846647257229666,0.4615578942657166,0.1297808412862352
0.3,5,200,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.3,5,200,0.9,0.8828813559322034,0.02474380015877893,1.0,0.0,0.2222222222222222,0.16265001215808886,0.3358041958041958,0.225407887527843,0.3867726488433361,0.22970315415186607
0.3,5,300,0.1,0.8730508474576271,0.04549010064297634,0.5850000000000001,0.122036294367115,0.6666666666666666,0.10286889997472792,0.6176470588235293,0.10501244957366333,0.5482120303784922,0.12488105282755238
0.3,5,300,0.2,0.8929943502824859,0.01746922047015745,0.688968253968254,0.0909294648862189,0.5555555555555556,0.07273929674533079,0.6092203548085902,0.055435370530782895,0.5560145492614875,0.06273534930287195
0.3,5,300,0.30000000000000004,0.8963276836158193,0.022844708044243787,0.7187301587301588,0.10867958172868016,0.5333333333333333,0.08606629658238706,0.6070634920634921,0.08032738594079086,0.5602510836848936,0.09107915433676583
0.3,5,300,0.4,0.8929943502824859,0.01746922047015745,0.8277777777777777,0.17289933456835482,0.4222222222222222,0.11268723396380224,0.5367521367521367,0.0740509810282085,0.5311563349242198,0.06784565847957671
0.3,5,300,0.5,0.8896610169491525,0.023256130254712494,0.8166666666666667,0.1921061214661363,0.4,0.09200874124564726,0.5197586726998492,0.07769458597715644,0.5126244034162651,0.09066737502907926
0.3,5,300,0.6,0.886271186440678,0.02296311581720485,0.8166666666666667,0.1921061214661363,0.3777777777777777,0.11728859175816615,0.4924859454271219,0.10187687512393168,0.4918176154359386,0.09278022463920207
0.3,5,300,0.7000000000000001,0.8862146892655367,0.02061571890159224,0.8333333333333334,0.1543033499620919,0.3333333333333333,0.16265001215808886,0.44666666666666666,0.16846647257229666,0.4615578942657166,0.1297808412862352
0.3,5,300,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.3,5,300,0.9,0.8828813559322034,0.02474380015877893,1.0,0.0,0.2222222222222222,0.16265001215808886,0.3358041958041958,0.225407887527843,0.3867726488433361,0.22970315415186607
0.3,7,50,0.1,0.8529378531073447,0.054763638488176995,0.5333333333333333,0.140152977645347,0.6444444444444444,0.08606629658238706,0.5785714285714286,0.1133679133205296,0.4981885834524479,0.14027147316059035
0.3,7,50,0.2,0.8797175141242938,0.034874660025229626,0.6242424242424243,0.12900414741844912,0.5555555555555555,0.10286889997472792,0.5831372549019609,0.10575466935613051,0.5176205870502056,0.1238810036194173
0.3,7,50,0.30000000000000004,0.8964406779661016,0.04119160514590451,0.7803174603174603,0.23041021525303285,0.4888888888888889,0.11728859175816614,0.5905372405372405,0.13804927518047155,0.5599065959560962,0.1694944391076102
0.3,7,50,0.4,0.8930508474576271,0.02984928145805513,0.7866666666666667,0.21224424385037877,0.4444444444444444,0.0727392967453308,0.5593191122602887,0.09574329969326392,0.5348401862704554,0.12899621735815922
0.3,7,50,0.5,0.8963276836158192,0.012835023509284237,0.85,0.13801311186847087,0.4,0.09200874124564726,0.5323076923076923,0.07341065111287326,0.5321952374448421,0.06698784654460323
0.3,7,50,0.6,0.8962711864406779,0.017253522139270915,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.13412463602715943,0.49417249417249415,0.1305955813433007,0.5213514406178048,0.09782997976260448
0.3,7,50,0.7000000000000001,0.886271186440678,0.020205372280330383,0.8933333333333333,0.1420931954404439,0.28888888888888886,0.13801311186847082,0.4167565767565768,0.16045101509992887,0.45368926307143503,0.12929260519295316
0.3,7,50,0.8,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,7,50,0.9,0.8762146892655367,0.02095548041956519,0.9333333333333333,0.1380131118684709,0.2,0.1341246360271594,0.30666666666666664,0.1968804326536915,0.346736817075785,0.2077111759599076
0.3,7,100,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,7,100,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,7,100,0.30000000000000004,0.8863276836158193,0.029525575697205843,0.6750793650793651,0.12763114641265078,0.5111111111111111,0.09200874124564722,0.5760177404295052,0.09073347622068062,0.5219798406213368,0.10811293427994648
0.3,7,100,0.4,0.8896610169491525,0.027909547336339782,0.7866666666666667,0.21224424385037877,0.4222222222222222,0.08606629658238707,0.5362421891833656,0.0931484973201314,0.516820786155706,0.11890895849409974
0.3,7,100,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,7,100,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,7,100,0.7000000000000001,0.8928813559322034,0.02850293084575674,0.9333333333333333,0.1380131118684709,0.3111111111111111,0.16903085094570333,0.44532800532800537,0.19675564662840037,0.48748792360950843,0.16886547868973198
0.3,7,100,0.8,0.8862146892655367,0.025750788413652605,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.15600841111499192,0.39282051282051283,0.19473486610135907,0.4447552680094583,0.16202644683761805
0.3,7,100,0.9,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,7,200,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,7,200,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,7,200,0.30000000000000004,0.8896610169491527,0.033705870255227775,0.6965079365079365,0.14730197826205058,0.5111111111111111,0.09200874124564722,0.5848412698412698,0.10498404607278763,0.5341072928352204,0.12602244984944702
0.3,7,200,0.4,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,7,200,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,7,200,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,7,200,0.7000000000000001,0.8962146892655366,0.020849294852672617,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.1525792360723545,0.4887179487179487,0.16814168373751748,0.5157628013200041,0.128736074434744
0.3,7,200,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.3,7,200,0.9,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,7,300,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,7,300,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,7,300,0.30000000000000004,0.8896610169491527,0.033705870255227775,0.6965079365079365,0.14730197826205058,0.5111111111111111,0.09200874124564722,0.5848412698412698,0.10498404607278763,0.5341072928352204,0.12602244984944702
0.3,7,300,0.4,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,7,300,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,7,300,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,7,300,0.7000000000000001,0.8962146892655366,0.020849294852672617,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.1525792360723545,0.4887179487179487,0.16814168373751748,0.5157628013200041,0.128736074434744
0.3,7,300,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.3,7,300,0.9,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,10,50,0.1,0.8529378531073447,0.054763638488176995,0.5333333333333333,0.140152977645347,0.6444444444444444,0.08606629658238706,0.5785714285714286,0.1133679133205296,0.4981885834524479,0.14027147316059035
0.3,10,50,0.2,0.8797175141242938,0.034874660025229626,0.6242424242424243,0.12900414741844912,0.5555555555555555,0.10286889997472792,0.5831372549019609,0.10575466935613051,0.5176205870502056,0.1238810036194173
0.3,10,50,0.30000000000000004,0.8964406779661016,0.04119160514590451,0.7803174603174603,0.23041021525303285,0.4888888888888889,0.11728859175816614,0.5905372405372405,0.13804927518047155,0.5599065959560962,0.1694944391076102
0.3,10,50,0.4,0.8930508474576271,0.02984928145805513,0.7866666666666667,0.21224424385037877,0.4444444444444444,0.0727392967453308,0.5593191122602887,0.09574329969326392,0.5348401862704554,0.12899621735815922
0.3,10,50,0.5,0.8963276836158192,0.012835023509284237,0.85,0.13801311186847087,0.4,0.09200874124564726,0.5323076923076923,0.07341065111287326,0.5321952374448421,0.06698784654460323
0.3,10,50,0.6,0.8962711864406779,0.017253522139270915,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.13412463602715943,0.49417249417249415,0.1305955813433007,0.5213514406178048,0.09782997976260448
0.3,10,50,0.7000000000000001,0.886271186440678,0.020205372280330383,0.8933333333333333,0.1420931954404439,0.28888888888888886,0.13801311186847082,0.4167565767565768,0.16045101509992887,0.45368926307143503,0.12929260519295316
0.3,10,50,0.8,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,10,50,0.9,0.8762146892655367,0.02095548041956519,0.9333333333333333,0.1380131118684709,0.2,0.1341246360271594,0.30666666666666664,0.1968804326536915,0.346736817075785,0.2077111759599076
0.3,10,100,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,10,100,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,10,100,0.30000000000000004,0.8863276836158193,0.029525575697205843,0.6750793650793651,0.12763114641265078,0.5111111111111111,0.09200874124564722,0.5760177404295052,0.09073347622068062,0.5219798406213368,0.10811293427994648
0.3,10,100,0.4,0.8896610169491525,0.027909547336339782,0.7866666666666667,0.21224424385037877,0.4222222222222222,0.08606629658238707,0.5362421891833656,0.0931484973201314,0.516820786155706,0.11890895849409974
0.3,10,100,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,10,100,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,10,100,0.7000000000000001,0.8928813559322034,0.02850293084575674,0.9333333333333333,0.1380131118684709,0.3111111111111111,0.16903085094570333,0.44532800532800537,0.19675564662840037,0.48748792360950843,0.16886547868973198
0.3,10,100,0.8,0.8862146892655367,0.025750788413652605,0.9333333333333333,0.1380131118684709,0.26666666666666666,0.15600841111499192,0.39282051282051283,0.19473486610135907,0.4447552680094583,0.16202644683761805
0.3,10,100,0.9,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,10,200,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,10,200,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,10,200,0.30000000000000004,0.8896610169491527,0.033705870255227775,0.6965079365079365,0.14730197826205058,0.5111111111111111,0.09200874124564722,0.5848412698412698,0.10498404607278763,0.5341072928352204,0.12602244984944702
0.3,10,200,0.4,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,10,200,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,10,200,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,10,200,0.7000000000000001,0.8962146892655366,0.020849294852672617,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.1525792360723545,0.4887179487179487,0.16814168373751748,0.5157628013200041,0.128736074434744
0.3,10,200,0.8,0.8828813559322034,0.029160776471020545,0.9333333333333333,0.1380131118684709,0.24444444444444444,0.18401748249129443,0.3528205128205128,0.2476010570658567,0.38277294867882566,0.24622610865326647
0.3,10,200,0.9,0.8795480225988701,0.02562511041749019,0.9333333333333333,0.1380131118684709,0.2222222222222222,0.16265001215808886,0.32974358974358975,0.22495483407543865,0.36475488287730534,0.2285463949205725
0.3,10,300,0.1,0.8663841807909605,0.05317159491592094,0.5673376623376624,0.1429991072316889,0.6444444444444445,0.1126872339638022,0.599340422667923,0.1266755216756015,0.5245239952265226,0.15353178681313912
0.3,10,300,0.2,0.8829943502824859,0.028665646078997287,0.6528571428571428,0.1322269451154993,0.5333333333333333,0.08606629658238706,0.5798429898275099,0.08383356167091675,0.5207993615930467,0.10146363135788894
0.3,10,300,0.30000000000000004,0.8896610169491527,0.033705870255227775,0.6965079365079365,0.14730197826205058,0.5111111111111111,0.09200874124564722,0.5848412698412698,0.10498404607278763,0.5341072928352204,0.12602244984944702
0.3,10,300,0.4,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,10,300,0.5,0.8863276836158193,0.0251726911981257,0.7866666666666667,0.21224424385037877,0.4,0.09200874124564726,0.5131652661064425,0.08393651853669525,0.49880272035418566,0.10450408779074516
0.3,10,300,0.6,0.8929378531073446,0.014128732151723816,0.85,0.13801311186847087,0.3777777777777777,0.11728859175816615,0.505034965034965,0.10229837219852249,0.5113884494645156,0.07581262082294393
0.3,10,300,0.7000000000000001,0.8962146892655366,0.020849294852672617,0.9166666666666666,0.10910894511799617,0.3555555555555555,0.1525792360723545,0.4887179487179487,0.16814168373751748,0.5157628013200041,0.128736074434744
